#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=При простуде покупаю обычно это лекарство, всегда брала с лимоном, но в прошлом году в аптеке был только с яблоком и корицей (не люблю корицу, по мне она "воняет"), выбора не было, купила в таким вкусом.
1-1	0-3	При	_	_	
1-2	4-12	простуде	*	DI	
1-3	13-20	покупаю	_	_	
1-4	21-27	обычно	_	_	
1-5	28-31	это	_	_	
1-6	32-41	лекарство	_	_	
1-7	41-42	,	_	_	
1-8	43-49	всегда	_	_	
1-9	50-55	брала	_	_	
1-10	56-57	с	_	_	
1-11	58-65	лимоном	_	_	
1-12	65-66	,	_	_	
1-13	67-69	но	_	_	
1-14	70-71	в	_	_	
1-15	72-79	прошлом	_	_	
1-16	80-84	году	_	_	
1-17	85-86	в	_	_	
1-18	87-93	аптеке	_	_	
1-19	94-97	был	_	_	
1-20	98-104	только	_	_	
1-21	105-106	с	_	_	
1-22	107-114	яблоком	_	_	
1-23	115-116	и	_	_	
1-24	117-124	корицей	_	_	
1-25	125-126	(	_	_	
1-26	126-128	не	_	_	
1-27	129-134	люблю	_	_	
1-28	135-141	корицу	_	_	
1-29	141-142	,	_	_	
1-30	143-145	по	_	_	
1-31	146-149	мне	_	_	
1-32	150-153	она	_	_	
1-33	154-155	"	_	_	
1-34	155-161	воняет	_	_	
1-35	161-162	"	_	_	
1-36	162-163	)	_	_	
1-37	163-164	,	_	_	
1-38	165-171	выбора	_	_	
1-39	172-174	не	_	_	
1-40	175-179	было	_	_	
1-41	179-180	,	_	_	
1-42	181-187	купила	_	_	
1-43	188-189	в	_	_	
1-44	190-195	таким	_	_	
1-45	196-202	вкусом	_	_	
1-46	202-203	.	_	_	

#Text=Была удивлена приятному и мягкому вкусу.
2-1	204-208	Была	_	_	
2-2	209-217	удивлена	_	_	
2-3	218-227	приятному	_	_	
2-4	228-229	и	_	_	
2-5	230-237	мягкому	_	_	
2-6	238-243	вкусу	_	_	
2-7	243-244	.	_	_	

#Text=В упаковке 10 пакетиков, за лечение я выпиваю не больше 4шт.
3-1	245-246	В	_	_	
3-2	247-255	упаковке	_	_	
3-3	256-258	10	_	_	
3-4	259-268	пакетиков	_	_	
3-5	268-269	,	_	_	
3-6	270-272	за	_	_	
3-7	273-280	лечение	_	_	
3-8	281-282	я	_	_	
3-9	283-290	выпиваю	_	_	
3-10	291-293	не	_	_	
3-11	294-300	больше	_	_	
3-12	301-304	4шт	_	_	
3-13	304-305	.	_	_	

#Text=Люблю пить когда очень горячий раствор.
4-1	306-311	Люблю	_	_	
4-2	312-316	пить	_	_	
4-3	317-322	когда	_	_	
4-4	323-328	очень	_	_	
4-5	329-336	горячий	_	_	
4-6	337-344	раствор	_	_	
4-7	344-345	.	_	_	

#Text=Я знаю что в состав препарата входит ацетилсолицилка, крахмал, сахар и ароматизатор, но мне нравиться пить именно этот раствор, бывало что брала и другие порошки для приготовления раствора, но вкусовые ощущения у ТераФлю самые лучшие.
5-1	346-347	Я	_	_	
5-2	348-352	знаю	_	_	
5-3	353-356	что	_	_	
5-4	357-358	в	_	_	
5-5	359-365	состав	_	_	
5-6	366-375	препарата	_	_	
5-7	376-382	входит	_	_	
5-8	383-398	ацетилсолицилка	_	_	
5-9	398-399	,	_	_	
5-10	400-407	крахмал	_	_	
5-11	407-408	,	_	_	
5-12	409-414	сахар	_	_	
5-13	415-416	и	_	_	
5-14	417-429	ароматизатор	_	_	
5-15	429-430	,	_	_	
5-16	431-433	но	_	_	
5-17	434-437	мне	_	_	
5-18	438-447	нравиться	_	_	
5-19	448-452	пить	_	_	
5-20	453-459	именно	_	_	
5-21	460-464	этот	_	_	
5-22	465-472	раствор	*	Drugform	
5-23	472-473	,	_	_	
5-24	474-480	бывало	_	_	
5-25	481-484	что	_	_	
5-26	485-490	брала	_	_	
5-27	491-492	и	_	_	
5-28	493-499	другие	_	_	
5-29	500-507	порошки	*	Drugform	
5-30	508-511	для	_	_	
5-31	512-525	приготовления	_	_	
5-32	526-534	раствора	*	Drugform	
5-33	534-535	,	_	_	
5-34	536-538	но	_	_	
5-35	539-547	вкусовые	_	_	
5-36	548-556	ощущения	_	_	
5-37	557-558	у	_	_	
5-38	559-566	ТераФлю	*	Drugname	
5-39	567-572	самые	_	_	
5-40	573-579	лучшие	_	_	
5-41	579-580	.	_	_	

#Text=Сейчас такое время года, что простудиться можно в любой момент.
6-1	581-587	Сейчас	_	_	
6-2	588-593	такое	_	_	
6-3	594-599	время	_	_	
6-4	600-604	года	_	_	
6-5	604-605	,	_	_	
6-6	606-609	что	_	_	
6-7	610-622	простудиться	_	_	
6-8	623-628	можно	_	_	
6-9	629-630	в	_	_	
6-10	631-636	любой	_	_	
6-11	637-643	момент	_	_	
6-12	643-644	.	_	_	

#Text=Купила в аптеке лекарство, а мне ещё и подарок дали - стакан.
7-1	645-651	Купила	_	_	
7-2	652-653	в	_	_	
7-3	654-660	аптеке	_	_	
7-4	661-670	лекарство	_	_	
7-5	670-671	,	_	_	
7-6	672-673	а	_	_	
7-7	674-677	мне	_	_	
7-8	678-681	ещё	_	_	
7-9	682-683	и	_	_	
7-10	684-691	подарок	_	_	
7-11	692-696	дали	_	_	
7-12	697-698	-	_	_	
7-13	699-705	стакан	_	_	
7-14	705-706	.	_	_	
