#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Если бы я не познакомилась с этим "лекарством" и всеми вытекающими последствиями, возможно и не узнала бы всю правду о нашей коррумпированной медицине.
1-1	0-4	Если	_	_	
1-2	5-7	бы	_	_	
1-3	8-9	я	_	_	
1-4	10-12	не	_	_	
1-5	13-26	познакомилась	_	_	
1-6	27-28	с	_	_	
1-7	29-33	этим	_	_	
1-8	34-35	"	_	_	
1-9	35-45	лекарством	_	_	
1-10	45-46	"	_	_	
1-11	47-48	и	_	_	
1-12	49-54	всеми	_	_	
1-13	55-66	вытекающими	_	_	
1-14	67-80	последствиями	_	_	
1-15	80-81	,	_	_	
1-16	82-90	возможно	_	_	
1-17	91-92	и	_	_	
1-18	93-95	не	_	_	
1-19	96-102	узнала	_	_	
1-20	103-105	бы	_	_	
1-21	106-109	всю	_	_	
1-22	110-116	правду	_	_	
1-23	117-118	о	_	_	
1-24	119-124	нашей	_	_	
1-25	125-141	коррумпированной	_	_	
1-26	142-150	медицине	_	_	
1-27	150-151	.	_	_	

#Text=Конкретно о лекарстве: после первой таблетки стало болеть сильно сердце( мне 27 лет), у мужа была диарея спустя четыре часа.
2-1	152-161	Конкретно	_	_	
2-2	162-163	о	_	_	
2-3	164-173	лекарстве	_	_	
2-4	173-174	:	_	_	
2-5	175-180	после	_	_	
2-6	181-187	первой	_	_	
2-7	188-196	таблетки	_	_	
2-8	197-202	стало	_	_	
2-9	203-209	болеть	*[1]	ADR[1]	
2-10	210-216	сильно	*[1]	ADR[1]	
2-11	217-223	сердце	*[1]	ADR[1]	
2-12	223-224	(	_	_	
2-13	225-228	мне	_	_	
2-14	229-231	27	_	_	
2-15	232-235	лет	_	_	
2-16	235-236	)	_	_	
2-17	236-237	,	_	_	
2-18	238-239	у	_	_	
2-19	240-244	мужа	_	_	
2-20	245-249	была	_	_	
2-21	250-256	диарея	*	ADR	
2-22	257-263	спустя	_	_	
2-23	264-270	четыре	_	_	
2-24	271-275	часа	_	_	
2-25	275-276	.	_	_	

#Text=И мы оба абсолютно здоровы, решили просто для профилактики пить, к тому же у нас маленький ребёнок, которого пичкали анафероном детским.
3-1	277-278	И	_	_	
3-2	279-281	мы	_	_	
3-3	282-285	оба	_	_	
3-4	286-295	абсолютно	_	_	
3-5	296-303	здоровы	_	_	
3-6	303-304	,	_	_	
3-7	305-311	решили	_	_	
3-8	312-318	просто	_	_	
3-9	319-322	для	_	_	
3-10	323-335	профилактики	*	DI	
3-11	336-340	пить	_	_	
3-12	340-341	,	_	_	
3-13	342-343	к	_	_	
3-14	344-348	тому	_	_	
3-15	349-351	же	_	_	
3-16	352-353	у	_	_	
3-17	354-357	нас	_	_	
3-18	358-367	маленький	_	_	
3-19	368-375	ребёнок	_	_	
3-20	375-376	,	_	_	
3-21	377-385	которого	_	_	
3-22	386-393	пичкали	_	_	
3-23	394-404	анафероном	*	DI	
3-24	405-412	детским	_	_	
3-25	412-413	.	_	_	

#Text=В общем, страдаем сами от незнания.
4-1	414-415	В	_	_	
4-2	416-421	общем	_	_	
4-3	421-422	,	_	_	
4-4	423-431	страдаем	_	_	
4-5	432-436	сами	_	_	
4-6	437-439	от	_	_	
4-7	440-448	незнания	_	_	
4-8	448-449	.	_	_	

#Text=Так вот, самые популярные лекарства, разрешённые на территории России, не применяются в медицинской практике развитых стран.
5-1	450-453	Так	_	_	
5-2	454-457	вот	_	_	
5-3	457-458	,	_	_	
5-4	459-464	самые	_	_	
5-5	465-475	популярные	_	_	
5-6	476-485	лекарства	_	_	
5-7	485-486	,	_	_	
5-8	487-498	разрешённые	_	_	
5-9	499-501	на	_	_	
5-10	502-512	территории	_	_	
5-11	513-519	России	_	_	
5-12	519-520	,	_	_	
5-13	521-523	не	_	_	
5-14	524-535	применяются	_	_	
5-15	536-537	в	_	_	
5-16	538-549	медицинской	_	_	
5-17	550-558	практике	_	_	
5-18	559-567	развитых	_	_	
5-19	568-573	стран	_	_	
5-20	573-574	.	_	_	

#Text=(арбидол, виферон, амиксин, анаферон, и прочее г...) потому как бесполезны, а некоторые очень токсичны(индукторы интерферона Амиксин и лавомакс).
6-1	575-576	(	_	_	
6-2	576-583	арбидол	_	_	
6-3	583-584	,	_	_	
6-4	585-592	виферон	_	_	
6-5	592-593	,	_	_	
6-6	594-601	амиксин	_	_	
6-7	601-602	,	_	_	
6-8	603-611	анаферон	_	_	
6-9	611-612	,	_	_	
6-10	613-614	и	_	_	
6-11	615-621	прочее	_	_	
6-12	622-623	г	_	_	
6-13	623-626	...	_	_	
6-14	626-627	)	_	_	
6-15	628-634	потому	_	_	
6-16	635-638	как	_	_	
6-17	639-649	бесполезны	_	_	
6-18	649-650	,	_	_	
6-19	651-652	а	_	_	
6-20	653-662	некоторые	_	_	
6-21	663-668	очень	_	_	
6-22	669-677	токсичны	_	_	
6-23	677-678	(	_	_	
6-24	678-687	индукторы	_	_	
6-25	688-699	интерферона	_	_	
6-26	700-707	Амиксин	*	Drugname	
6-27	708-709	и	_	_	
6-28	710-718	лавомакс	*	Drugname	
6-29	718-719	)	_	_	
6-30	719-720	.	_	_	

#Text=В мире существует два способа борьбы с гриппом А и В- вакцина, конечно же, и лекарства Реленза и Тамифлю.
7-1	721-722	В	_	_	
7-2	723-727	мире	_	_	
7-3	728-738	существует	_	_	
7-4	739-742	два	_	_	
7-5	743-750	способа	_	_	
7-6	751-757	борьбы	_	_	
7-7	758-759	с	_	_	
7-8	760-767	гриппом	*	Other	
7-9	768-769	А	_	_	
7-10	770-771	и	_	_	
7-11	772-774	В-	_	_	
7-12	775-782	вакцина	_	_	
7-13	782-783	,	_	_	
7-14	784-791	конечно	_	_	
7-15	792-794	же	_	_	
7-16	794-795	,	_	_	
7-17	796-797	и	_	_	
7-18	798-807	лекарства	_	_	
7-19	808-815	Реленза	*	*	
7-20	816-817	и	_	_	
7-21	818-825	Тамифлю	*	Drugname	
7-22	825-826	.	_	_	

#Text=А Россия продолжает пить арбидол...
8-1	827-828	А	_	_	
8-2	829-835	Россия	_	_	
8-3	836-846	продолжает	_	_	
8-4	847-851	пить	_	_	
8-5	852-859	арбидол	*	Drugname	
8-6	859-862	...	_	_	
