sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
But phrase everything became much easier.,0,0,0,0,0,NEUTRAL,877405,4,0.9376162886619568,0.020757662132382393,0.005482533946633339,0.009905796498060226,0.005922509357333183
My children are not allergic.,0,0,0,0,1,Finding[2],2886803,2,0.013846129179000854,0.01026987750083208,0.013044766150414944,0.008039996027946472,0.98689866065979
My children after the start of taking this drug had a severe form of drug Allergy.,0,0,1,0,0,ADR[3],2886803,3,0.0014561053831130266,0.0017682153265923262,0.9981289505958557,0.002087570959702134,0.003370995633304119
"While we were in the hospital, the doctor told us that it is after taking this drug that a lot of children are admitted to emergency hospitals with severe allergic reactions.",0,0,1,0,0,ADR[1],2886803,5,0.0022086442913860083,0.0021422195713967085,0.734452486038208,0.0023705277126282454,0.8871027827262878
And it leaked very heavily.,0,0,0,0,0,NEUTRAL,2886803,4,0.0008752980502322316,0.00430416502058506,0.9487625956535339,0.0019685181323438883,0.0009396510431542993
"As soon as I felt that I was beginning to get sick, usually my nose starts to itch, I often sneeze and have a sore throat, then immediately I put these candles on.",0,0,0,1,0,DI[2],5801040,7,0.011981227435171604,0.010183587670326233,0.007090396713465452,0.9963635802268982,0.006627616006880999
"In addition to them, I did not start any treatment, and as a rule, everything went away on the third day.",1,0,0,0,0,EF[1],5801040,10,0.9391385316848755,0.16896651685237885,0.004503597039729357,0.007099204231053591,0.0077719492837786674
"And now, if my little son starts to get sick, I also put them on, easily and effectively, it always helps.",0,0,0,0,0,NEUTRAL,5801040,13,0.9922868013381958,0.012907452881336212,0.006917707156389952,0.5217123031616211,0.010279841721057892
"At work the afternoon I felt ill, started vomiting, became ill the whole body.",0,0,0,1,0,DI[1],24065,1,0.0010925657115876675,0.0021608707029372454,0.9978717565536499,0.0022846090141683817,0.002545777941122651
"As I knew, these were the first signs of a cold, if I don't take action, I won't be able to get out of bed tomorrow.",0,0,0,1,0,DI[5],24065,2,0.00815360713750124,0.009812373667955399,0.003832281567156315,0.996760904788971,0.023878807201981544
I took it according to the instructions and at the end of the working day I felt good.,1,0,0,0,0,EF[3],24065,6,0.8847735524177551,0.007140239235013723,0.005594289395958185,0.005483797751367092,0.012327034026384354
"For prevention, I took another pill, and now I always carry ""Rinza""with me, you never know what.",0,0,0,1,0,DI[2],24065,8,0.016002334654331207,0.0042753880843520164,0.007856862619519234,0.9903134107589722,0.003684571012854576
"I don't know about you, but in my case helped, so I trust him.",1,0,0,0,0,EF[4],24065,10,0.991952121257782,0.01850731670856476,0.014548452571034431,0.01599241979420185,0.02201174572110176
"During lunch I went to the pharmacy where I was advised to buy ""Arbidol"" or ""Rien"", based on the price I bought the second cure.",0,0,0,0,0,NEUTRAL,24065,4,0.008426421321928501,0.0026787882670760155,0.0023772187996655703,0.015021647326648235,0.0033381301909685135
"Unfortunately, it didn't give any results, and two weeks later we got sick.",0,1,0,0,0,INF[2],217439,4,0.01830459199845791,0.9889405369758606,0.028862839564681053,0.022066673263907433,0.023825043812394142
"Recovered, again in the garden with IRS-19, but again came down, and with a strong rhinitis.",0,0,1,0,0,ADR[5],217439,5,0.023254789412021637,0.04429300129413605,0.004279195796698332,0.9982901215553284,0.04622615873813629
I have never seen such green and thick snot from my daughter.,0,0,1,0,0,ADR[4],217439,6,0.0023347006645053625,0.0035885723773390055,0.014353401027619839,0.9819827079772949,0.004768394865095615
"I was told that I need to read the manual, it says side effects: bronchitis, sinusitis and laryngitis.",0,0,0,0,1,Finding[1],217439,8,0.00342939211986959,0.0045132385566830635,0.002827076008543372,0.9784950613975525,0.3439370393753052
"In our case, there was a strong rhinitis.",0,0,1,0,0,ADR[3],217439,9,0.004558514803647995,0.004542028531432152,0.008374503813683987,0.9946030974388123,0.01503584161400795
"We always want the child to be healthy, so we are looking for ways to protect ourselves from viruses.",0,0,0,0,0,NEUTRAL,217439,1,0.0018336862558498979,0.0020955021027475595,0.002580808475613594,0.029608910903334618,0.545744001865387
"But it did not suit us for one interesting reason: it can not be chewed and washed down with water, nor crushed and diluted to drink.",0,1,0,0,0,INF[1],2706079,2,0.0037898244336247444,0.6496157646179199,0.01088035199791193,0.007897213101387024,0.005500036291778088
Only then will the drug be useful with a high degree of probability.,0,0,0,0,0,NEUTRAL,2706079,4,0.0110170878469944,0.04232768341898918,0.0021832336205989122,0.006915309466421604,0.002412942936643958
I have been getting flu shots every year for about 10 years.,0,0,0,0,1,Finding[4],2734199,1,0.003011006163433194,0.0024869234766811132,0.004638282582163811,0.9742476940155029,0.008513214997947216
"Everything was fine, I didn't have the flu and ARI.",0,0,0,0,1,Finding[2],2734199,3,0.01178196631371975,0.04604419693350792,0.0005130972131155431,0.9856385588645935,0.33433908224105835
"As a result I had two weeks without temperature type ARI with the strongest cold of the past week was a terrible weakness, then two weeks later got the flu with horrible body aches all joints, high temperature and so on.",0,0,1,1,1,ADR[1]|DI[3]|Finding[5],2734199,6,0.010503205470740795,0.018625767901539803,0.9969828724861145,0.9654844999313354,0.15890143811702728
Strictly facts.,0,0,0,0,0,NEUTRAL,2734199,8,0.0023034808691591024,0.007329804357141256,0.003355870023369789,0.015135562047362328,0.002408329863101244
"At the 3-month examination, the neurologist diagnosed motor disorders and prescribed a 10-day course of injections with a gradual increase in the dose.",0,0,0,1,0,DI[3],2689254,2,0.0114740040153265,0.004466307815164328,0.005602871999144554,0.9949700236320496,0.010847675614058971
"I don't know if the two facts are related, the child has developed severe atopic dermatitis.",0,0,1,0,0,ADR[1],2689254,6,0.0022319124545902014,0.006317749619483948,0.044437091797590256,0.9893254041671753,0.0036327564157545567
"The neurologist said that Cortexin often causes allergic reactions, because it is synthesized from the brain of animals, most often pigs and cows.",0,0,1,0,0,ADR[2],2689254,7,0.008589894510805607,0.0068874419666826725,0.025865141302347183,0.004940839949995279,0.9814789295196533
"After Cortexin with our diagnosis, progress was made, but children with allergies should be prescribed with extreme caution.",0,0,0,0,1,Finding[4],2689254,8,0.003289727261289954,0.00273328460752964,0.012652851641178131,0.0026476923376321793,0.6906176209449768
The neurologist noted improvements after treatment.,0,0,0,0,0,NEUTRAL,2689254,5,0.9855243563652039,0.006902445573359728,0.01804383285343647,0.012694665230810642,0.027301575988531113
The allergist prescribed us this drug as a preventive measure.,0,0,0,1,0,DI[1],2883218,2,0.0030171331018209457,0.0019491201965138316,0.025546101853251457,0.9869220852851868,0.007245357614010572
"After three days of taking the child awful a sore throat, then ear, then another ear, fever.",0,0,1,0,0,ADR[2],2883218,4,0.0027921374421566725,0.2536853849887848,0.9980035424232483,0.1570485234260559,0.015506443567574024
Again I give Ismigen and again on the third day a sore throat.,0,0,1,0,0,ADR[3],2883218,9,0.006000255700200796,0.179965540766716,0.005972358863800764,0.9918715953826904,0.0041320426389575005
"As a result, the illness was prolonged.",0,0,0,0,0,NEUTRAL,2883218,7,0.010377044789493084,0.05101839080452919,0.003983590751886368,0.9897007942199707,0.002657303586602211
"I don't like to drink immunomodulators, antivirals, etc., but I got very ill, flu, temperature 38.7.",0,0,0,1,0,DI[6],901487,1,0.002732503693550825,0.029029298573732376,0.006217072252184153,0.9940065145492554,0.008729120716452599
Paracetamol helped for an hour and waited for its action for a very long time.,0,1,0,0,0,INF[5],901487,2,0.012282348237931728,0.005543622653931379,0.003409901401028037,0.007941490970551968,0.002063136314973235
"2 days of temperature hell held, on the 3rd day 37.4, then 37, then the temperature fell and the intoxication began terrible!",1,1,1,1,0,EF[1]|INF[7]|ADR[8]|DI[4],901487,5,0.00422144727781415,0.025948846712708473,0.9951974749565125,0.8513126969337463,0.004779865499585867
"I was sick, my eyes were blurry, and so on.",0,0,1,0,0,ADR[2],901487,6,0.0010199141688644886,0.001869112136773765,0.9978781938552856,0.00239730766043067,0.0028558631893247366
"If you type in the search engine ""amexin makes you sick "" gives out a Ukrainian site where 7 out of 10 reviews people write about nausea and a wild headache that can not be removed with a pill - here you have amexin!!!""",0,0,1,0,0,ADR[3],901487,8,0.001349578145891428,0.0017930023605003953,0.9988207221031189,0.004995022434741259,0.02581029385328293
