sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Colds are a very common phenomenon in our time.,0,0,0,0,1,Finding[3],875711,1,0.00390440970659256,0.004058865364640951,0.004082591272890568,0.9907432198524475,0.015446032397449017
every person in their life has caught a cold more than once.,0,0,0,0,1,Finding[4],875711,2,0.004079548176378012,0.0035897288471460342,0.004633070435374975,0.9867388010025024,0.005633392371237278
"Over the years, many different drugs have been invented, and this is not surprising, because the body has such a property as getting used to the drug.",0,0,0,0,1,Finding[5],875711,3,0.0025970751885324717,0.0021866080351173878,0.004142723046243191,0.004283749498426914,0.007239189464598894
"With another cold, the doctor prescribed this remedy (Amixin).",0,0,0,1,0,DI[6],875711,5,0.009393353946506977,0.0045049251057207584,0.006375739350914955,0.9898173213005066,0.002560839056968689
"After a few days, the cold was gone.",1,0,0,1,0,EF[1]|DI[2],875711,8,0.9775820374488831,0.01500006578862667,0.008456164039671421,0.9935479760169983,0.020991362631320953
"That is, when the drug eventually ceases to have an effective effect on the body.",0,0,0,0,0,NEUTRAL,875711,4,0.007720663212239742,0.04105372354388237,0.006081930361688137,0.001550370128825307,0.005697975400835276
"From my personal experience, I can say that the drug only stops the manifestations of colds, relieves the symptoms, but does not cure completely.",0,1,0,1,0,INF[5]|DI[3],2657172,1,0.043585166335105896,0.6072959303855896,0.0036904558073729277,0.9970058798789978,0.005786961410194635
"I developed a long-lasting bronchitis, because I thought I had recovered, but in fact only brought down the symptoms and became more ill again only a couple of days after the apparent cure.",0,0,0,1,0,DI[6],2657172,2,0.004551518242806196,0.21868614852428436,0.013049549423158169,0.9965117573738098,0.020978480577468872
"You need to use a comprehensive treatment, warming up and taking medications for cough and runny nose separately.",0,0,0,1,0,DI[2],2657172,4,0.005439963657408953,0.005013482645153999,0.005088498815894127,0.9921159148216248,0.0065035829320549965
"The drug is suitable for rapid relief of symptoms and ease of existence, but it is not suitable for recovery.",1,1,0,0,0,INF[1]|EF[4],2657172,5,0.15154071152210236,0.041469790041446686,0.0011857625795528293,0.020863058045506477,0.002401327481493354
The impression is twofold.,0,0,0,0,0,NEUTRAL,2657172,6,0.0028948986437171698,0.001783910789526999,0.0058107986114919186,0.006128227338194847,0.0033709558192640543
Immunoflazid is one of the few drugs that facilitates the course of SARS.,1,0,0,1,0,EF[2]|DI[3],656340,2,0.00827824231237173,0.004532567225396633,0.003545438637956977,0.9883294105529785,0.003635197412222624
"The drug should be used not only during the disease, but also after, as if to strengthen the immune system.",0,0,0,1,0,DI[1],656340,7,0.0014862889656797051,0.0017191325314342976,0.0012784760911017656,0.4380970895290375,0.13108034431934357
"How long have tried all sorts of different antiviral drugs on the fingers to count, and every time you go to a drugstore with the recipe, I think maybe that's what we need( Sometimes disappointed in quality, sometimes in price.",0,0,0,0,0,NEUTRAL,656340,1,0.0017364794621244073,0.002738590119406581,0.0021470473147928715,0.027911776676774025,0.0062018949538469315
bought 2 packs assigned to 2 tab.,0,0,1,0,0,ADR[1],668099,6,0.0031610724981874228,0.0025957946199923754,0.004543540067970753,0.0032033631578087807,0.006820420268923044
"a day, for 10 days.",0,0,1,0,0,ADR[4],668099,7,0.0036221707705408335,0.010246695950627327,0.002029871102422476,0.013223101384937763,0.004416532814502716
"I had a drink last night, I woke up to feed the baby and I just can't get up.",0,0,1,0,0,ADR[3],668099,8,0.00252831494435668,0.007398919202387333,0.03683171793818474,0.006485261023044586,0.0022390116937458515
"The whole day walking like an old lady, limping, dragging the leg behind you!",0,0,1,0,0,ADR[2],668099,11,0.0007499083294533193,0.000931259710341692,0.9955335855484009,0.0009520035237073898,0.0026211016811430454
"I read that there may be pain in the muscles, they say a side effect!",0,0,0,0,0,NEUTRAL,668099,13,0.0007933158776722848,0.0007487247930839658,0.9521254301071167,0.0005975249805487692,0.1334889978170395
"My husband is ill with SARS, they bought ingavirin at the pharmacy.",0,0,0,1,0,DI[3],1325273,1,0.006477308459579945,0.003147115930914879,0.006675409618765116,0.9847020506858826,0.00258873519487679
"The temperature really was asleep, but after taking the third pill began to cough ash to vomit, mandras waves 130 pressure(although pressure is generally had no problems), terrible headache.",1,0,1,1,0,EF[1]|ADR[6]|DI[2],1325273,2,0.07575857639312744,0.1775127798318863,0.9987958669662476,0.6676751375198364,0.006928971502929926
"And head as if going somewhere, Hz where.",0,0,1,0,0,ADR[5],1325273,4,0.0011379773495718837,0.00221276399679482,0.9981776475906372,0.001088299904949963,0.0029555410146713257
"A terrible drug, do not buy it, before that they drank kagocel, cytovir, which I was tempted to buy... I threw everything away... By the way, when poboochke first gave Lactofiltrum, and then an hour later a tablet for allergies.",0,0,0,0,1,Finding[4],1325273,5,0.011695180088281631,0.02875058725476265,0.013528788462281227,0.7204878926277161,0.9899377822875977
"It was after the second pill, but I didn't even think about ingavirin, and the next day they didn't take any pills, only ingavirin and it started.",0,0,0,0,0,NEUTRAL,1325273,3,0.0024546340573579073,0.5242534875869751,0.020330771803855896,0.004836106672883034,0.057389117777347565
"I am very afraid of drafts, as a result of which I often get a cold on my lips and eyes.",0,0,0,1,0,DI[5],2412180,1,0.0033698107581585646,0.003978846129029989,0.009058798663318157,0.9923831820487976,0.017547642812132835
"For me, the real salvation in such situations was the use of tablets ""Acyclovir Sandoz"", which not only kill the infection but also increase immunity to it.",1,0,0,0,0,EF[3],2412180,2,0.9478434324264526,0.01784161850810051,0.003590150037780404,0.9844136238098145,0.0079555194824934
"Therefore, after a course of treatment, you can live normally for the next 7-8 months without worrying about drafts and viruses.",1,0,0,0,0,EF[1],2412180,3,0.9709404706954956,0.00384029233828187,0.007984871044754982,0.017757004126906395,0.03403522074222565
I have enough when sores appear to take tablets for 2 days as herpes does not leave a trace.,1,0,0,1,0,EF[4]|DI[2],2412180,5,0.9633935689926147,0.019600708037614822,0.00650976924225688,0.9938943982124329,0.011749339289963245
"There is also an ointment with the same name, but it is less effective than tablets, except that they are used in a complex.",0,0,0,0,0,NEUTRAL,2412180,4,0.01969723403453827,0.46402543783187866,0.005995235405862331,0.0027758250944316387,0.0066352104768157005
Almost all my family members have sinusitis.,0,0,0,1,0,DI[2],2451820,2,0.0026709854137152433,0.0027331779710948467,0.006166899111121893,0.989107072353363,0.03841919079422951
"But for now, what can I say: after I apply it, it becomes easier in the nose, the smell and taste are not unpleasant, and it is not noticeable how it gets into the nose.",1,0,0,0,0,EF[1],2451820,7,0.9827760457992554,0.011649144813418388,0.009811832569539547,0.12411889433860779,0.004876553546637297
"So far, it helps.",1,0,0,0,0,EF[3],2451820,8,0.9845396876335144,0.016637040302157402,0.0098213329911232,0.010117977857589722,0.02506393752992153
Hello!,0,0,0,0,0,NEUTRAL,2451820,1,0.0037025657948106527,0.001889986451715231,0.005226004868745804,0.005605684127658606,0.003351684659719467
"Just recently, I made my husband and daughter get a flu shot, as there is a one-year-old baby in the house.",0,0,0,1,0,DI[1],588478,2,0.0031554759480059147,0.0024688835255801678,0.0035790575202554464,0.9822204113006592,0.012696119025349617
Last year for our friends was just a nightmare for the incidence of flu.,0,0,0,1,0,DI[4],588478,3,0.006471291184425354,0.004616232588887215,0.0054208263754844666,0.991657555103302,0.0049660890363156796
"Three families (this is only those whom I know) lay flat for a week with a temperature under 40 and how only by a miracle we did not get infected, God only knows.",0,0,0,1,0,DI[6],588478,4,0.0019793447572737932,0.028755201026797295,0.003694734303280711,0.9849706292152405,0.016407765448093414
Last year's statistics on the incidence of SARS are not comforting.,0,0,0,1,0,DI[7],588478,5,0.003170858835801482,0.007278834003955126,0.0021170699037611485,0.967987060546875,0.27561089396476746
But my husband got sick on day 5 and infected me.,0,1,0,0,0,INF[5],588478,8,0.001198949757963419,0.0008723662467673421,0.2589874267578125,0.0006162654608488083,0.011068694293498993
"Time will tell whether the vaccine is effective, but friends and relatives who are vaccinated annually with flu plus flu Did not get sick.",0,0,0,0,1,Finding[2],588478,11,0.016256744042038918,0.028466559946537018,0.0009326728759333491,0.10718026012182236,0.9595776796340942
"And they tolerate it well, without raising the temperature.",0,0,0,0,1,Finding[3],588478,12,0.8790865540504456,0.0018232299480587244,0.004599025472998619,0.7134869694709778,0.008526084013283253
"I am against vaccinations, but some vaccinations are necessary.",0,0,0,0,0,NEUTRAL,588478,1,0.002525829244405031,0.0025083201471716166,0.0017258789157494903,0.006053027231246233,0.04096578434109688
"I noticed that children have become less ill, and if they still get sick, the disease is easier and sometimes is limited only by a runny nose.",1,0,0,1,0,EF[3]|DI[4],2436411,3,0.93306565284729,0.012206482701003551,0.0014253495028242469,0.9631731510162354,0.009826421737670898
It's been a long time since you had a serious fever.,1,0,0,1,0,EF[1]|DI[2],2436411,4,0.0005192531389184296,0.0006532064289785922,0.9860867261886597,0.027749285101890564,0.22955359518527985
We have been giving this drug to children for two or three years.,0,0,0,0,0,NEUTRAL,2436411,1,0.0024590410757809877,0.0014363753143697977,0.0051980409771203995,0.003901583142578602,0.00820863712579012
I bought this drug to be re-treated for a cold.,0,0,0,1,0,DI[4],2510045,1,0.00642393808811903,0.004471140448004007,0.006319074891507626,0.9902294278144836,0.0033892292995005846
This is a good remedy for the virus.,1,0,0,0,0,EF[5],2510045,3,0.9899204969406128,0.012531932443380356,0.024685196578502655,0.01156165823340416,0.021444078534841537
The effect is significant-relief and rapid disappearance of cold syndromes.,1,0,0,1,0,EF[2]|DI[1],2510045,8,0.8789772391319275,0.015836648643016815,0.006060175597667694,0.9975593090057373,0.015171113424003124
But Arbidol doesn't help me at the moment.,0,1,0,0,0,INF[3],2510045,13,0.007961027324199677,0.9044278264045715,0.01448418665677309,0.005857514217495918,0.012881360948085785
There is no point in abusing one drug and there will be no effect.,0,0,0,0,0,NEUTRAL,2510045,6,0.011838770471513271,0.844634473323822,0.007799041457474232,0.0037644891999661922,0.018031515181064606
"When you get nervous and your heart hurts, we drink these drops.",0,0,0,1,0,DI[7],2700413,1,0.06577646732330322,0.0035248450003564358,0.005757919978350401,0.9942625164985657,0.00391352828592062
"In our family, he did not want to help.",1,1,0,0,0,EF[1]|INF[5],2700413,4,0.0030944556929171085,0.01514971163123846,0.001385896815918386,0.02511514537036419,0.004104867577552795
"But it suited me and my mother better than Corvalol, etc.When I can't sleep for a long time, I also drink at night, only in a smaller dosage.",1,0,0,1,0,EF[2]|DI[6],2700413,5,0.9559595584869385,0.0832626149058342,0.00727405259385705,0.100627101957798,0.0025800818111747503
"The specific smell of all drops is certainly present, if you do not dilute a little water, you can burn the mucous membranes, you must be careful with this.",0,0,1,0,0,ADR[4],2700413,6,0.0009225444518961012,0.0025263146962970495,0.04773615300655365,0.004763853270560503,0.003129085060209036
"My mother always has a stomach ache after it, it is very rare for a poet to Consult a doctor because there are contraindications and it is desirable to specify the dosage of this drug for you.",0,0,1,0,0,ADR[3],2700413,8,0.0006015517865307629,0.000630986294709146,0.9762821793556213,0.0009504819172434509,0.0028488500975072384
As I was told at the hospital it depends on age and weight,0,0,0,0,0,NEUTRAL,2700413,9,0.002947834087535739,0.004076842684298754,0.05911672115325928,0.0016005809884518385,0.882189929485321
"Kipferon is familiar with antiviral candles for a long time, the first time we encountered them when my wife had an inflammatory process, very expensive in cost, but the doctor recommended it as the best drug.",0,0,0,1,0,DI[3],591673,1,0.004612664692103863,0.002407684689387679,0.004059208557009697,0.9643428325653076,0.0027992427349090576
"It helped my wife, the inflammation was related to gynecology.",1,0,0,1,0,EF[1]|DI[4],591673,2,0.5841261744499207,0.001576281851157546,0.7577419281005859,0.03346703574061394,0.006985390558838844
"But just a few days ago, the child became ill and was diagnosed with bronchitis when examined by doctors.",0,0,0,1,0,DI[2],591673,3,0.0022481102496385574,0.003647452685981989,0.048303235322237015,0.9900180697441101,0.011688122525811195
"Began to fear that chyut if not pneumonia, and all the rest and treatment.",0,0,0,0,1,Finding[5],591673,4,0.0029253296088427305,0.003945650067180395,0.02029133401811123,0.9899362325668335,0.24825678765773773
"Therefore, in this case, I did not observe a positive effect.",0,1,0,0,0,INF[6],591673,7,0.012867308221757412,0.9789320826530457,0.01599755324423313,0.019751273095607758,0.0162801556289196
Overall impression: the Result is good with complex treatment.,1,0,0,0,0,EF[7],591673,9,0.9916796088218689,0.013278290629386902,0.020322507247328758,0.013433783315122128,0.02837095595896244
"There is a disadvantage, candles are very expensive, and the quality is bad, when opening the package, the candles broken, simply crumble, 50% package lost.",0,0,0,0,0,NEUTRAL,591673,8,0.0030562530737370253,0.0025421942118555307,0.02002963237464428,0.0019971642177551985,0.0025549873244017363
"As always, the doctor prescribed the eldest daughter as a prevention from SARS and flu.",0,0,0,1,0,DI[5],273783,2,0.005851655267179012,0.005947600584477186,0.0054620918817818165,0.9948315620422363,0.00942801684141159
But Anaferon did not provide proper prevention.,0,1,0,1,0,INF[1]|DI[2],273783,5,0.04230862110853195,0.8590360283851624,0.004390347748994827,0.9967792630195618,0.01247964147478342
But the child got sick regardless of whether we took Anaferon or not.,0,1,0,0,0,INF[4],273783,7,0.00166708929464221,0.007906169630587101,0.09741000086069107,0.00045251211849972606,0.01053265854716301
"Maybe the drug does help, but I didn't realize it.",0,1,0,0,0,INF[3],273783,10,0.9273827075958252,0.06821078062057495,0.004393354523926973,0.00496218865737319,0.011747806333005428
It felt like oganism itself was winning the sore.,0,0,0,0,0,NEUTRAL,273783,9,0.008381289429962635,0.0013499798951670527,0.04833687096834183,0.06311095505952835,0.0005070741171948612
"We begin to treat, within five, approximately, days, the General symptoms go down.",1,0,0,0,0,EF[2],4540580,2,0.993851900100708,0.010519765317440033,0.007993082515895367,0.11473698168992996,0.01840752735733986
"So, every time the course of candles ends, the child is quite healthy and I am relieved to finish therapy, suddenly after a couple of days the symptoms return again.",0,1,0,0,0,INF[3],4540580,4,0.9890568852424622,0.011587795801460743,0.01053700316697359,0.022604523226618767,0.021593714132905006
And again we are ill and treated.,0,1,0,0,0,INF[1],4540580,5,0.021818943321704865,0.8791650533676147,0.0021463006269186735,0.11964492499828339,0.006083902437239885
"Still, until the pile, the older in a recent drug suddenly was allergic type of urticaria.",0,0,1,0,0,ADR[4],4540580,8,0.0036308285780251026,0.0040468513034284115,0.9994656443595886,0.03816313296556473,0.012302663177251816
My pediatrician only prescribes these candles for my two children.,0,0,0,0,0,NEUTRAL,4540580,1,0.002053474774584174,0.0016318021807819605,0.0049603171646595,0.006350461859256029,0.005215695593506098
"Every minute I began to throw in a fever, there was a strong weakness, tachycardia, confusion of consciousness, dullness, indifference, I do not want to see or hear anyone, you can not go out on the street, and I do not want to.",0,0,1,0,0,ADR[1],450633,2,0.0008258892339654267,0.0015889261849224567,0.998314380645752,0.007476064842194319,0.002393877599388361
Overall impression: did Not fit,0,0,0,0,0,NEUTRAL,450633,6,0.0023639537394046783,0.002630768110975623,0.006120402365922928,0.004772578366100788,0.0035899297799915075
I stopped the optic nerve atrophy with Semax.,0,0,0,1,0,DI[2],2436921,1,0.006113679613918066,0.006443744525313377,0.001751517760567367,0.9807865023612976,0.10442814975976944
"As a result, vision has ceased to worsen, now noticeable improvement.",1,0,0,1,0,EF[5]|DI[7],2436921,3,0.14932064712047577,0.001135550090111792,0.854947566986084,0.001509997877292335,0.0018665794050320983
