#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Очередной раз пришлось использовать циклоферон.
1-1	0-9	Очередной	_	_	
1-2	10-13	раз	_	_	
1-3	14-22	пришлось	_	_	
1-4	23-35	использовать	_	_	
1-5	36-46	циклоферон	*	Drugname	
1-6	46-47	.	_	_	

#Text=Нормальный препарат.
2-1	48-58	Нормальный	_	_	
2-2	59-67	препарат	_	_	
2-3	67-68	.	_	_	

#Text=Пользуясь им при вирусных заболеваниях.
3-1	69-78	Пользуясь	_	_	
3-2	79-81	им	_	_	
3-3	82-85	при	_	_	
3-4	86-94	вирусных	*	DI	
3-5	95-107	заболеваниях	_	_	
3-6	107-108	.	_	_	

#Text=В упаковке 10 таблеток, а выпить надо одномоментно 3 таблетки (в зависимости от возраста количество принимаемых таблеток будет разным), правда принимать их надо 1 раз в сутки по схеме, рекомендованной врачом.
4-1	109-110	В	_	_	
4-2	111-119	упаковке	_	_	
4-3	120-122	10	_	_	
4-4	123-131	таблеток	*	Drugform	
4-5	131-132	,	_	_	
4-6	133-134	а	_	_	
4-7	135-141	выпить	_	_	
4-8	142-146	надо	_	_	
4-9	147-159	одномоментно	_	_	
4-10	160-161	3	_	_	
4-11	162-170	таблетки	*	Drugform	
4-12	171-172	(	_	_	
4-13	172-173	в	_	_	
4-14	174-185	зависимости	_	_	
4-15	186-188	от	_	_	
4-16	189-197	возраста	_	_	
4-17	198-208	количество	_	_	
4-18	209-220	принимаемых	_	_	
4-19	221-229	таблеток	*	Drugform	
4-20	230-235	будет	_	_	
4-21	236-242	разным	_	_	
4-22	242-243	)	_	_	
4-23	243-244	,	_	_	
4-24	245-251	правда	_	_	
4-25	252-261	принимать	_	_	
4-26	262-264	их	_	_	
4-27	265-269	надо	_	_	
4-28	270-271	1	_	_	
4-29	272-275	раз	_	_	
4-30	276-277	в	_	_	
4-31	278-283	сутки	_	_	
4-32	284-286	по	_	_	
4-33	287-292	схеме	_	_	
4-34	292-293	,	_	_	
4-35	294-309	рекомендованной	_	_	
4-36	310-316	врачом	_	_	
4-37	316-317	.	_	_	

#Text=Одной упаковкой не обойтись.
5-1	318-323	Одной	_	_	
5-2	324-333	упаковкой	_	_	
5-3	334-336	не	_	_	
5-4	337-345	обойтись	_	_	
5-5	345-346	.	_	_	

#Text=Таблетки небольшие, глотать их легко.
6-1	347-355	Таблетки	*	Drugform	
6-2	356-365	небольшие	_	_	
6-3	365-366	,	_	_	
6-4	367-374	глотать	_	_	
6-5	375-377	их	_	_	
6-6	378-383	легко	_	_	
6-7	383-384	.	_	_	

#Text=Из блистера достаются без проблем.
7-1	385-387	Из	_	_	
7-2	388-396	блистера	_	_	
7-3	397-406	достаются	_	_	
7-4	407-410	без	_	_	
7-5	411-418	проблем	_	_	
7-6	418-419	.	_	_	

#Text=Инструкция в картонной коробке.
8-1	420-430	Инструкция	_	_	
8-2	431-432	в	_	_	
8-3	433-442	картонной	_	_	
8-4	443-450	коробке	_	_	
8-5	450-451	.	_	_	

#Text=Сначала она ставит в тупик.
9-1	452-459	Сначала	_	_	
9-2	460-463	она	_	_	
9-3	464-470	ставит	_	_	
9-4	471-472	в	_	_	
9-5	473-478	тупик	_	_	
9-6	478-479	.	_	_	

#Text=Рекомендуемые суточные дозы для детей в зависимости от возраста, для взрослых.
10-1	480-493	Рекомендуемые	_	_	
10-2	494-502	суточные	_	_	
10-3	503-507	дозы	_	_	
10-4	508-511	для	_	_	
10-5	512-517	детей	_	_	
10-6	518-519	в	_	_	
10-7	520-531	зависимости	_	_	
10-8	532-534	от	_	_	
10-9	535-543	возраста	_	_	
10-10	543-544	,	_	_	
10-11	545-548	для	_	_	
10-12	549-557	взрослых	_	_	
10-13	557-558	.	_	_	

#Text=На этой стороне о том сколько дней принимать препарат не говорится.
11-1	559-561	На	_	_	
11-2	562-566	этой	_	_	
11-3	567-574	стороне	_	_	
11-4	575-576	о	_	_	
11-5	577-580	том	_	_	
11-6	581-588	сколько	_	_	
11-7	589-593	дней	_	_	
11-8	594-603	принимать	_	_	
11-9	604-612	препарат	_	_	
11-10	613-615	не	_	_	
11-11	616-625	говорится	_	_	
11-12	625-626	.	_	_	

#Text=Надо читать информацию дальше, на другой стороне есть схемы приема для разных заболеваний.
12-1	627-631	Надо	_	_	
12-2	632-638	читать	_	_	
12-3	639-649	информацию	_	_	
12-4	650-656	дальше	_	_	
12-5	656-657	,	_	_	
12-6	658-660	на	_	_	
12-7	661-667	другой	_	_	
12-8	668-675	стороне	_	_	
12-9	676-680	есть	_	_	
12-10	681-686	схемы	_	_	
12-11	687-693	приема	_	_	
12-12	694-697	для	_	_	
12-13	698-704	разных	_	_	
12-14	705-716	заболеваний	_	_	
12-15	716-717	.	_	_	

#Text=Время использования: 2 года
13-1	718-723	Время	_	_	
13-2	724-737	использования	_	_	
13-3	737-738	:	_	_	
13-4	739-740	2	_	_	
13-5	741-745	года	_	_	
