sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Простудные заболевания - очень распространенное явление в наше время.,0,0,0,0,1,Finding[3],875711,1,0.0058638956397771835,0.003805830143392086,0.003477298654615879,0.9805926084518433,0.009618869051337242
каждый человек в своей жизни простужался не по одному разу.,0,0,0,0,1,Finding[4],875711,2,0.017960648983716965,0.008110947906970978,0.0035885998513549566,0.989437460899353,0.005834540352225304
"В течение многих лет изобретено множество различных лекарств и это неудивительно, ведь организм имеет такое свойство, как привыкание к лекарству.",0,0,0,0,1,Finding[5],875711,3,0.002823640825226903,0.0035114497877657413,0.00613441364839673,0.0045449682511389256,0.13573819398880005
При очередном простудном заболевании врач выписал на это средство (Амиксин).,0,0,0,1,0,DI[6],875711,5,0.017896480858325958,0.006960106547921896,0.004736497066915035,0.9907326698303223,0.0052454182878136635
Через несколько дней от простуды не осталось и следа.,1,0,0,1,0,EF[1]|DI[2],875711,8,0.9567199945449829,0.02848001942038536,0.003993687219917774,0.9902717471122742,0.011249100789427757
То есть когда препарат со временем перестает оказывать эффективное действие на организм.,0,0,0,0,0,NEUTRAL,875711,4,0.008413140662014484,0.09161365032196045,0.0040829903446137905,0.002863585017621517,0.006704380735754967
"По своему личному опыту могу сказать, что препарат лишь купирует проявления простудного заболевания, избавляет от симптомов, но не вылечивает полностью.",0,1,0,1,0,INF[5]|DI[3],2657172,1,0.2355349212884903,0.4766582250595093,0.0018865382298827171,0.9949600696563721,0.1156499907374382
"У меня развился затяжной бронхит, так как я считал, что поправился, а на деле лишь сбил симптомы и заболел сильнее по новой спустя лишь пару дней после казавшегося излечения.",0,0,0,1,0,DI[6],2657172,2,0.13309060037136078,0.9459138512611389,0.043578941375017166,0.9887261986732483,0.014078141190111637
"Нужно использовать комплексное лечение, прогревание и принимать лекарства от кашля и насморка отдельно.",0,0,0,1,0,DI[2],2657172,4,0.011060623452067375,0.006207263097167015,0.003983282018452883,0.990670919418335,0.010237034410238266
"Препарат подходит для быстрого снятия симптомов и облегчения существования, но для выздоровления не годится.",1,1,0,0,0,INF[1]|EF[4],2657172,5,0.9039214253425598,0.536630392074585,0.0007444260991178453,0.1332843005657196,0.0354682058095932
Впечатление двоякое.,0,0,0,0,0,NEUTRAL,2657172,6,0.0028981610666960478,0.004382933955639601,0.012805585749447346,0.008977547287940979,0.0019299945561215281
"Иммунофлазид один из немногих препаратов, который облегчает протекание ОРВИ.",1,0,0,1,0,EF[2]|DI[3],656340,2,0.22649917006492615,0.0025234876666218042,0.003578758565708995,0.9902052283287048,0.05752943456172943
"Препарат желательно применять не только во время болезни, но и после, как бы для подкрепления иммунитета.",0,0,0,1,0,DI[1],656340,7,0.0050149718299508095,0.0032433404121547937,0.0022983448579907417,0.9642301201820374,0.10939781367778778
"Сколько уже было испробовано всяких разных противовирусных препаратов, на пальцах не пересчитать, и каждый раз когда идешь в аптеку с рецептом, думаешь, авось это то что нам надо( Иногда разочаровываешься в качестве, иногда в цене.",0,0,0,0,0,NEUTRAL,656340,1,0.004001501947641373,0.00239742174744606,0.0027377072256058455,0.01996198482811451,0.009493539109826088
"купила 2 пачки, назначено по 2 таб.",0,0,1,0,0,ADR[1],668099,6,0.004301350098103285,0.00339920399710536,0.015927918255329132,0.0032762070186436176,0.0030313695315271616
"в день, 10 дней.",0,0,1,0,0,ADR[4],668099,7,0.003698822809383273,0.004431376699358225,0.01365600060671568,0.003076792461797595,0.004532989114522934
"Вчера выпила, ночью проснулась чтобы покормить ребенка и понимаю что просто не могу встать.",0,0,1,0,0,ADR[3],668099,8,0.00308067980222404,0.003662646748125553,0.8099386096000671,0.001293111708946526,0.06273314356803894
"Целый день хожу как старенькая бабушка, хромая, волочу ногу за собой!",0,0,1,0,0,ADR[2],668099,11,0.0011999118141829967,0.0033008751925081015,0.016041064634919167,0.37778371572494507,0.004518297500908375
"Прочитала что могут быть боли в мышцах, мол побочное действие!",0,0,0,0,0,NEUTRAL,668099,13,0.0007119738729670644,0.0008274067076854408,0.9859308004379272,0.011951697058975697,0.027892576530575752
