sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Но на второй день- сыпь по всему телу.,0,0,1,0,0,ADR[3],594103,3,0.0022843708284199238,0.0026842018123716116,0.9925429821014404,0.0011239948216825724,0.003028819803148508
"Общее впечатление : Помогает, но дает сильную сыпь RATING 3 NOTE",1,0,1,0,0,EF[5]|ADR[6],594103,7,0.009316079318523407,0.007101826369762421,0.9977067708969116,0.0053312270902097225,0.0045001613907516
Пришлось отказаться.,0,0,0,0,0,NEUTRAL,594103,6,0.001291113207116723,0.003975550178438425,0.019301356747746468,0.00347759947180748,0.016572928056120872
Стараюсь делать прививки от гриппа каждый год.,0,0,0,1,0,DI[4],652119,1,0.004318364430218935,0.005447230767458677,0.005724254064261913,0.04570893570780754,0.9295276999473572
"После прививки температуры не было, общее состояние тоже было хорошее.",1,0,0,0,1,EF[9]|Finding[3],652119,6,0.9662404656410217,0.007099143695086241,0.0017795499879866838,0.785984992980957,0.4208925664424896
Сильных ОРВИ не было (прошло 2 мес.,0,0,0,0,1,Finding[5],652119,7,0.9710683822631836,0.07761140912771225,0.0029755656141787767,0.9947070479393005,0.06811264902353287
"), но было фарингит (красное горло) - сидели на больничном.",0,0,0,1,0,DI[6],652119,8,0.006007677875459194,0.004975799471139908,0.008046897128224373,0.9963669776916504,0.021077625453472137
Первый раз почувствовала недомогания - УЖАСНО болели мышцы на ногах (ниже колен) и на руках - от локтей до кончиков пальцев.,0,0,1,0,0,ADR[7],652119,10,0.0060965619049966335,0.006270032841712236,0.042585089802742004,0.9940763711929321,0.005358373746275902
Т. к. мышечная боль - симптом гриппа - то объяснила себе боли иммунизацией организма.,0,0,1,1,0,ADR[8]|DI[1],652119,14,0.005582740996032953,0.0029321275651454926,0.011745503172278404,0.9936426877975464,0.4035905599594116
"Надеюсь, гриппом болеть не буду.",0,0,0,1,0,DI[2],652119,16,0.014694214798510075,0.011664142832159996,0.0005602449527941644,0.9116212129592896,0.017145471647381783
делала в сентябре.,0,0,0,0,0,NEUTRAL,652119,5,0.003245784668251872,0.002207574900239706,0.011278663761913776,0.0033133388496935368,0.0026580693665891886
"Мы начинаем прием ""ударной дозы"" при первых признаках простуды, и как ни странно (возможно, это самовнушение), но он помогает.",1,0,0,1,0,EF[6]|DI[5],639476,2,0.9911705255508423,0.016960861161351204,0.007531064562499523,0.9833248853683472,0.012211945839226246
"Заболевание протекает менее выраженно, ребенок чувствует себя хорошо, не лежит весь день от усталости.",1,0,0,0,1,EF[3]|Finding[4],639476,3,0.9939363598823547,0.0069635845720767975,0.06180936098098755,0.9026368856430054,0.675289511680603
