sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Colds are a very common phenomenon in our time.,0,0,0,0,1,Finding[3],875711,1,0.0014474962372332811,0.0008521407144144177,0.00358322961255908,0.0007700098212808371,0.0007004364160820842
every person in their life has caught a cold more than once.,0,0,0,0,1,Finding[4],875711,2,0.0005099010304547846,0.0009954087436199188,0.1814928948879242,0.0005373831372708082,0.002415920840576291
"Over the years, many different drugs have been invented, and this is not surprising, because the body has such a property as getting used to the drug.",0,0,0,0,1,Finding[5],875711,3,0.0013708056649193168,0.0017462075920775533,0.0018038616981357336,0.0007412907434627414,0.0008186802151612937
"With another cold, the doctor prescribed this remedy (Amixin).",0,0,0,1,0,DI[6],875711,5,0.0011221562745049596,0.004962676204741001,0.0020364229567348957,0.006034569349139929,0.0028536845929920673
"After a few days, the cold was gone.",1,0,0,1,0,EF[1]|DI[2],875711,8,0.05375831946730614,0.0028086022939532995,0.00044325075577944517,0.23926597833633423,0.007938696071505547
"That is, when the drug eventually ceases to have an effective effect on the body.",0,0,0,0,0,NEUTRAL,875711,4,0.01113796140998602,0.9655945897102356,0.00703029939904809,0.003281979588791728,0.011366788297891617
"From my personal experience, I can say that the drug only stops the manifestations of colds, relieves the symptoms, but does not cure completely.",0,1,0,1,0,INF[5]|DI[3],2657172,1,0.9040942788124084,0.8075748682022095,0.0025240734685212374,0.150414377450943,0.008229388855397701
"I developed a long-lasting bronchitis, because I thought I had recovered, but in fact only brought down the symptoms and became more ill again only a couple of days after the apparent cure.",0,0,0,1,0,DI[6],2657172,2,0.0011726550292223692,0.53823322057724,0.9654462337493896,0.0014988281764090061,0.04494796693325043
"You need to use a comprehensive treatment, warming up and taking medications for cough and runny nose separately.",0,0,0,1,0,DI[2],2657172,4,0.0008908784948289394,0.0016792693641036749,0.003973543643951416,0.001715577789582312,0.0059017096646130085
"The drug is suitable for rapid relief of symptoms and ease of existence, but it is not suitable for recovery.",1,1,0,0,0,INF[1]|EF[4],2657172,5,0.9966850876808167,0.879552960395813,0.023298580199480057,0.03833520784974098,0.024427754804491997
The impression is twofold.,0,0,0,0,0,NEUTRAL,2657172,6,0.00454678712412715,0.0023198924027383327,0.0006654340540990233,0.0012323615374043584,0.0006477284478023648
Immunoflazid is one of the few drugs that facilitates the course of SARS.,1,0,0,1,0,EF[2]|DI[3],656340,2,0.01841045543551445,0.0009371337946504354,0.0006738767260685563,0.0010238268878310919,0.0005839284276589751
"The drug should be used not only during the disease, but also after, as if to strengthen the immune system.",0,0,0,1,0,DI[1],656340,7,0.002121321391314268,0.0010477254400029778,0.0015787715092301369,0.0009862196166068316,0.000951132329646498
"How long have tried all sorts of different antiviral drugs on the fingers to count, and every time you go to a drugstore with the recipe, I think maybe that's what we need( Sometimes disappointed in quality, sometimes in price.",0,0,0,0,0,NEUTRAL,656340,1,0.0015084564220160246,0.0019180000526830554,0.0018525848863646388,0.0009330879547633231,0.00069473369512707
bought 2 packs assigned to 2 tab.,0,0,1,0,0,ADR[1],668099,6,0.001764434389770031,0.0017133491346612573,0.0014892223989591002,0.0008054148638620973,0.0005786727997474372
"a day, for 10 days.",0,0,1,0,0,ADR[4],668099,7,0.0018723533721640706,0.0014447763096541166,0.0017235571285709739,0.0009886883199214935,0.00044582210830412805
"I had a drink last night, I woke up to feed the baby and I just can't get up.",0,0,1,0,0,ADR[3],668099,8,0.000696625909768045,0.0009828751208260655,0.1842336356639862,0.00036494911182671785,0.0005170227959752083
"The whole day walking like an old lady, limping, dragging the leg behind you!",0,0,1,0,0,ADR[2],668099,11,0.001372637925669551,0.0004375735588837415,0.4454147517681122,0.0007044828380458057,0.000493199797347188
"I read that there may be pain in the muscles, they say a side effect!",0,0,0,0,0,NEUTRAL,668099,13,0.0006930668605491519,0.00045780744403600693,0.07980503141880035,0.0007657500100322068,0.0015502888709306717
"My husband is ill with SARS, they bought ingavirin at the pharmacy.",0,0,0,1,0,DI[3],1325273,1,0.0013377564027905464,0.00198880466632545,0.0015656629111617804,0.005214804783463478,0.006238074973225594
"The temperature really was asleep, but after taking the third pill began to cough ash to vomit, mandras waves 130 pressure(although pressure is generally had no problems), terrible headache.",1,0,1,1,0,EF[1]|ADR[6]|DI[2],1325273,2,0.0036678307224065065,0.004098784644156694,0.998444139957428,0.001368663040921092,0.0026107619050890207
"And head as if going somewhere, Hz where.",0,0,1,0,0,ADR[5],1325273,4,0.002975589595735073,0.0012495772680267692,0.9951590895652771,0.0012447882909327745,0.0009062794269993901
"A terrible drug, do not buy it, before that they drank kagocel, cytovir, which I was tempted to buy... I threw everything away... By the way, when poboochke first gave Lactofiltrum, and then an hour later a tablet for allergies.",0,0,0,0,1,Finding[4],1325273,5,0.0008815213805064559,0.0019752918742597103,0.002511213766410947,0.0012667423579841852,0.001883147400803864
"It was after the second pill, but I didn't even think about ingavirin, and the next day they didn't take any pills, only ingavirin and it started.",0,0,0,0,0,NEUTRAL,1325273,3,0.0011673716362565756,0.001875994261354208,0.0018500525038689375,0.0008313384605571628,0.0009359265095554292
"I am very afraid of drafts, as a result of which I often get a cold on my lips and eyes.",0,0,0,1,0,DI[5],2412180,1,0.0010838371235877275,0.0007369774975813925,0.0370471253991127,0.0003953508858103305,0.0010869447141885757
"For me, the real salvation in such situations was the use of tablets ""Acyclovir Sandoz"", which not only kill the infection but also increase immunity to it.",1,0,0,0,0,EF[3],2412180,2,0.002393255941569805,0.0022705227602273226,0.0011760668130591512,0.003615431021898985,0.005217138212174177
"Therefore, after a course of treatment, you can live normally for the next 7-8 months without worrying about drafts and viruses.",1,0,0,0,0,EF[1],2412180,3,0.5456252694129944,0.0011365938698872924,0.0003900728770531714,0.003687647869810462,0.0010632388293743134
