#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Я перепрбовала очень много средсвт от простуды.
1-1	0-1	Я	_	_	_	_	
1-2	2-14	перепрбовала	_	_	_	_	
1-3	15-20	очень	_	_	_	_	
1-4	21-26	много	_	_	_	_	
1-5	27-34	средсвт	_	_	_	_	
1-6	35-37	от	_	_	_	_	
1-7	38-46	простуды	*	DI	_	_	
1-8	46-47	.	_	_	_	_	

#Text=Ппри первых симптомах я принимаю порошки.
2-1	48-52	Ппри	_	_	_	_	
2-2	53-59	первых	_	_	_	_	
2-3	60-69	симптомах	_	_	_	_	
2-4	70-71	я	_	_	_	_	
2-5	72-80	принимаю	_	_	_	_	
2-6	81-88	порошки	*	Drugform	_	_	
2-7	88-89	.	_	_	_	_	

#Text=Ппробовала несколько раз уже пить Терафлю, покупала разыне вкусы.
3-1	90-100	Ппробовала	_	_	_	_	
3-2	101-110	несколько	_	_	_	_	
3-3	111-114	раз	_	_	_	_	
3-4	115-118	уже	_	_	_	_	
3-5	119-123	пить	_	_	_	_	
3-6	124-131	Терафлю	*	Drugname	_	_	
3-7	131-132	,	_	_	_	_	
3-8	133-141	покупала	_	_	_	_	
3-9	142-148	разыне	_	_	_	_	
3-10	149-154	вкусы	_	_	_	_	
3-11	154-155	.	_	_	_	_	

#Text=Но эффекта было ноль.
4-1	156-158	Но	_	_	*->2-1	INF[2]	
4-2	159-166	эффекта	_	_	*->2-1	INF[2]	
4-3	167-171	было	_	_	*->2-1	INF[2]	
4-4	172-176	ноль	_	_	*->2-1	INF[2]	
4-5	176-177	.	_	_	*->2-1	INF[2]	

#Text=Мне не нравится запах, когда порошок расстворяется, то появляются комочки, пахнет красителем.
5-1	178-181	Мне	_	_	_	_	
5-2	182-184	не	_	_	_	_	
5-3	185-193	нравится	_	_	_	_	
5-4	194-199	запах	_	_	_	_	
5-5	199-200	,	_	_	_	_	
5-6	201-206	когда	_	_	_	_	
5-7	207-214	порошок	*	Drugform	_	_	
5-8	215-228	расстворяется	_	_	_	_	
5-9	228-229	,	_	_	_	_	
5-10	230-232	то	_	_	_	_	
5-11	233-243	появляются	_	_	_	_	
5-12	244-251	комочки	_	_	_	_	
5-13	251-252	,	_	_	_	_	
5-14	253-259	пахнет	_	_	_	_	
5-15	260-270	красителем	_	_	_	_	
5-16	270-271	.	_	_	_	_	

