#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Спрей для носа Аквалор Беби "Мягкий душ" мы покупаем с самого рождения и нам он очень нравиться.
1-1	0-5	Спрей	*[1]	Drugform[1]	
1-2	6-9	для	*[1]	Drugform[1]	
1-3	10-14	носа	*[1]	Drugform[1]	
1-4	15-22	Аквалор	*[2]	Drugname[2]	
1-5	23-27	Беби	*[2]	Drugname[2]	
1-6	28-29	"	*[2]	Drugname[2]	
1-7	29-35	Мягкий	*[2]	Drugname[2]	
1-8	36-39	душ	*[2]	Drugname[2]	
1-9	39-40	"	*[2]	Drugname[2]	
1-10	41-43	мы	_	_	
1-11	44-52	покупаем	_	_	
1-12	53-54	с	_	_	
1-13	55-61	самого	_	_	
1-14	62-70	рождения	_	_	
1-15	71-72	и	_	_	
1-16	73-76	нам	_	_	
1-17	77-79	он	_	_	
1-18	80-85	очень	_	_	
1-19	86-95	нравиться	_	_	
1-20	95-96	.	_	_	

#Text=Его мы используем как гигиена полости носа, очень хорошо вспрыснуть и ватной палочкой все почистить.
2-1	97-100	Его	_	_	
2-2	101-103	мы	_	_	
2-3	104-114	используем	_	_	
2-4	115-118	как	_	_	
2-5	119-126	гигиена	_	_	
2-6	127-134	полости	_	_	
2-7	135-139	носа	_	_	
2-8	139-140	,	_	_	
2-9	141-146	очень	_	_	
2-10	147-153	хорошо	_	_	
2-11	154-164	вспрыснуть	_	_	
2-12	165-166	и	_	_	
2-13	167-173	ватной	_	_	
2-14	174-182	палочкой	_	_	
2-15	183-186	все	_	_	
2-16	187-196	почистить	_	_	
2-17	196-197	.	_	_	

#Text=Как подготовку к применениям лекарственных средств.
3-1	198-201	Как	_	_	
3-2	202-212	подготовку	_	_	
3-3	213-214	к	_	_	
3-4	215-226	применениям	_	_	
3-5	227-240	лекарственных	_	_	
3-6	241-248	средств	_	_	
3-7	248-249	.	_	_	

#Text=При насморке отсасываем все, потом орошаю спрейем и только потом закапываю капельки.
4-1	250-253	При	_	_	
4-2	254-262	насморке	*	DI	
4-3	263-273	отсасываем	_	_	
4-4	274-277	все	_	_	
4-5	277-278	,	_	_	
4-6	279-284	потом	_	_	
4-7	285-291	орошаю	_	_	
4-8	292-299	спрейем	*	Drugform	
4-9	300-301	и	_	_	
4-10	302-308	только	_	_	
4-11	309-314	потом	_	_	
4-12	315-324	закапываю	_	_	
4-13	325-333	капельки	*	Drugform	
4-14	333-334	.	_	_	

#Text=Так же как профилактику в период эпидемий.
5-1	335-338	Так	_	_	
5-2	339-341	же	_	_	
5-3	342-345	как	_	_	
5-4	346-358	профилактику	*	DI	
5-5	359-360	в	_	_	
5-6	361-367	период	_	_	
5-7	368-376	эпидемий	_	_	
5-8	376-377	.	_	_	

#Text=Сам тюбик 125мл.
6-1	378-381	Сам	_	_	
6-2	382-387	тюбик	_	_	
6-3	388-393	125мл	_	_	
6-4	393-394	.	_	_	

#Text=его хватает надолго, очень удобная пшикалка с ограничителем, особенно это надо актуально для маленьких деток.
7-1	395-398	его	_	_	
7-2	399-406	хватает	_	_	
7-3	407-414	надолго	_	_	
7-4	414-415	,	_	_	
7-5	416-421	очень	_	_	
7-6	422-429	удобная	_	_	
7-7	430-438	пшикалка	_	_	
7-8	439-440	с	_	_	
7-9	441-454	ограничителем	_	_	
7-10	454-455	,	_	_	
7-11	456-464	особенно	_	_	
7-12	465-468	это	_	_	
7-13	469-473	надо	_	_	
7-14	474-483	актуально	_	_	
7-15	484-487	для	_	_	
7-16	488-497	маленьких	_	_	
7-17	498-503	деток	_	_	
7-18	503-504	.	_	_	

#Text=Разрешен к применению с первых дней жизни и не имеет противопоказаний.
8-1	505-513	Разрешен	_	_	
8-2	514-515	к	_	_	
8-3	516-526	применению	_	_	
8-4	527-528	с	_	_	
8-5	529-535	первых	_	_	
8-6	536-540	дней	_	_	
8-7	541-546	жизни	_	_	
8-8	547-548	и	_	_	
8-9	549-551	не	_	_	
8-10	552-557	имеет	_	_	
8-11	558-574	противопоказаний	_	_	
8-12	574-575	.	_	_	

#Text=Страна изготовления Швеция.
9-1	576-582	Страна	_	_	
9-2	583-595	изготовления	_	_	
9-3	596-602	Швеция	_	_	
9-4	602-603	.	_	_	

#Text=К минусу я бы отнесла цену у нас в среднем он стоит 280 руб.
10-1	604-605	К	_	_	
10-2	606-612	минусу	_	_	
10-3	613-614	я	_	_	
10-4	615-617	бы	_	_	
10-5	618-625	отнесла	_	_	
10-6	626-630	цену	_	_	
10-7	631-632	у	_	_	
10-8	633-636	нас	_	_	
10-9	637-638	в	_	_	
10-10	639-646	среднем	_	_	
10-11	647-649	он	_	_	
10-12	650-655	стоит	_	_	
10-13	656-659	280	_	_	
10-14	660-663	руб	_	_	
10-15	663-664	.	_	_	

#Text=на мой взгляд дороговато для морской водички.
11-1	665-667	на	_	_	
11-2	668-671	мой	_	_	
11-3	672-678	взгляд	_	_	
11-4	679-689	дороговато	_	_	
11-5	690-693	для	_	_	
11-6	694-701	морской	_	_	
11-7	702-709	водички	_	_	
11-8	709-710	.	_	_	
