EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,1,0,0,0,INF[6],591900,4,0.04767102003097534,0.8765790462493896,0.009708166122436523,0.8697531223297119,0.09711501002311707
0,1,0,0,0,INF[3],591900,5,0.055937379598617554,0.9668916463851929,0.02486562728881836,0.0396210253238678,0.02022188901901245
0,1,0,0,0,INF[7],591900,6,0.04137641191482544,0.02800852060317993,0.02378326654434204,0.9934184551239014,0.059948891401290894
0,1,0,0,0,INF[2],591900,7,0.04067245125770569,0.9741213321685791,0.03237617015838623,0.055528104305267334,0.02293330430984497
0,0,0,0,0,NEUTRAL,591900,2,0.051218122243881226,0.01894482970237732,0.010265350341796875,0.010165929794311523,0.007584631443023682
1,0,0,0,0,EF[3],2663253,4,0.9564316868782043,0.052306681871414185,0.015372902154922485,0.02724558115005493,0.017326831817626953
0,0,0,1,0,DI[1],2663253,5,0.012898415327072144,0.010796219110488892,0.015663236379623413,0.9687619209289551,0.025205105543136597
1,0,0,0,0,EF[6],2663253,9,0.9835771322250366,0.0318964421749115,0.045996129512786865,0.05157187581062317,0.03006058931350708
1,0,0,0,0,EF[4],2663253,10,0.9627243280410767,0.02563336491584778,0.027445822954177856,0.027897030115127563,0.02175644040107727
1,0,0,0,0,EF[2],2663253,11,0.7442501783370972,0.022410690784454346,0.011484354734420776,0.01012653112411499,0.013967335224151611
0,0,0,1,0,DI[5],2663253,12,0.015337318181991577,0.011806130409240723,0.017791569232940674,0.973861575126648,0.020597100257873535
0,0,0,0,0,NEUTRAL,2663253,2,0.00992920994758606,0.012903064489364624,0.02365550398826599,0.01841956377029419,0.009727507829666138
0,0,0,1,0,DI[7],832817,1,0.0336591899394989,0.012342602014541626,0.01167723536491394,0.9845746755599976,0.027329236268997192
0,0,0,1,0,DI[10],832817,2,0.04232296347618103,0.04787236452102661,0.15645334124565125,0.9613723158836365,0.2233557105064392
0,0,0,1,0,DI[3],832817,3,0.03253936767578125,0.7549219727516174,0.018159925937652588,0.9835329651832581,0.04208773374557495
0,0,0,1,0,DI[9],832817,4,0.012269288301467896,0.019486933946609497,0.015847742557525635,0.9827426671981812,0.0603032112121582
1,0,0,0,0,EF[6],832817,7,0.5774968862533569,0.06178119778633118,0.019354790449142456,0.0033894479274749756,0.029526233673095703
1,0,0,1,1,EF[1]|DI[8]|Finding[2],832817,8,0.27693629264831543,0.3175405263900757,0.9337058067321777,0.8632559776306152,0.1966511607170105
1,0,0,1,0,EF[5]|DI[4],832817,11,0.018750250339508057,0.014811873435974121,0.015089303255081177,0.9768742322921753,0.017918556928634644
0,0,0,0,0,NEUTRAL,832817,13,0.6518691182136536,0.010355234146118164,0.017051607370376587,0.010598868131637573,0.015186339616775513
1,0,0,1,0,EF[4]|DI[2],905423,1,0.05387359857559204,0.9436935186386108,0.027634501457214355,0.9636646509170532,0.034234821796417236
0,1,0,0,0,INF[1],905423,6,0.0375446081161499,0.9589479565620422,0.028708070516586304,0.026883602142333984,0.023548245429992676
0,1,0,1,0,INF[3]|DI[5],905423,7,0.008229196071624756,0.06908848881721497,0.014620602130889893,0.9655370116233826,0.1788562536239624
0,0,0,0,0,NEUTRAL,905423,5,0.017200618982315063,0.006947159767150879,0.5545150637626648,0.0077228546142578125,0.09237372875213623
0,0,0,1,0,DI[3],578508,1,0.016548633575439453,0.2024567723274231,0.010638147592544556,0.9849200248718262,0.03867161273956299
0,1,0,1,0,INF[1]|DI[2],578508,4,0.008361130952835083,0.03785032033920288,0.012381672859191895,0.9640451669692993,0.11115258932113647
0,0,0,0,0,NEUTRAL,578508,6,0.015616536140441895,0.02681708335876465,0.0069554150104522705,0.9630160927772522,0.14526361227035522
0,0,0,1,0,DI[1],2707053,2,0.0615600049495697,0.022400766611099243,0.03597778081893921,0.9944340586662292,0.056151896715164185
0,0,0,0,0,NEUTRAL,2707053,5,0.010074406862258911,0.02111104130744934,0.011422574520111084,0.01598334312438965,0.08544623851776123
0,0,0,1,0,DI[1],2443835,2,0.011893093585968018,0.012290388345718384,0.016460329294204712,0.9675692319869995,0.023612529039382935
1,0,0,0,0,EF[2],2443835,5,0.9759976267814636,0.027558207511901855,0.03666806221008301,0.03863447904586792,0.02430891990661621
0,0,0,1,0,DI[3],2443835,6,0.07625269889831543,0.05288156867027283,0.003858715295791626,0.8595783710479736,0.2601426839828491
0,0,0,0,0,NEUTRAL,2443835,3,0.9323619604110718,0.03213721513748169,0.017641007900238037,0.016515523195266724,0.018914639949798584
0,1,0,0,0,INF[1],264987,2,0.03773778676986694,0.974483847618103,0.028564661741256714,0.08293366432189941,0.02168300747871399
0,1,1,0,0,INF[5]|ADR[7],264987,3,0.008579134941101074,0.07129693031311035,0.9509639739990234,0.02069726586341858,0.135377436876297
1,0,0,1,1,EF[8]|DI[2]|Finding[10],264987,8,0.9929234981536865,0.043665021657943726,0.3879675269126892,0.8615880608558655,0.33838486671447754
0,0,0,1,0,DI[3],264987,9,0.014204621315002441,0.01575648784637451,0.017599791288375854,0.9744918346405029,0.019159555435180664
1,0,1,0,0,EF[12]|ADR[9],264987,10,0.9498304128646851,0.009436368942260742,0.7688987851142883,0.2049330770969391,0.13107743859291077
0,0,0,0,1,Finding[6],264987,11,0.014142543077468872,0.6449258923530579,0.03069862723350525,0.1842210590839386,0.8107589483261108
1,0,0,0,0,EF[4],264987,12,0.9513721466064453,0.03863883018493652,0.015978187322616577,0.025090187788009644,0.018009841442108154
1,0,0,0,0,EF[11],264987,13,0.9653688669204712,0.034475237131118774,0.022297769784927368,0.03221902251243591,0.019576221704483032
0,0,0,0,0,NEUTRAL,264987,5,0.04429379105567932,0.968134343624115,0.02472415566444397,0.03145754337310791,0.03114628791809082
0,0,0,1,0,DI[1],618094,1,0.0202161967754364,0.02252936363220215,0.019618511199951172,0.9891380667686462,0.03596848249435425
0,0,0,1,0,DI[6],618094,2,0.026765286922454834,0.01694539189338684,0.07238402962684631,0.10557052493095398,0.8664451837539673
1,1,0,0,0,EF[4]|INF[3],618094,3,0.9958261251449585,0.16665387153625488,0.20871856808662415,0.7848958969116211,0.10512527823448181
0,0,0,1,0,DI[5],618094,4,0.0071836113929748535,0.01715865731239319,0.03659519553184509,0.334073543548584,0.5198236107826233
0,1,1,0,0,INF[9]|ADR[7],618094,5,0.4206967353820801,0.9637225866317749,0.04648807644844055,0.9725494980812073,0.03569316864013672
0,1,0,0,0,INF[10],618094,6,0.01261797547340393,0.9123530387878418,0.031501054763793945,0.044576823711395264,0.36138835549354553
1,0,0,1,0,EF[8]|DI[2],618094,7,0.03020501136779785,0.02085462212562561,0.007220208644866943,0.9827139377593994,0.05187329649925232
0,0,0,0,0,NEUTRAL,618094,8,0.18130308389663696,0.9647043347358704,0.018591254949569702,0.0352955162525177,0.01731666922569275
0,0,0,1,0,DI[2],5967832,2,0.014450997114181519,0.0568101704120636,0.022631347179412842,0.7591023445129395,0.7901630401611328
0,0,0,1,0,DI[3],5967832,3,0.013377875089645386,0.9354808330535889,0.030674129724502563,0.9090850353240967,0.054876893758773804
1,0,0,0,0,EF[1],5967832,5,0.9686645269393921,0.03236159682273865,0.022648364305496216,0.036655306816101074,0.020112186670303345
1,0,0,0,0,EF[4],5967832,6,0.967395544052124,0.14229708909988403,0.013202458620071411,0.9586141705513,0.029036223888397217
0,0,0,0,0,NEUTRAL,5967832,1,0.4263826608657837,0.013465434312820435,0.0315709114074707,0.06681478023529053,0.7976011633872986
0,0,0,1,0,DI[7],2503811,3,0.39965906739234924,0.030940115451812744,0.017244726419448853,0.0027790963649749756,0.08036869764328003
0,0,0,1,0,DI[6],2503811,4,0.0567152202129364,0.039856284856796265,0.9728730320930481,0.0175950825214386,0.028936803340911865
1,0,0,0,0,EF[1],2503811,5,0.9740102291107178,0.027806609869003296,0.040732622146606445,0.04004436731338501,0.02052074670791626
1,0,0,1,0,EF[3]|DI[5],2503811,11,0.012447386980056763,0.024235308170318604,0.9542529582977295,0.021017760038375854,0.08637776970863342
0,1,0,1,0,INF[2]|DI[4],2503811,12,0.29903101921081543,0.9173307418823242,0.011705070734024048,0.9703398942947388,0.03303411602973938
0,0,0,0,0,NEUTRAL,2503811,14,0.009542316198348999,0.014347344636917114,0.02092909812927246,0.01684558391571045,0.011462807655334473
0,1,0,1,0,INF[2]|DI[1],2500038,3,0.024516433477401733,0.01609402894973755,0.019047707319259644,0.9787334203720093,0.36197465658187866
0,0,0,0,0,NEUTRAL,2500038,4,0.010729312896728516,0.012279748916625977,0.021245896816253662,0.020209908485412598,0.009034335613250732
0,0,0,1,0,DI[3],2385506,3,0.017312586307525635,0.011246412992477417,0.016954809427261353,0.982334315776825,0.04090532660484314
0,1,1,1,0,INF[5]|ADR[2]|DI[4],2385506,5,0.5908890962600708,0.4824557900428772,0.06201982498168945,0.9969801902770996,0.11397987604141235
0,1,0,0,0,INF[1],2385506,7,0.05104878544807434,0.06909120082855225,0.054401516914367676,0.06886494159698486,0.8598278760910034
0,0,0,0,0,NEUTRAL,2385506,4,0.04128235578536987,0.015508294105529785,0.00758400559425354,0.013194411993026733,0.01098737120628357
0,0,0,1,0,DI[1],656249,3,0.01552167534828186,0.02646946907043457,0.0210302472114563,0.9858921766281128,0.02723991870880127
0,0,0,0,0,NEUTRAL,656249,7,0.019318044185638428,0.2240380346775055,0.010118961334228516,0.009233564138412476,0.011408507823944092
0,0,0,1,0,DI[1],1394389,1,0.041434913873672485,0.010741114616394043,0.013071596622467041,0.9833818674087524,0.019317299127578735
0,0,0,1,0,DI[5],1394389,3,0.5688328146934509,0.014211565256118774,0.01275944709777832,0.2732079029083252,0.7398669719696045
0,0,1,0,0,ADR[2],1394389,9,0.013442903757095337,0.027513593435287476,0.9676748514175415,0.030171692371368408,0.05352488160133362
