#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Иммунал ребёнок пил и раньше и надо сказать он не подводил.
1-1	0-7	Иммунал	*	Drugname	_	_	
1-2	8-15	ребёнок	_	_	_	_	
1-3	16-19	пил	_	_	_	_	
1-4	20-21	и	_	_	_	_	
1-5	22-28	раньше	_	_	_	_	
1-6	29-30	и	_	_	_	_	
1-7	31-35	надо	_	_	_	_	
1-8	36-43	сказать	_	_	_	_	
1-9	44-46	он	_	_	_	_	
1-10	47-49	не	_	_	_	_	
1-11	50-58	подводил	_	_	_	_	
1-12	58-59	.	_	_	_	_	

#Text=Во время приёма препарата ребёнок не болел.
2-1	60-62	Во	_	_	*->1-1	EF[1]	
2-2	63-68	время	_	_	*->1-1	EF[1]	
2-3	69-75	приёма	_	_	*->1-1	EF[1]	
2-4	76-85	препарата	_	_	*->1-1	EF[1]	
2-5	86-93	ребёнок	_	_	*->1-1	EF[1]	
2-6	94-96	не	_	_	*->1-1	EF[1]	
2-7	97-102	болел	_	_	*->1-1	EF[1]	
2-8	102-103	.	_	_	*->1-1	EF[1]	

#Text=Вот и сейчас у нас был ответственный момент, первый класс, да и ещё день рождения.
3-1	104-107	Вот	_	_	_	_	
3-2	108-109	и	_	_	_	_	
3-3	110-116	сейчас	_	_	_	_	
3-4	117-118	у	_	_	_	_	
3-5	119-122	нас	_	_	_	_	
3-6	123-126	был	_	_	_	_	
3-7	127-140	ответственный	_	_	_	_	
3-8	141-147	момент	_	_	_	_	
3-9	147-148	,	_	_	_	_	
3-10	149-155	первый	_	_	_	_	
3-11	156-161	класс	_	_	_	_	
3-12	161-162	,	_	_	_	_	
3-13	163-165	да	_	_	_	_	
3-14	166-167	и	_	_	_	_	
3-15	168-171	ещё	_	_	_	_	
3-16	172-176	день	_	_	_	_	
3-17	177-185	рождения	_	_	_	_	
3-18	185-186	.	_	_	_	_	

#Text=Раньше пили просто иммунал, а теперь вот его ещё выпускают и с витамином С. Я начала давать препарат, где-то за неделю до 1 сентября.
4-1	187-193	Раньше	_	_	_	_	
4-2	194-198	пили	_	_	_	_	
4-3	199-205	просто	_	_	_	_	
4-4	206-213	иммунал	*	Drugname	_	_	
4-5	213-214	,	_	_	_	_	
4-6	215-216	а	_	_	_	_	
4-7	217-223	теперь	_	_	_	_	
4-8	224-227	вот	_	_	_	_	
4-9	228-231	его	_	_	_	_	
4-10	232-235	ещё	_	_	_	_	
4-11	236-245	выпускают	_	_	_	_	
4-12	246-247	и	_	_	_	_	
4-13	248-249	с	_	_	_	_	
4-14	250-259	витамином	_	_	_	_	
4-15	260-262	С.	_	_	_	_	
4-16	263-264	Я	_	_	_	_	
4-17	265-271	начала	_	_	_	_	
4-18	272-278	давать	_	_	_	_	
