#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text="Глиатилин" в ампулах, внутривенно, дало побочный эффект.
1-1	0-1	"	_	_	
1-2	1-10	Глиатилин	_	_	
1-3	10-11	"	_	_	
1-4	12-13	в	_	_	
1-5	14-21	ампулах	_	_	
1-6	21-22	,	_	_	
1-7	23-34	внутривенно	_	_	
1-8	34-35	,	_	_	
1-9	36-40	дало	_	_	
1-10	41-49	побочный	_	_	
1-11	50-56	эффект	_	_	
1-12	56-57	.	_	_	

#Text=1-3 дня перепады давления сильные, слабость, нарушение обмена веществ, вызвало почечную недостаточность!
2-1	58-61	1-3	_	_	
2-2	62-65	дня	_	_	
2-3	66-74	перепады	*[1]	ADR[1]	
2-4	75-83	давления	*[1]	ADR[1]	
2-5	84-91	сильные	_	_	
2-6	91-92	,	_	_	
2-7	93-101	слабость	*	ADR	
2-8	101-102	,	_	_	
2-9	103-112	нарушение	_	_	
2-10	113-119	обмена	_	_	
2-11	120-127	веществ	_	_	
2-12	127-128	,	_	_	
2-13	129-136	вызвало	_	_	
2-14	137-145	почечную	*[2]	ADR[2]	
2-15	146-161	недостаточность	*[2]	ADR[2]	
2-16	161-162	!	_	_	

#Text=Принимал взрослый Общее впечатление : Принимать с осторожностью
3-1	163-171	Принимал	_	_	
3-2	172-180	взрослый	_	_	
3-3	181-186	Общее	_	_	
3-4	187-198	впечатление	_	_	
3-5	199-200	:	_	_	
3-6	201-210	Принимать	_	_	
3-7	211-212	с	_	_	
3-8	213-226	осторожностью	_	_	
