EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,1,0,0,0,INF[6],591900,4,0.0031420886516571045,0.20349854230880737,0.9668434858322144,0.19173750281333923,0.04982072114944458
0,1,0,0,0,INF[3],591900,5,0.021593451499938965,0.9817255735397339,0.02074405550956726,0.043977946043014526,0.020146846771240234
0,1,0,0,0,INF[7],591900,6,0.008263617753982544,0.09629866480827332,0.014685779809951782,0.9948077201843262,0.029574334621429443
0,1,0,0,0,INF[2],591900,7,0.026086002588272095,0.9651496410369873,0.023341834545135498,0.012296974658966064,0.021204739809036255
0,0,0,0,0,NEUTRAL,591900,2,0.01962500810623169,0.016626179218292236,0.00519329309463501,0.025144845247268677,0.003905743360519409
1,0,0,0,0,EF[3],2663253,4,0.2805118262767792,0.028438270092010498,0.008150428533554077,0.005161762237548828,0.005033165216445923
0,0,0,1,0,DI[1],2663253,5,0.006796330213546753,0.007757723331451416,0.010092705488204956,0.97816002368927,0.012887001037597656
1,0,0,0,0,EF[6],2663253,9,0.9860150814056396,0.019073545932769775,0.0333007276058197,0.014740943908691406,0.016713112592697144
1,0,0,0,0,EF[4],2663253,10,0.9801932573318481,0.01301458477973938,0.02095392346382141,0.012112438678741455,0.024550288915634155
1,0,0,0,0,EF[2],2663253,11,0.6767419576644897,0.00825047492980957,0.008262217044830322,0.006630629301071167,0.013411521911621094
0,0,0,1,0,DI[5],2663253,12,0.007827043533325195,0.008044421672821045,0.009301334619522095,0.9849157333374023,0.01906546950340271
0,0,0,0,0,NEUTRAL,2663253,2,0.005645245313644409,0.01026386022567749,0.015973389148712158,0.013315945863723755,0.007869184017181396
0,0,0,1,0,DI[7],832817,1,0.006581217050552368,0.011728912591934204,0.009889215230941772,0.9847041964530945,0.013946086168289185
0,0,0,1,0,DI[10],832817,2,0.0008518695831298828,0.02314579486846924,0.056063950061798096,0.8499050736427307,0.060161739587783813
