EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,1,0,0,ADR[3],594103,3,0.015064388513565063,0.023739784955978394,0.9768131971359253,0.00851622223854065,0.01633957028388977
1,0,1,0,0,EF[5]|ADR[6],594103,7,0.06358271837234497,0.020554333925247192,0.9798715710639954,0.012445330619812012,0.011961758136749268
0,0,0,0,0,NEUTRAL,594103,6,0.007929325103759766,0.013912022113800049,0.009376764297485352,0.0069013237953186035,0.006834656000137329
0,0,0,1,0,DI[4],652119,1,0.0032120347023010254,0.003950834274291992,0.004792690277099609,0.879594624042511,0.14098867774009705
1,0,0,0,1,EF[9]|Finding[3],652119,6,0.46096763014793396,0.0015485286712646484,0.01817631721496582,0.10982412099838257,0.5128040909767151
0,0,0,0,1,Finding[5],652119,7,0.15061193704605103,0.007147550582885742,0.005873173475265503,0.9919134378433228,0.010356009006500244
0,0,0,1,0,DI[6],652119,8,0.005226999521255493,0.010974019765853882,0.006863951683044434,0.9873565435409546,0.014698684215545654
0,0,1,0,0,ADR[7],652119,10,0.008162826299667358,0.006776213645935059,0.009900033473968506,0.989854097366333,0.015286296606063843
0,0,1,1,0,ADR[8]|DI[1],652119,14,0.009153515100479126,0.00670546293258667,0.008999168872833252,0.9919901490211487,0.13009479641914368
0,0,0,1,0,DI[2],652119,16,0.00753176212310791,0.005484849214553833,0.0013523399829864502,0.8223935961723328,0.049299269914627075
0,0,0,0,0,NEUTRAL,652119,5,0.012209713459014893,0.009334057569503784,0.008602142333984375,0.011732906103134155,0.0036412179470062256
1,0,0,1,0,EF[6]|DI[5],639476,2,0.9686628580093384,0.024619489908218384,0.011683851480484009,0.9825199842453003,0.016216129064559937
1,0,0,0,1,EF[3]|Finding[4],639476,3,0.9874738454818726,0.0071604251861572266,0.06618335843086243,0.9728941917419434,0.25387662649154663
0,0,0,1,0,DI[2],639476,9,0.03437846899032593,0.021880000829696655,0.004520773887634277,0.99229896068573,0.006455153226852417
0,0,0,1,0,DI[1],639476,10,0.023405015468597412,0.00443461537361145,0.0040076375007629395,0.9862511157989502,0.012013524770736694
0,0,0,0,0,NEUTRAL,639476,6,0.00897321105003357,0.02784806489944458,0.0008436441421508789,0.0970110297203064,0.009425699710845947
0,0,0,0,1,Finding[5],884467,1,0.007606774568557739,0.002377927303314209,0.007131516933441162,0.7210147976875305,0.00456652045249939
0,0,0,1,0,DI[4],884467,4,0.011525452136993408,0.003730207681655884,0.005130201578140259,0.9667536020278931,0.009152501821517944
0,0,0,1,0,DI[1],884467,5,0.01974618434906006,0.007978081703186035,0.0015037357807159424,0.9702279567718506,0.018359869718551636
0,0,0,1,0,DI[3],884467,8,0.008578211069107056,0.006540745496749878,0.006391018629074097,0.983089804649353,0.008825898170471191
1,0,0,0,0,EF[2],884467,11,0.016940206289291382,0.009288519620895386,0.0014547109603881836,0.05338969826698303,0.006427645683288574
0,0,0,0,0,NEUTRAL,884467,2,0.010718196630477905,0.01018497347831726,0.005005627870559692,0.011189043521881104,0.005293130874633789
0,0,0,1,0,DI[3],2491250,1,0.005710124969482422,0.004375368356704712,0.00989842414855957,0.9710372686386108,0.057528555393218994
0,0,0,1,0,DI[1],2491250,2,0.009955137968063354,0.011062085628509521,0.00668904185295105,0.9892873764038086,0.0092754065990448
0,0,0,1,0,DI[7],2491250,3,0.01105549931526184,0.009276241064071655,0.9824965000152588,0.06036064028739929,0.020838618278503418
0,1,0,0,0,INF[4],2491250,5,0.03954815864562988,0.9609556198120117,0.023447275161743164,0.9900921583175659,0.021085262298583984
0,1,0,1,0,INF[5]|DI[2],2491250,6,0.05749204754829407,0.9857631325721741,0.01653289794921875,0.9498862624168396,0.014253109693527222
0,0,0,0,1,Finding[6],2491250,7,0.4890455901622772,0.0022126734256744385,0.06304687261581421,0.3747311234474182,0.2923697531223297
0,0,0,0,0,NEUTRAL,2491250,8,0.006742149591445923,0.006918847560882568,0.008430659770965576,0.016593098640441895,0.004721552133560181
0,0,0,1,0,DI[1],2404812,2,0.012638717889785767,0.007012099027633667,0.007086575031280518,0.9914477467536926,0.014440417289733887
0,0,0,1,0,DI[2],2404812,4,0.004018336534500122,0.008164018392562866,0.005980193614959717,0.9593297243118286,0.00879812240600586
0,0,1,0,0,ADR[3],2404812,6,0.011833250522613525,0.011100441217422485,0.08110076189041138,0.005070745944976807,0.8422775864601135
0,0,1,0,0,ADR[4],2404812,7,0.011057227849960327,0.01458403468132019,0.03715461492538452,0.009672313928604126,0.8923429250717163
0,0,0,0,0,NEUTRAL,2404812,8,0.005937159061431885,0.026386409997940063,0.00777164101600647,0.010470211505889893,0.004240900278091431
1,0,0,0,0,EF[1],565283,2,0.9902571439743042,0.019720077514648438,0.016903281211853027,0.8523065447807312,0.009681850671768188
0,0,0,0,1,Finding[2],565283,9,0.29248255491256714,0.003977388143539429,0.004248887300491333,0.01581573486328125,0.17126688361167908
0,0,0,0,0,NEUTRAL,565283,3,0.008175373077392578,0.009610652923583984,0.006286054849624634,0.00532415509223938,0.025032460689544678
0,0,1,1,0,ADR[2]|DI[3],2439532,4,0.0361190140247345,0.055785179138183594,0.9953039288520813,0.4351569414138794,0.026539236307144165
0,0,1,0,0,ADR[4],2439532,5,0.017274141311645508,0.017996639013290405,0.978920042514801,0.013141125440597534,0.015066981315612793
0,0,0,1,0,DI[1],2439532,6,0.06683585047721863,0.0034830570220947266,0.08712038397789001,0.031906306743621826,0.9199327230453491
0,0,0,0,0,NEUTRAL,2439532,10,0.005583286285400391,0.0063829123973846436,0.01038128137588501,0.008454501628875732,0.009720563888549805
0,0,0,1,0,DI[2],877448,1,0.008067101240158081,0.006442159414291382,0.00685274600982666,0.9897749423980713,0.020963072776794434
0,0,1,0,0,ADR[3],877448,5,0.025333404541015625,0.013805359601974487,0.985554039478302,0.02632203698158264,0.014112919569015503
0,0,1,0,0,ADR[4],877448,6,0.010043472051620483,0.0944468080997467,0.9827568531036377,0.016929417848587036,0.017095565795898438
0,0,0,0,1,Finding[1],877448,7,0.346151202917099,0.0012575089931488037,0.025516480207443237,0.2823289632797241,0.05547356605529785
0,0,0,0,0,NEUTRAL,877448,9,0.016524821519851685,0.01837196946144104,0.005587756633758545,0.008584946393966675,0.0038347840309143066
0,0,0,1,0,DI[4],893239,1,0.009237617254257202,0.012540072202682495,0.005149096250534058,0.9864240884780884,0.007944941520690918
1,0,1,0,0,EF[1]|ADR[5],893239,11,0.10833740234375,0.0015672743320465088,0.012823611497879028,0.07865995168685913,0.003289461135864258
0,0,1,0,0,ADR[6],893239,16,0.011136412620544434,0.009522885084152222,0.944309651851654,0.00694611668586731,0.021902263164520264
1,0,0,0,0,EF[2],893239,18,0.9322559833526611,0.009571373462677002,0.011623948812484741,0.010198146104812622,0.013105779886245728
