sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
"Потом попробовали его намазать летом - покусали комарики, да еще и расчесали - не помог тоже.",0,1,0,0,0,INF[6],591900,4,0.00509453471750021,0.00617018761113286,0.17988036572933197,0.4241480231285095,0.062474172562360764
"Конечно, может нужно его использовать в комплексе с внутренними препаратами, но как отдельное средство он нам не помог.",0,1,0,0,0,INF[3],591900,5,0.0031233651097863913,0.003313395893201232,0.03996416553854942,0.02248447947204113,0.024810565635561943
"Я тоже пострадала от укусов комаров летом, тоже мазалась и тоже как чесалась так и чесалась.",0,1,0,0,0,INF[7],591900,6,0.002011379459872842,0.0018834118964150548,0.6617443561553955,0.0948195829987526,0.16567127406597137
"Мне кажется, что он не эффективен.",0,1,0,0,0,INF[2],591900,7,0.0007622590055689216,0.0007596647483296692,0.7500650882720947,0.002795057138428092,0.004431736655533314
"Я согласна с тем, что на разных людей одинаковые средства действуют по-разному.",0,0,0,0,0,NEUTRAL,591900,2,0.004988535773009062,0.004762263968586922,0.006094259675592184,0.07669305056333542,0.20988710224628448
Но мне ингавирин смог помочь за 3 дня.,1,0,0,0,0,EF[3],2663253,4,0.003227710025385022,0.00335317593999207,0.03296922892332077,0.017609907314181328,0.02237197756767273
"заболела Орви, купила в аптеке Ингавирин в капсулах.",0,0,0,1,0,DI[1],2663253,5,0.013575482182204723,0.017012983560562134,0.04533123970031738,0.9628729820251465,0.01997753232717514
"И помогло, на третий день чувствовала себя уже отлично.",1,0,0,0,0,EF[6],2663253,9,0.0034543373622000217,0.003665355034172535,0.025027770549058914,0.02103929966688156,0.028912274166941643
Прекрасное эффективное средство.,1,0,0,0,0,EF[4],2663253,10,0.0025546287652105093,0.0026735702995210886,0.044308532029390335,0.0176190584897995,0.01557650975883007
"Правда может показаться дороговатым, но за прекрасное действие можно и потратиться, особенно когда болеешь и хочется быть в строю как можно раньше.",1,0,0,0,0,EF[2],2663253,11,0.0064274026080966,0.007159167435020208,0.005871911998838186,0.15666747093200684,0.2359091341495514
