EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,0,0,NEUTRAL,877405,4,0.6528924703598022,0.028194427490234375,0.00581735372543335,0.0029897987842559814,0.003243088722229004
0,0,0,0,1,Finding[2],2886803,2,0.010385125875473022,0.015605032444000244,0.011037558317184448,0.4663527011871338,0.30623874068260193
0,0,1,0,0,ADR[3],2886803,3,0.00781548023223877,0.008694440126419067,0.9769167900085449,0.008480876684188843,0.02401787042617798
0,0,1,0,0,ADR[1],2886803,5,0.008932769298553467,0.011788368225097656,0.026833832263946533,0.4682883322238922,0.4267413020133972
0,0,0,0,0,NEUTRAL,2886803,4,0.06273970007896423,0.06081482768058777,0.002481907606124878,0.004835546016693115,0.004035443067550659
0,0,0,1,0,DI[2],5801040,7,0.10149204730987549,0.020444124937057495,0.028163433074951172,0.9912204742431641,0.04101300239562988
1,0,0,0,0,EF[1],5801040,10,0.0739888846874237,0.9017848372459412,0.009867966175079346,0.023145943880081177,0.01799491047859192
0,0,0,0,0,NEUTRAL,5801040,13,0.9752525091171265,0.01619735360145569,0.01614665985107422,0.014738649129867554,0.008657842874526978
0,0,0,1,0,DI[1],24065,1,0.01999574899673462,0.5992859601974487,0.8213036060333252,0.00656580924987793,0.07369902729988098
0,0,0,1,0,DI[5],24065,2,0.0751413106918335,0.022304773330688477,0.019760340452194214,0.9889876842498779,0.04295399785041809
1,0,0,0,0,EF[3],24065,6,0.9533615708351135,0.014563798904418945,0.011992454528808594,0.00953054428100586,0.006711632013320923
0,0,0,1,0,DI[2],24065,8,0.06465655565261841,0.02187022566795349,0.018236279487609863,0.9877455234527588,0.03727129101753235
1,0,0,0,0,EF[4],24065,10,0.9882049560546875,0.025923579931259155,0.028271138668060303,0.018877625465393066,0.013929307460784912
0,0,0,0,0,NEUTRAL,24065,4,0.007364213466644287,0.010357469320297241,0.010878264904022217,0.1979861557483673,0.1744905412197113
0,1,0,0,0,INF[2],217439,4,0.03243565559387207,0.9710536003112793,0.043193042278289795,0.0717383623123169,0.03458791971206665
0,0,1,0,0,ADR[5],217439,5,0.20187485218048096,0.8520699739456177,0.013981461524963379,0.046962469816207886,0.0392935574054718
0,0,1,0,0,ADR[4],217439,6,0.009534716606140137,0.05336537957191467,0.08927181363105774,0.016265302896499634,0.4870951473712921
0,0,0,0,1,Finding[1],217439,8,0.01609078049659729,0.03788721561431885,0.08988723158836365,0.26253819465637207,0.7969381809234619
0,0,1,0,0,ADR[3],217439,9,0.003781735897064209,0.006741762161254883,0.027122199535369873,0.05866056680679321,0.10031357407569885
0,0,0,0,0,NEUTRAL,217439,1,0.11133408546447754,0.004321366548538208,0.0017473995685577393,0.26480191946029663,0.009801536798477173
0,1,0,0,0,INF[1],2706079,2,0.011580288410186768,0.09431937336921692,0.06960460543632507,0.03462934494018555,0.5632699728012085
0,0,0,0,0,NEUTRAL,2706079,4,0.004980683326721191,0.00652766227722168,0.1351170539855957,0.013388216495513916,0.14444586634635925
0,0,0,0,1,Finding[4],2734199,1,0.02216237783432007,0.013597220182418823,0.012380748987197876,0.9663594961166382,0.03777232766151428
0,0,0,0,1,Finding[2],2734199,3,0.08885133266448975,0.7246718406677246,0.01370963454246521,0.9906926155090332,0.155821293592453
0,0,1,1,1,ADR[1]|DI[3]|Finding[5],2734199,6,0.2255055010318756,0.06042107939720154,0.14245596528053284,0.9972814321517944,0.13539233803749084
0,0,0,0,0,NEUTRAL,2734199,8,0.027538180351257324,0.014699667692184448,0.0056664347648620605,0.0032134056091308594,0.0031231045722961426
0,0,0,1,0,DI[3],2689254,2,0.01809254288673401,0.018295705318450928,0.00760456919670105,0.9587243795394897,0.05695769190788269
0,0,1,0,0,ADR[1],2689254,6,0.005780398845672607,0.014142990112304688,0.9788037538528442,0.024102598428726196,0.05039218068122864
0,0,1,0,0,ADR[2],2689254,7,0.011595755815505981,0.021797984838485718,0.07024911046028137,0.10127806663513184,0.6464859843254089
0,0,0,0,1,Finding[4],2689254,8,0.7654170989990234,0.06824678182601929,0.00270766019821167,0.6538914442062378,0.07808193564414978
0,0,0,0,0,NEUTRAL,2689254,5,0.0995057225227356,0.005197584629058838,0.00466001033782959,0.0052700042724609375,0.002377152442932129
0,0,0,1,0,DI[1],2883218,2,0.01713550090789795,0.010899513959884644,0.00682300329208374,0.930872917175293,0.06082311272621155
0,0,1,0,0,ADR[2],2883218,4,0.006249845027923584,0.062003254890441895,0.9849688410758972,0.08438602089881897,0.09805023670196533
0,0,1,0,0,ADR[3],2883218,9,0.041007012128829956,0.09055620431900024,0.011848151683807373,0.9825248718261719,0.03324684500694275
0,0,0,0,0,NEUTRAL,2883218,7,0.2163238227367401,0.03174567222595215,0.0016782879829406738,0.0102292001247406,0.00327986478805542
0,0,0,1,0,DI[6],901487,1,0.007431209087371826,0.03857514262199402,0.11268773674964905,0.7745741605758667,0.5654250383377075
0,1,0,0,0,INF[5],901487,2,0.9803293943405151,0.018184512853622437,0.007129937410354614,0.04329928755760193,0.011837869882583618
1,1,1,1,0,EF[1]|INF[7]|ADR[8]|DI[4],901487,5,0.21731895208358765,0.06400090456008911,0.8458735942840576,0.9854350090026855,0.27001601457595825
0,0,1,0,0,ADR[2],901487,6,0.006863236427307129,0.012619078159332275,0.9081180095672607,0.01218077540397644,0.28210553526878357
0,0,1,0,0,ADR[3],901487,8,0.004276663064956665,0.010604918003082275,0.811580240726471,0.029158711433410645,0.38057246804237366
0,0,0,0,0,NEUTRAL,901487,3,0.006730765104293823,0.006210207939147949,0.005400180816650391,0.036722660064697266,0.015319526195526123
0,0,0,1,0,DI[3],2869916,1,0.014636963605880737,0.012446343898773193,0.01018822193145752,0.9345598220825195,0.027971476316452026
0,0,0,1,0,DI[1],2869916,2,0.11470231413841248,0.026524722576141357,0.0029026269912719727,0.9101870656013489,0.016329586505889893
1,0,0,0,0,EF[2],2869916,8,0.961989164352417,0.012285441160202026,0.01883074641227722,0.010720014572143555,0.007697999477386475
1,0,0,1,0,EF[4]|DI[5],2869916,9,0.05911383032798767,0.022644460201263428,0.020300596952438354,0.9867247343063354,0.03030279278755188
0,0,0,1,0,DI[6],2869916,11,0.01577603816986084,0.011093884706497192,0.011651009321212769,0.9373490810394287,0.027674585580825806
0,0,0,0,0,NEUTRAL,2869916,4,0.013327568769454956,0.005043298006057739,0.011556833982467651,0.004558265209197998,0.004257708787918091
0,0,0,1,0,DI[6],792635,1,0.9818426966667175,0.009896427392959595,0.13390576839447021,0.8682255744934082,0.10148519277572632
0,0,0,1,0,DI[4],792635,2,0.007125586271286011,0.004256784915924072,0.4508036971092224,0.6346420049667358,0.27108830213546753
1,0,0,1,0,EF[2]|DI[8],792635,7,0.9899280071258545,0.027435988187789917,0.18388524651527405,0.968176007270813,0.06997871398925781
1,0,1,0,0,EF[3]|ADR[1],792635,10,0.9947354793548584,0.030699193477630615,0.07027125358581543,0.12802547216415405,0.0457344651222229
0,0,0,1,0,DI[7],792635,11,0.01122826337814331,0.0111960768699646,0.009531378746032715,0.9116991758346558,0.03217265009880066
0,0,0,0,1,Finding[5],792635,13,0.05091923475265503,0.07745400071144104,0.18649479746818542,0.08280321955680847,0.8962058424949646
0,0,0,0,0,NEUTRAL,792635,5,0.1546703279018402,0.014305800199508667,0.027205616235733032,0.004486143589019775,0.056200265884399414
0,0,0,1,0,DI[3],641485,3,0.008747726678848267,0.009789645671844482,0.0038952231407165527,0.2759539484977722,0.00882759690284729
