EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,1,0,0,0,INF[6],591900,4,0.013693779706954956,0.7942427396774292,0.012480765581130981,0.044877201318740845,0.04002949595451355
0,1,0,0,0,INF[3],591900,5,0.03042471408843994,0.9639186859130859,0.04054743051528931,0.02764064073562622,0.02437642216682434
0,1,0,0,0,INF[7],591900,6,0.054042667150497437,0.01219061017036438,0.17184725403785706,0.8115836381912231,0.18360713124275208
0,1,0,0,0,INF[2],591900,7,0.02513706684112549,0.9457089900970459,0.029759198427200317,0.020856529474258423,0.021436750888824463
0,0,0,0,0,NEUTRAL,591900,2,0.5712024569511414,0.009065002202987671,0.011232972145080566,0.004887998104095459,0.005554765462875366
1,0,0,0,0,EF[3],2663253,4,0.9550827145576477,0.05925065279006958,0.017669320106506348,0.008010804653167725,0.008544206619262695
0,0,0,1,0,DI[1],2663253,5,0.026393592357635498,0.012186974287033081,0.014086872339248657,0.9388682842254639,0.04710972309112549
1,0,0,0,0,EF[6],2663253,9,0.9890760183334351,0.02218681573867798,0.02131745219230652,0.0540294349193573,0.018696188926696777
1,0,0,0,0,EF[4],2663253,10,0.9730240106582642,0.021413356065750122,0.01917940378189087,0.01692625880241394,0.012012988328933716
1,0,0,0,0,EF[2],2663253,11,0.8254121541976929,0.035461366176605225,0.019743889570236206,0.0036574602127075195,0.007233023643493652
0,0,0,1,0,DI[5],2663253,12,0.03977590799331665,0.014569312334060669,0.015605688095092773,0.941642165184021,0.032914936542510986
0,0,0,0,0,NEUTRAL,2663253,2,0.007104456424713135,0.006366997957229614,0.038071274757385254,0.0035818815231323242,0.008826583623886108
0,0,0,1,0,DI[7],832817,1,0.01626962423324585,0.012544989585876465,0.015311896800994873,0.9371892213821411,0.07808098196983337
0,0,0,1,0,DI[10],832817,2,0.038252443075180054,0.0812351405620575,0.016939491033554077,0.9513030648231506,0.12440353631973267
0,0,0,1,0,DI[3],832817,3,0.08760577440261841,0.024992406368255615,0.01038321852684021,0.9649055004119873,0.042326152324676514
0,0,0,1,0,DI[9],832817,4,0.02907419204711914,0.038554251194000244,0.03624677658081055,0.9769120216369629,0.06941673159599304
1,0,0,0,0,EF[6],832817,7,0.9713003635406494,0.018200844526290894,0.012145191431045532,0.022528529167175293,0.012279719114303589
1,0,0,1,1,EF[1]|DI[8]|Finding[2],832817,8,0.3258971571922302,0.8521848917007446,0.5911555886268616,0.9221595525741577,0.17398297786712646
1,0,0,1,0,EF[5]|DI[4],832817,11,0.24600130319595337,0.012634605169296265,0.013374239206314087,0.9697884917259216,0.0450499951839447
0,0,0,0,0,NEUTRAL,832817,13,0.871317982673645,0.015446245670318604,0.017651647329330444,0.006152302026748657,0.006937503814697266
1,0,0,1,0,EF[4]|DI[2],905423,1,0.06570318341255188,0.8866221308708191,0.019724547863006592,0.9473790526390076,0.16243407130241394
0,1,0,0,0,INF[1],905423,6,0.06742250919342041,0.8850502967834473,0.039379239082336426,0.006352245807647705,0.011107325553894043
0,1,0,1,0,INF[3]|DI[5],905423,7,0.04870206117630005,0.01844087243080139,0.02112799882888794,0.9717298746109009,0.049937278032302856
0,0,0,0,0,NEUTRAL,905423,5,0.0044477880001068115,0.009783148765563965,0.014811098575592041,0.11297714710235596,0.22645294666290283
0,0,0,1,0,DI[3],578508,1,0.07500827312469482,0.6698124408721924,0.009668171405792236,0.9614385366439819,0.08309802412986755
0,1,0,1,0,INF[1]|DI[2],578508,4,0.022187232971191406,0.011696279048919678,0.026380091905593872,0.9505792856216431,0.06228634715080261
0,0,0,0,0,NEUTRAL,578508,6,0.00822681188583374,0.024686217308044434,0.020153462886810303,0.638124406337738,0.24963045120239258
0,0,0,1,0,DI[1],2707053,2,0.04762116074562073,0.017597675323486328,0.5170457363128662,0.8267322778701782,0.19362932443618774
0,0,0,0,0,NEUTRAL,2707053,5,0.00875118374824524,0.05133730173110962,0.0038518905639648438,0.5168900489807129,0.08112561702728271
0,0,0,1,0,DI[1],2443835,2,0.04858878254890442,0.012560725212097168,0.01749664545059204,0.9545528292655945,0.037151604890823364
1,0,0,0,0,EF[2],2443835,5,0.8117581605911255,0.5897535681724548,0.00700145959854126,0.017138361930847168,0.00799223780632019
0,0,0,1,0,DI[3],2443835,6,0.22251302003860474,0.014040261507034302,0.024592697620391846,0.9744902849197388,0.14559176564216614
0,0,0,0,0,NEUTRAL,2443835,3,0.9215607643127441,0.04113325476646423,0.01645299792289734,0.0062146782875061035,0.006750255823135376
0,1,0,0,0,INF[1],264987,2,0.03551650047302246,0.9714890122413635,0.032096147537231445,0.04205542802810669,0.027866125106811523
0,1,1,0,0,INF[5]|ADR[7],264987,3,0.003224313259124756,0.0438784658908844,0.7744446396827698,0.003761976957321167,0.05384403467178345
1,0,0,1,1,EF[8]|DI[2]|Finding[10],264987,8,0.921148419380188,0.5847845673561096,0.8191000819206238,0.7936751246452332,0.2610488533973694
0,0,0,1,0,DI[3],264987,9,0.022739708423614502,0.012171536684036255,0.006378799676895142,0.9083885550498962,0.06870207190513611
