EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,1,1,DI[3]|Finding[1],252298,4,0.006483525037765503,0.053150832653045654,0.7916896939277649,0.712719202041626,0.23814678192138672
1,0,0,0,0,EF[2],252298,7,0.9923429489135742,0.0985991358757019,0.051620304584503174,0.08385422825813293,0.028017312288284302
0,0,0,0,0,NEUTRAL,252298,8,0.0071991682052612305,0.010492861270904541,0.015015125274658203,0.011226385831832886,0.08665084838867188
0,0,0,1,0,DI[1],2457636,2,0.03258156776428223,0.02307930588722229,0.026480913162231445,0.9717111587524414,0.022379815578460693
0,1,0,1,0,INF[3]|DI[2],2457636,5,0.39636772871017456,0.9649549126625061,0.0346657931804657,0.930066704750061,0.10665547847747803
0,1,0,0,0,INF[4],2457636,6,0.0058495402336120605,0.042505621910095215,0.008393287658691406,0.013410300016403198,0.1304008662700653
0,0,0,0,0,NEUTRAL,2457636,1,0.3336966633796692,0.9639101624488831,0.028250813484191895,0.021756529808044434,0.01984068751335144
0,0,0,1,0,DI[1],902248,1,0.054388225078582764,0.023735880851745605,0.018883883953094482,0.9768831729888916,0.022864878177642822
0,1,0,0,0,INF[2],902248,4,0.07037505507469177,0.9718559980392456,0.05991324782371521,0.02803400158882141,0.022519171237945557
0,1,0,0,0,INF[3],902248,13,0.031026393175125122,0.9633158445358276,0.03939136862754822,0.034575700759887695,0.0292702317237854
0,1,0,0,0,INF[4],902248,17,0.037896931171417236,0.9676488637924194,0.03783121705055237,0.0396558940410614,0.027919262647628784
0,0,0,0,0,NEUTRAL,902248,2,0.011507898569107056,0.004547566175460815,0.03573429584503174,0.003928542137145996,0.00850677490234375
0,0,0,1,0,DI[5],1410682,1,0.005315601825714111,0.014529377222061157,0.040484845638275146,0.8350270986557007,0.3645353317260742
0,0,0,1,0,DI[8],1410682,3,0.8277011513710022,0.05694034695625305,0.8795567750930786,0.6435056924819946,0.08392393589019775
1,0,0,0,0,EF[4],1410682,6,0.9872652888298035,0.0254630446434021,0.022196918725967407,0.028316348791122437,0.018939971923828125
1,0,0,1,1,EF[1]|DI[2]|Finding[6],1410682,7,0.07194328308105469,0.016354352235794067,0.9920259714126587,0.02512034773826599,0.01385432481765747
0,0,1,0,0,ADR[3],1410682,9,0.006814420223236084,0.006224244832992554,0.969590961933136,0.01334795355796814,0.03088277578353882
0,0,1,0,0,ADR[7],1410682,10,0.07799091935157776,0.00764697790145874,0.978908896446228,0.014934808015823364,0.01303553581237793
0,0,0,0,0,NEUTRAL,1410682,12,0.07886973023414612,0.03616473078727722,0.003210902214050293,0.004963487386703491,0.003045201301574707
0,0,1,0,0,ADR[1],828011,2,0.0429440438747406,0.06425690650939941,0.9943878650665283,0.02818700671195984,0.014389365911483765
0,0,0,0,0,NEUTRAL,828011,3,0.008265972137451172,0.011965721845626831,0.004723966121673584,0.0096701979637146,0.013554006814956665
0,0,0,1,0,DI[1],2670520,3,0.011119723320007324,0.01907697319984436,0.019151687622070312,0.9444085359573364,0.04292657971382141
0,0,0,1,0,DI[3],2670520,6,0.0027019381523132324,0.011797547340393066,0.3200913667678833,0.08550101518630981,0.2509971857070923
1,0,0,1,0,EF[2]|DI[4],2670520,8,0.9691570997238159,0.02063274383544922,0.008903980255126953,0.9458853006362915,0.034195512533187866
0,0,0,0,0,NEUTRAL,2670520,5,0.007713437080383301,0.004717767238616943,0.020594775676727295,0.005909830331802368,0.02173522114753723
0,0,1,0,0,ADR[1],2388814,2,0.010866224765777588,0.018144279718399048,0.989255964756012,0.021100521087646484,0.020475029945373535
0,0,1,0,0,ADR[2],2388814,5,0.9025861024856567,0.00704801082611084,0.5136175751686096,0.6766624450683594,0.04711255431175232
0,0,0,0,0,NEUTRAL,2388814,3,0.011959820985794067,0.05110469460487366,0.00580403208732605,0.004883885383605957,0.004984617233276367
1,0,0,0,0,EF[1],2732826,6,0.8910468816757202,0.018004119396209717,0.005898505449295044,0.01025158166885376,0.009114325046539307
0,0,0,0,0,NEUTRAL,2732826,3,0.009970992803573608,0.012372404336929321,0.007487654685974121,0.005116641521453857,0.006378084421157837
0,0,1,1,0,ADR[3]|DI[1],2800633,4,0.03376966714859009,0.39332497119903564,0.9504373073577881,0.7077102065086365,0.4046429991722107
0,0,1,0,0,ADR[2],2800633,5,0.04028347134590149,0.03046676516532898,0.1451421082019806,0.7569412589073181,0.06843772530555725
0,0,0,0,0,NEUTRAL,2800633,3,0.006461352109909058,0.01723945140838623,0.006117403507232666,0.35637545585632324,0.15092319250106812
0,0,0,1,0,DI[2],2492997,1,0.06061473488807678,0.01597955822944641,0.023189067840576172,0.9739869832992554,0.02245950698852539
1,1,0,1,0,INF[4]|EF[3]|DI[1],2492997,3,0.9618362188339233,0.05649730563163757,0.014054149389266968,0.984413743019104,0.05584654211997986
0,0,0,0,0,NEUTRAL,2492997,2,0.028123587369918823,0.008025377988815308,0.0021561086177825928,0.14859536290168762,0.008876502513885498
0,0,0,1,0,DI[4],2433935,1,0.8810365200042725,0.013700783252716064,0.01714000105857849,0.9791043996810913,0.03650990128517151
0,1,0,0,0,INF[5],2433935,3,0.02310764789581299,0.8952617049217224,0.02672848105430603,0.01153552532196045,0.020881354808807373
0,1,0,1,0,INF[1]|DI[6],2433935,4,0.09929198026657104,0.9173803329467773,0.18025413155555725,0.938277006149292,0.3411495089530945
0,0,0,1,0,DI[3],2433935,8,0.009813696146011353,0.024959921836853027,0.048513263463974,0.9650519490242004,0.05305328965187073
0,1,0,0,0,INF[2],2433935,9,0.07061275839805603,0.9689087867736816,0.02739572525024414,0.05066022276878357,0.025748908519744873
0,0,0,0,0,NEUTRAL,2433935,10,0.007266819477081299,0.00829806923866272,0.014033734798431396,0.004525214433670044,0.00966307520866394
0,0,0,1,0,DI[7],826379,2,0.004797786474227905,0.06802284717559814,0.3052501380443573,0.9326398372650146,0.05864763259887695
1,0,1,0,0,EF[5]|ADR[8],826379,7,0.2875875234603882,0.030884921550750732,0.9929755926132202,0.0510307252407074,0.017073988914489746
0,0,1,0,0,ADR[1],826379,8,0.012186974287033081,0.007895439863204956,0.9765275120735168,0.010133177042007446,0.016388028860092163
0,0,0,0,1,Finding[3],826379,10,0.008547842502593994,0.025444775819778442,0.4864133298397064,0.014094501733779907,0.6554716229438782
0,0,0,0,1,Finding[2],826379,11,0.03211003541946411,0.08144587278366089,0.10709217190742493,0.06418266892433167,0.9336497783660889
0,0,0,1,0,DI[4],826379,13,0.007512569427490234,0.01170298457145691,0.5663425326347351,0.02745714783668518,0.48135054111480713
0,0,1,0,0,ADR[6],826379,15,0.00608062744140625,0.03684079647064209,0.14822864532470703,0.2327740490436554,0.8306486010551453
0,0,0,0,0,NEUTRAL,826379,3,0.021363049745559692,0.0229966938495636,0.012527018785476685,0.9385561943054199,0.020647913217544556
0,0,0,1,0,DI[1],2540685,1,0.07403421401977539,0.018779993057250977,0.026283621788024902,0.9763873815536499,0.019558608531951904
1,0,0,0,0,EF[3],2540685,2,0.9006223678588867,0.01250910758972168,0.012523055076599121,0.970024824142456,0.036678314208984375
0,0,0,1,0,DI[2],2540685,5,0.061317652463912964,0.02192014455795288,0.02539360523223877,0.9793287515640259,0.023410052061080933
0,0,0,0,0,NEUTRAL,2540685,8,0.036959290504455566,0.007959216833114624,0.0023070871829986572,0.05210590362548828,0.004113525152206421
0,0,0,1,0,DI[4],1133905,2,0.0074644386768341064,0.051221877336502075,0.02864295244216919,0.6060889959335327,0.2528823912143707
0,0,1,0,0,ADR[2],1133905,4,0.0034630894660949707,0.06015920639038086,0.04132726788520813,0.9019862413406372,0.2452983558177948
0,0,1,0,0,ADR[3],1133905,5,0.012686312198638916,0.05454251170158386,0.993026852607727,0.051662057638168335,0.026171982288360596
0,0,1,0,0,ADR[1],1133905,6,0.007094889879226685,0.004836589097976685,0.6852430701255798,0.004628658294677734,0.02138504385948181
0,0,0,0,0,NEUTRAL,1133905,7,0.5151069164276123,0.76397705078125,0.011951029300689697,0.005755066871643066,0.012545764446258545
1,0,0,1,0,EF[2]|DI[3],2402827,2,0.9916620254516602,0.06904062628746033,0.011191844940185547,0.9256623983383179,0.060228556394577026
0,0,0,1,0,DI[1],2402827,3,0.019659042358398438,0.03883707523345947,0.010179579257965088,0.949623167514801,0.028885632753372192
1,0,0,0,0,EF[4],2402827,7,0.16334307193756104,0.8875594139099121,0.013046860694885254,0.010380029678344727,0.011999696493148804
0,0,0,0,0,NEUTRAL,2402827,1,0.007204294204711914,0.010614395141601562,0.0038444995880126953,0.0330028235912323,0.010906845331192017
0,0,1,0,0,ADR[1],1417439,3,0.008064955472946167,0.0708906352519989,0.13725900650024414,0.3882189989089966,0.8844032287597656
0,0,1,0,0,ADR[2],1417439,4,0.003689408302307129,0.12613242864608765,0.9809468984603882,0.041807472705841064,0.03753665089607239
0,0,0,1,0,DI[3],1417439,7,0.016130656003952026,0.05537155270576477,0.03086528182029724,0.28922221064567566,0.831946849822998
0,0,0,0,0,NEUTRAL,1417439,1,0.7310911417007446,0.008280396461486816,0.014082670211791992,0.005595207214355469,0.005609303712844849
0,0,0,0,1,Finding[6],2729929,4,0.20391926169395447,0.03309425711631775,0.9182741641998291,0.0031443238258361816,0.028170645236968994
0,1,0,0,0,INF[3],2729929,5,0.028898000717163086,0.9593552947044373,0.04086744785308838,0.0329781174659729,0.026359528303146362
0,1,0,1,1,INF[2]|DI[4]|Finding[5],2729929,6,0.17851373553276062,0.9827768802642822,0.6742900609970093,0.6325896978378296,0.14862430095672607
0,1,0,0,0,INF[1],2729929,7,0.004715412855148315,0.021895915269851685,0.483747273683548,0.0036415457725524902,0.07758009433746338
0,0,0,0,0,NEUTRAL,2729929,1,0.017888635396957397,0.0058744847774505615,0.007700592279434204,0.7300946116447449,0.01942068338394165
0,1,1,0,0,INF[1]|ADR[2],807762,1,0.98661869764328,0.022811830043792725,0.18363013863563538,0.9722373485565186,0.09347280859947205
0,0,0,0,0,NEUTRAL,807762,2,0.0073375403881073,0.0068222880363464355,0.004743099212646484,0.0483989417552948,0.023300975561141968
0,0,0,0,1,Finding[4],804874,1,0.2842679023742676,0.011789441108703613,0.005021274089813232,0.9404667615890503,0.02496016025543213
0,0,0,0,1,Finding[1],804874,4,0.022399932146072388,0.028333216905593872,0.03979310393333435,0.9758654832839966,0.12761634588241577
0,0,0,0,1,Finding[2],804874,5,0.017038464546203613,0.018055260181427002,0.036460816860198975,0.9694269895553589,0.0470738410949707
0,0,0,0,1,Finding[3],804874,6,0.005146384239196777,0.055946916341781616,0.9880353212356567,0.06327992677688599,0.05907559394836426
0,0,0,0,0,NEUTRAL,804874,3,0.2547879219055176,0.007041245698928833,0.01234889030456543,0.004343658685684204,0.0037218332290649414
0,0,0,1,0,DI[1],1033114,1,0.010310441255569458,0.010339856147766113,0.017942428588867188,0.9087055325508118,0.15038934350013733
0,0,0,0,1,Finding[3],1033114,4,0.011997729539871216,0.009924322366714478,0.05406948924064636,0.1483323574066162,0.561886191368103
0,0,0,0,1,Finding[2],1033114,6,0.008992910385131836,0.01147487759590149,0.9581599235534668,0.02152353525161743,0.03849637508392334
0,0,1,0,0,ADR[5],1033114,10,0.022695332765579224,0.018481850624084473,0.990107536315918,0.011660665273666382,0.013777464628219604
0,0,1,0,0,ADR[4],1033114,13,0.8068714141845703,0.012580573558807373,0.19335034489631653,0.17141637206077576,0.016533195972442627
0,0,0,0,0,NEUTRAL,1033114,14,0.02219533920288086,0.008541643619537354,0.00847923755645752,0.004395186901092529,0.0030716359615325928
0,0,0,1,0,DI[6],619561,1,0.005977660417556763,0.00735965371131897,0.9670695066452026,0.011809051036834717,0.03923138976097107
0,0,0,1,0,DI[5],619561,2,0.1106863021850586,0.00714150071144104,0.9764631390571594,0.07599827647209167,0.012436270713806152
0,0,0,1,0,DI[3],619561,3,0.004154473543167114,0.028828710317611694,0.03698033094406128,0.839259147644043,0.41762253642082214
0,0,0,1,0,DI[2],619561,4,0.02505519986152649,0.005355268716812134,0.013594865798950195,0.003639042377471924,0.006017237901687622
0,0,0,0,1,Finding[7],619561,6,0.09064683318138123,0.02979034185409546,0.987400233745575,0.012401342391967773,0.010136604309082031
1,0,0,0,0,EF[8],619561,7,0.9630465507507324,0.02367815375328064,0.018988072872161865,0.01016002893447876,0.012766361236572266
1,0,0,1,0,EF[4]|DI[1],619561,8,0.9635887145996094,0.01160237193107605,0.181252121925354,0.8446978330612183,0.04104340076446533
1,0,0,0,0,EF[9],619561,9,0.6573205590248108,0.11910310387611389,0.004921853542327881,0.003956109285354614,0.005724966526031494
0,0,0,0,0,NEUTRAL,619561,5,0.007963776588439941,0.006487548351287842,0.0073747336864471436,0.013917535543441772,0.0065392255783081055
0,0,0,1,0,DI[3],2397151,2,0.012277811765670776,0.019311070442199707,0.026732444763183594,0.9589062333106995,0.0472053587436676
0,0,0,1,0,DI[1],2397151,4,0.046896398067474365,0.03668081760406494,0.03262177109718323,0.9830050468444824,0.062192946672439575
0,0,0,1,0,DI[2],2397151,5,0.07121336460113525,0.33565592765808105,0.8759833574295044,0.4635287821292877,0.13766524195671082
0,0,0,0,0,NEUTRAL,2397151,12,0.005914121866226196,0.7895991802215576,0.1749623417854309,0.060334622859954834,0.643638551235199
0,0,0,1,0,DI[1],2419250,1,0.03689354658126831,0.027898699045181274,0.02612343430519104,0.9785504937171936,0.028704941272735596
0,0,0,1,0,DI[3],2419250,2,0.3005078434944153,0.17160344123840332,0.004904389381408691,0.982312023639679,0.04196155071258545
0,1,0,1,0,INF[6]|DI[4],2419250,4,0.0707101821899414,0.9645546674728394,0.03358536958694458,0.030201196670532227,0.025859415531158447
0,0,1,0,0,ADR[2],2419250,5,0.009502500295639038,0.006113529205322266,0.9618709087371826,0.007798433303833008,0.03440278768539429
0,1,0,0,0,INF[5],2419250,6,0.9825106859207153,0.11041462421417236,0.007225781679153442,0.03527429699897766,0.016380280256271362
0,0,0,0,0,NEUTRAL,2419250,3,0.0060752034187316895,0.011561095714569092,0.004115194082260132,0.17809277772903442,0.04184073209762573
0,1,0,0,0,INF[3],824781,3,0.03736370801925659,0.9690790176391602,0.03278636932373047,0.058115363121032715,0.03197884559631348
0,0,0,1,0,DI[2],824781,5,0.009099423885345459,0.029584407806396484,0.019294440746307373,0.08971980214118958,0.5620627403259277
0,1,0,0,0,INF[1],824781,8,0.006299376487731934,0.02187788486480713,0.010176330804824829,0.05343255400657654,0.262247771024704
0,0,0,0,0,NEUTRAL,824781,9,0.00851064920425415,0.007942140102386475,0.010664939880371094,0.006309956312179565,0.0044123828411102295
0,0,0,1,1,DI[3]|Finding[4],2501951,2,0.004770189523696899,0.014350980520248413,0.10798227787017822,0.2920326590538025,0.6462671756744385
0,1,0,1,0,INF[1]|DI[5],2501951,3,0.05846530199050903,0.9441720843315125,0.5214039087295532,0.8614384531974792,0.23931235074996948
0,1,0,0,0,INF[2],2501951,6,0.036577969789505005,0.9582710266113281,0.02987930178642273,0.03193306922912598,0.025671571493148804
0,0,0,0,0,NEUTRAL,2501951,5,0.008919864892959595,0.009027361869812012,0.00662684440612793,0.6468589305877686,0.049140602350234985
0,0,0,1,0,DI[9],2177673,1,0.012899577617645264,0.016863852739334106,0.07987239956855774,0.09093162417411804,0.7230114340782166
0,0,0,1,0,DI[6],2177673,2,0.012574106454849243,0.020301222801208496,0.0822175145149231,0.1598527431488037,0.7916258573532104
0,0,0,1,1,DI[3]|Finding[2],2177673,3,0.6843405365943909,0.017959535121917725,0.6615666747093201,0.9820634126663208,0.06932908296585083
0,0,0,1,0,DI[4],2177673,4,0.268196702003479,0.1187160313129425,0.4155702590942383,0.7597675919532776,0.10933685302734375
0,0,0,1,0,DI[8],2177673,5,0.5750613212585449,0.019979804754257202,0.015626758337020874,0.9864022731781006,0.044918566942214966
1,0,1,0,0,EF[7]|ADR[5],2177673,6,0.6688656806945801,0.0200423002243042,0.9877673387527466,0.07801991701126099,0.029276490211486816
0,0,1,0,0,ADR[1],2177673,7,0.005362570285797119,0.009071558713912964,0.04307091236114502,0.003765702247619629,0.030461013317108154
0,0,1,0,0,ADR[10],2177673,9,0.00953623652458191,0.3093523681163788,0.01729455590248108,0.1368119716644287,0.02162948250770569
0,0,1,0,0,ADR[11],2177673,10,0.03826624155044556,0.011641502380371094,0.0023075342178344727,0.05975717306137085,0.016406089067459106
0,0,0,0,0,NEUTRAL,2177673,8,0.0607357919216156,0.002850145101547241,0.009583801031112671,0.01032400131225586,0.005517512559890747
0,0,0,1,0,DI[4],2984622,1,0.05184611678123474,0.018612951040267944,0.019557446241378784,0.9758937358856201,0.026370257139205933
0,0,1,0,0,ADR[2],2984622,2,0.015687495470046997,0.020533353090286255,0.9886679649353027,0.013546556234359741,0.013916730880737305
0,0,1,1,1,ADR[1]|DI[3]|Finding[5],2984622,3,0.06701985001564026,0.07296296954154968,0.3308119773864746,0.985567569732666,0.23248222470283508
0,0,0,0,0,NEUTRAL,2984622,4,0.0064574480056762695,0.12995609641075134,0.008301317691802979,0.005464762449264526,0.011558860540390015
0,0,0,1,0,DI[4],636267,2,0.48417142033576965,0.016373544931411743,0.007838189601898193,0.9735339879989624,0.021578848361968994
0,0,0,1,0,DI[2],636267,7,0.014484792947769165,0.07148703932762146,0.014631569385528564,0.9584664106369019,0.041349202394485474
0,0,1,0,0,ADR[1],636267,9,0.01623326539993286,0.004027038812637329,0.1280878484249115,0.1270846724510193,0.3282806873321533
0,0,0,1,0,DI[3],636267,11,0.0052220821380615234,0.011446356773376465,0.03916877508163452,0.8814723491668701,0.20233657956123352
0,0,0,0,0,NEUTRAL,636267,12,0.9804455637931824,0.020141690969467163,0.015757054090499878,0.024418294429779053,0.014852076768875122
0,0,1,0,0,ADR[2],618939,6,0.058447420597076416,0.027311056852340698,0.028585493564605713,0.9788767099380493,0.02515348792076111
1,0,1,0,0,EF[3]|ADR[1],618939,9,0.9707432985305786,0.17394676804542542,0.006375998258590698,0.9569425582885742,0.06136411428451538
0,0,0,0,0,NEUTRAL,618939,12,0.005470484495162964,0.143678218126297,0.8102062344551086,0.5355378985404968,0.24479085206985474
0,0,0,0,1,Finding[2],656330,4,0.004159212112426758,0.018821150064468384,0.43642207980155945,0.004736423492431641,0.16082507371902466
0,1,0,0,0,INF[1],656330,12,0.015126287937164307,0.03121170401573181,0.00570446252822876,0.004294604063034058,0.004551529884338379
0,0,0,0,0,NEUTRAL,656330,6,0.7729910016059875,0.12358662486076355,0.005340993404388428,0.030114680528640747,0.005679517984390259
0,0,0,1,0,DI[1],811512,1,0.027366667985916138,0.03404182195663452,0.016808778047561646,0.9748085737228394,0.033288806676864624
0,0,0,1,0,DI[3],811512,2,0.009563177824020386,0.019353866577148438,0.017785489559173584,0.9360733032226562,0.05025032162666321
0,0,0,1,0,DI[4],811512,4,0.005372226238250732,0.37504735589027405,0.07238361239433289,0.05423635244369507,0.5922870635986328
0,0,0,1,0,DI[5],811512,5,0.010799020528793335,0.7984845042228699,0.23989132046699524,0.005744367837905884,0.04715323448181152
0,0,1,0,0,ADR[2],811512,7,0.7612313032150269,0.45064398646354675,0.9882280826568604,0.34747248888015747,0.04044586420059204
0,0,1,0,0,ADR[6],811512,8,0.0846746563911438,0.34601521492004395,0.07253652811050415,0.9531197547912598,0.14178070425987244
0,0,0,0,0,NEUTRAL,811512,3,0.010455548763275146,0.01111552119255066,0.011600077152252197,0.004372656345367432,0.004864931106567383
0,0,0,1,0,DI[1],894083,1,0.05029234290122986,0.018346726894378662,0.01887783408164978,0.9773697853088379,0.029861807823181152
0,0,0,1,0,DI[3],894083,2,0.0043013691902160645,0.017453700304031372,0.15857896208763123,0.9224358797073364,0.11011287569999695
1,0,0,0,0,EF[2],894083,6,0.9521918892860413,0.1553376019001007,0.008516937494277954,0.3124040365219116,0.010734707117080688
0,0,0,0,0,NEUTRAL,894083,4,0.010374128818511963,0.012148886919021606,0.0075792670249938965,0.0056341588497161865,0.02534860372543335
0,0,1,0,0,ADR[2],211588,1,0.042312443256378174,0.01610204577445984,0.9897924661636353,0.07936984300613403,0.017790287733078003
0,0,1,0,0,ADR[3],211588,2,0.05741867423057556,0.027422547340393066,0.9914267063140869,0.017380595207214355,0.010411977767944336
0,0,1,0,0,ADR[1],211588,3,0.13936755061149597,0.3247375190258026,0.008451223373413086,0.48075243830680847,0.028064370155334473
0,0,0,0,0,NEUTRAL,211588,7,0.0076284706592559814,0.006346195936203003,0.017271608114242554,0.004724740982055664,0.011849015951156616
0,0,0,1,1,DI[3]|Finding[4],3022901,2,0.05956602096557617,0.024849742650985718,0.022588729858398438,0.9793857336044312,0.023771941661834717
0,0,1,0,1,ADR[5]|Finding[1],3022901,3,0.021107763051986694,0.08672234416007996,0.017083853483200073,0.9755669832229614,0.07991665601730347
0,0,1,0,0,ADR[2],3022901,4,0.011812657117843628,0.014867037534713745,0.976940393447876,0.005690187215805054,0.03016623854637146
0,0,0,0,0,NEUTRAL,3022901,6,0.005600005388259888,0.028457462787628174,0.012162625789642334,0.003921389579772949,0.009971648454666138
1,0,0,0,0,EF[1],6993980,13,0.9793716073036194,0.018409371376037598,0.018652766942977905,0.02204081416130066,0.014718443155288696
0,0,0,0,0,NEUTRAL,6993980,5,0.0063058435916900635,0.011968940496444702,0.01391872763633728,0.004464864730834961,0.013952791690826416
0,0,0,1,0,DI[1],2394715,1,0.006750881671905518,0.0074391961097717285,0.007336914539337158,0.46501046419143677,0.0764651894569397
0,0,0,0,1,Finding[2],2394715,6,0.0027148425579071045,0.055323660373687744,0.7510271072387695,0.010476827621459961,0.33824658393859863
0,0,1,0,0,ADR[4],2394715,8,0.1215837299823761,0.08083471655845642,0.7463333606719971,0.539976179599762,0.23192718625068665
0,0,0,0,1,Finding[3],2394715,9,0.009823530912399292,0.012550890445709229,0.025892436504364014,0.222316712141037,0.5703218579292297
0,0,0,0,0,NEUTRAL,2394715,3,0.0074658989906311035,0.006020545959472656,0.015198200941085815,0.013727962970733643,0.0550025999546051
0,0,0,0,1,Finding[3],2389422,4,0.042574286460876465,0.013817310333251953,0.00977984070777893,0.9444644451141357,0.019850045442581177
0,0,1,0,0,ADR[1],2389422,7,0.16224220395088196,0.015785664319992065,0.0019494593143463135,0.1636546552181244,0.0060148537158966064
0,1,0,0,0,INF[2],2389422,9,0.02747708559036255,0.1284264624118805,0.00186881422996521,0.02865779399871826,0.013074547052383423
0,0,0,0,0,NEUTRAL,2389422,2,0.02687421441078186,0.010712921619415283,0.00843760371208191,0.0035725831985473633,0.0033164024353027344
0,0,1,1,0,ADR[1]|DI[2],241201,2,0.054077744483947754,0.0839514434337616,0.008117467164993286,0.9773941040039062,0.061147719621658325
0,0,0,0,0,NEUTRAL,241201,3,0.00828579068183899,0.0046651363372802734,0.00725245475769043,0.017377793788909912,0.008231967687606812
0,0,1,0,0,ADR[1],2528491,5,0.44962918758392334,0.007453560829162598,0.005667775869369507,0.9187785387039185,0.016537129878997803
0,0,1,0,0,ADR[3],2528491,6,0.34665894508361816,0.0029701292514801025,0.006349891424179077,0.29641854763031006,0.03435739874839783
0,0,1,0,0,ADR[2],2528491,7,0.017009764909744263,0.03082922101020813,0.2542301416397095,0.7355929017066956,0.32032036781311035
0,0,0,0,0,NEUTRAL,2528491,1,0.014485687017440796,0.006982684135437012,0.005334347486495972,0.009190171957015991,0.0047807395458221436
0,0,1,0,0,ADR[5],2461263,1,0.3009779453277588,0.05219393968582153,0.023363858461380005,0.9906235933303833,0.03278541564941406
0,1,0,0,0,INF[4],2461263,2,0.01025092601776123,0.0674847662448883,0.010290294885635376,0.004135936498641968,0.01625657081604004
0,0,1,0,0,ADR[2],2461263,3,0.0493009090423584,0.04410964250564575,0.7111645936965942,0.675289511680603,0.012264907360076904
0,1,1,0,0,INF[3]|ADR[1],2461263,5,0.035706907510757446,0.013530552387237549,0.9861379861831665,0.009012579917907715,0.012410461902618408
0,0,0,0,0,NEUTRAL,2461263,4,0.010123193264007568,0.6239523887634277,0.018130451440811157,0.007378607988357544,0.016780853271484375
0,0,0,1,1,DI[6]|Finding[9],1484511,1,0.05595192313194275,0.0169602632522583,0.01837220788002014,0.9753175973892212,0.033214271068573
0,1,0,1,0,INF[1]|DI[2],1484511,2,0.0436883270740509,0.9769940376281738,0.08320975303649902,0.6456111073493958,0.09790769219398499
0,0,0,0,1,Finding[4],1484511,3,0.03219088912010193,0.02473396062850952,0.028297066688537598,0.9797407388687134,0.03639429807662964
0,0,0,0,1,Finding[3],1484511,4,0.013777017593383789,0.014313459396362305,0.987564206123352,0.010729372501373291,0.019199788570404053
0,0,1,0,0,ADR[8],1484511,5,0.01151236891746521,0.04132205247879028,0.9910807609558105,0.014493197202682495,0.02062276005744934
0,0,0,1,0,DI[7],1484511,6,0.05133524537086487,0.01877427101135254,0.024806439876556396,0.9764419794082642,0.025669008493423462
0,1,0,0,0,INF[5],1484511,8,0.009759098291397095,0.06273871660232544,0.002319425344467163,0.06055331230163574,0.043347716331481934
0,0,0,0,0,NEUTRAL,1484511,7,0.011914193630218506,0.010070055723190308,0.011557966470718384,0.004124462604522705,0.0038718581199645996
1,0,0,0,0,EF[2],2396436,4,0.99211585521698,0.03636375069618225,0.012304961681365967,0.09416887164115906,0.027307212352752686
