#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Раньше при заболевании детей всегда использовала свечи Виферон.
1-1	0-6	Раньше	_	_	
1-2	7-10	при	_	_	
1-3	11-22	заболевании	_	_	
1-4	23-28	детей	_	_	
1-5	29-35	всегда	_	_	
1-6	36-48	использовала	_	_	
1-7	49-54	свечи	*	Drugform	
1-8	55-62	Виферон	*	Drugname	
1-9	62-63	.	_	_	

#Text=Но тут вызвали сыночку врача, а она посоветовала нам другие свечи -Генферон.
2-1	64-66	Но	_	_	
2-2	67-70	тут	_	_	
2-3	71-78	вызвали	_	_	
2-4	79-86	сыночку	_	_	
2-5	87-92	врача	_	_	
2-6	92-93	,	_	_	
2-7	94-95	а	_	_	
2-8	96-99	она	_	_	
2-9	100-112	посоветовала	_	_	
2-10	113-116	нам	_	_	
2-11	117-123	другие	_	_	
2-12	124-129	свечи	*	Drugform	
2-13	130-139	-Генферон	*	Drugform	
2-14	139-140	.	_	_	

#Text=Якобы они менее аллергичны, а мой ребёнок к аллергии склонен.
3-1	141-146	Якобы	_	_	
3-2	147-150	они	_	_	
3-3	151-156	менее	_	_	
3-4	157-167	аллергичны	*	Other	
3-5	167-168	,	_	_	
3-6	169-170	а	_	_	
3-7	171-174	мой	_	_	
3-8	175-182	ребёнок	_	_	
3-9	183-184	к	_	_	
3-10	185-193	аллергии	*	Other	
3-11	194-201	склонен	_	_	
3-12	201-202	.	_	_	

#Text=Поставила я эту свечку сыну на ночь.
4-1	203-212	Поставила	_	_	
4-2	213-214	я	_	_	
4-3	215-218	эту	_	_	
4-4	219-225	свечку	*	Drugform	
4-5	226-230	сыну	_	_	
4-6	231-233	на	_	_	
4-7	234-238	ночь	_	_	
4-8	238-239	.	_	_	

#Text=Заснул нормально.
5-1	240-246	Заснул	_	_	
5-2	247-256	нормально	_	_	
5-3	256-257	.	_	_	

#Text=А через два часа он проснулся с диким ором.
6-1	258-259	А	_	_	
6-2	260-265	через	_	_	
6-3	266-269	два	_	_	
6-4	270-274	часа	_	_	
6-5	275-277	он	_	_	
6-6	278-287	проснулся	_	_	
6-7	288-289	с	_	_	
6-8	290-295	диким	_	_	
6-9	296-300	ором	*	ADR	
6-10	300-301	.	_	_	

#Text=Кричал как никогда, грудь не брал, укачивала на руках - спать хочет, а не может, что-то болит у него явно.
7-1	302-308	Кричал	_	_	
7-2	309-312	как	_	_	
7-3	313-320	никогда	_	_	
7-4	320-321	,	_	_	
7-5	322-327	грудь	_	_	
7-6	328-330	не	_	_	
7-7	331-335	брал	_	_	
7-8	335-336	,	_	_	
7-9	337-346	укачивала	_	_	
7-10	347-349	на	_	_	
7-11	350-355	руках	_	_	
7-12	356-357	-	_	_	
7-13	358-363	спать	*[1]	ADR[1]	
7-14	364-369	хочет	*[1]	ADR[1]	
7-15	369-370	,	*[1]	ADR[1]	
7-16	371-372	а	*[1]	ADR[1]	
7-17	373-375	не	*[1]	ADR[1]	
7-18	376-381	может	*[1]	ADR[1]	
7-19	381-382	,	_	_	
7-20	383-389	что-то	_	_	
7-21	390-395	болит	_	_	
7-22	396-397	у	_	_	
7-23	398-402	него	_	_	
7-24	403-407	явно	_	_	
7-25	407-408	.	_	_	

#Text=На живот не похоже, не зубы.
8-1	409-411	На	_	_	
8-2	412-417	живот	_	_	
8-3	418-420	не	_	_	
8-4	421-427	похоже	_	_	
8-5	427-428	,	_	_	
8-6	429-431	не	_	_	
8-7	432-436	зубы	_	_	
8-8	436-437	.	_	_	

#Text=Укачала к 5 утра.
9-1	438-445	Укачала	_	_	
9-2	446-447	к	_	_	
9-3	448-449	5	_	_	
9-4	450-454	утра	_	_	
9-5	454-455	.	_	_	

#Text=А как проснулся вызвали врача.
10-1	456-457	А	_	_	
10-2	458-461	как	_	_	
10-3	462-471	проснулся	_	_	
10-4	472-479	вызвали	_	_	
10-5	480-485	врача	_	_	
10-6	485-486	.	_	_	

#Text=Ребёнок уже успокоился (уже сменили памперс, подмылись).
11-1	487-494	Ребёнок	_	_	
11-2	495-498	уже	_	_	
11-3	499-509	успокоился	*	Other	
11-4	510-511	(	_	_	
11-5	511-514	уже	_	_	
11-6	515-522	сменили	_	_	
11-7	523-530	памперс	_	_	
11-8	530-531	,	_	_	
11-9	532-541	подмылись	_	_	
11-10	541-542	)	_	_	
11-11	542-543	.	_	_	

#Text=Кроме красного горла ничего у него не обнаружили, а врач сказала, что вполне возможно, что свечки вызвали сильный зуд и жжение, поэтому ребёнок и кричал.
12-1	544-549	Кроме	_	_	
12-2	550-558	красного	*[2]	DI[2]	
12-3	559-564	горла	*[2]	DI[2]	
12-4	565-571	ничего	_	_	
12-5	572-573	у	_	_	
12-6	574-578	него	_	_	
12-7	579-581	не	_	_	
12-8	582-592	обнаружили	_	_	
12-9	592-593	,	_	_	
12-10	594-595	а	_	_	
12-11	596-600	врач	_	_	
12-12	601-608	сказала	_	_	
12-13	608-609	,	_	_	
12-14	610-613	что	_	_	
12-15	614-620	вполне	_	_	
12-16	621-629	возможно	_	_	
12-17	629-630	,	_	_	
12-18	631-634	что	_	_	
12-19	635-641	свечки	*	Drugform	
12-20	642-649	вызвали	_	_	
12-21	650-657	сильный	*[3]	ADR[3]	
12-22	658-661	зуд	*[3]	ADR[3]	
12-23	662-663	и	_	_	
12-24	664-670	жжение	*	ADR	
12-25	670-671	,	_	_	
12-26	672-679	поэтому	_	_	
12-27	680-687	ребёнок	_	_	
12-28	688-689	и	_	_	
12-29	690-696	кричал	*	ADR	
12-30	696-697	.	_	_	

#Text=На следующую ночь свечки уже никакие не ставила - спали спокойно.
13-1	698-700	На	_	_	
13-2	701-710	следующую	_	_	
13-3	711-715	ночь	_	_	
13-4	716-722	свечки	*	Drugform	
13-5	723-726	уже	_	_	
13-6	727-734	никакие	_	_	
13-7	735-737	не	_	_	
13-8	738-745	ставила	_	_	
13-9	746-747	-	_	_	
13-10	748-753	спали	*	Other	
13-11	754-762	спокойно	_	_	
13-12	762-763	.	_	_	

#Text=Не могу с полной уверенностью сказать, что сынок кричал именно из-за этих свечей, но других причин не вижу.
14-1	764-766	Не	_	_	
14-2	767-771	могу	_	_	
14-3	772-773	с	_	_	
14-4	774-780	полной	_	_	
14-5	781-793	уверенностью	_	_	
14-6	794-801	сказать	_	_	
14-7	801-802	,	_	_	
14-8	803-806	что	_	_	
14-9	807-812	сынок	_	_	
14-10	813-819	кричал	*	ADR	
14-11	820-826	именно	_	_	
14-12	827-832	из-за	_	_	
14-13	833-837	этих	_	_	
14-14	838-844	свечей	*	Drugform	
14-15	844-845	,	_	_	
14-16	846-848	но	_	_	
14-17	849-855	других	_	_	
14-18	856-862	причин	_	_	
14-19	863-865	не	_	_	
14-20	866-870	вижу	_	_	
14-21	870-871	.	_	_	

#Text=Скорее всего индивидуальная непереносимость.
15-1	872-878	Скорее	_	_	
15-2	879-884	всего	_	_	
15-3	885-899	индивидуальная	_	_	
15-4	900-915	непереносимость	_	_	
15-5	915-916	.	_	_	

#Text=Больше никогда не воспользуюсь.
16-1	917-923	Больше	_	_	
16-2	924-931	никогда	_	_	
16-3	932-934	не	_	_	
16-4	935-947	воспользуюсь	_	_	
16-5	947-948	.	_	_	

#Text=Может кому-то и подойдёт, но исходя из своего опыта советовать не буду.
17-1	949-954	Может	_	_	
17-2	955-962	кому-то	_	_	
17-3	963-964	и	_	_	
17-4	965-973	подойдёт	_	_	
17-5	973-974	,	_	_	
17-6	975-977	но	_	_	
17-7	978-984	исходя	_	_	
17-8	985-987	из	_	_	
17-9	988-994	своего	_	_	
17-10	995-1000	опыта	_	_	
17-11	1001-1011	советовать	_	_	
17-12	1012-1014	не	_	_	
17-13	1015-1019	буду	_	_	
17-14	1019-1020	.	_	_	
