sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Colds are a very common phenomenon in our time.,0,0,0,0,1,Finding[3],875711,1,0.002805684693157673,0.0015510560479015112,0.005082416348159313,0.9889361262321472,0.012705870904028416
every person in their life has caught a cold more than once.,0,0,0,0,1,Finding[4],875711,2,0.005597117822617292,0.0037094729486852884,0.004056252539157867,0.9934216141700745,0.003649704158306122
"Over the years, many different drugs have been invented, and this is not surprising, because the body has such a property as getting used to the drug.",0,0,0,0,1,Finding[5],875711,3,0.0009160744957625866,0.0008641090244054794,0.0018753132317215204,0.0008866247953847051,0.0009573404095135629
"With another cold, the doctor prescribed this remedy (Amixin).",0,0,0,1,0,DI[6],875711,5,0.0038714318070560694,0.005961060523986816,0.005557794123888016,0.9897661805152893,0.0018400545231997967
"After a few days, the cold was gone.",1,0,0,1,0,EF[1]|DI[2],875711,8,0.9925792813301086,0.00414573960006237,0.0038742481265217066,0.9940671920776367,0.012041633017361164
"That is, when the drug eventually ceases to have an effective effect on the body.",0,0,0,0,0,NEUTRAL,875711,4,0.014444457367062569,0.9571071863174438,0.0026697777211666107,0.0027220386546105146,0.0029457886703312397
"From my personal experience, I can say that the drug only stops the manifestations of colds, relieves the symptoms, but does not cure completely.",0,1,0,1,0,INF[5]|DI[3],2657172,1,0.9638660550117493,0.9937078952789307,0.0036924565210938454,0.9927036762237549,0.04301612824201584
"I developed a long-lasting bronchitis, because I thought I had recovered, but in fact only brought down the symptoms and became more ill again only a couple of days after the apparent cure.",0,0,0,1,0,DI[6],2657172,2,0.0033634155988693237,0.9866596460342407,0.5151708126068115,0.9589815735816956,0.01154277566820383
"You need to use a comprehensive treatment, warming up and taking medications for cough and runny nose separately.",0,0,0,1,0,DI[2],2657172,4,0.0024350895546376705,0.0035844689700752497,0.003883775556460023,0.9917049407958984,0.009578456170856953
"The drug is suitable for rapid relief of symptoms and ease of existence, but it is not suitable for recovery.",1,1,0,0,0,INF[1]|EF[4],2657172,5,0.9087426662445068,0.9895362854003906,0.000803851115051657,0.64939284324646,0.01880241185426712
The impression is twofold.,0,0,0,0,0,NEUTRAL,2657172,6,0.00080728973262012,0.0020968904718756676,0.001475940807722509,0.0016473508439958096,0.0003685602860059589
Immunoflazid is one of the few drugs that facilitates the course of SARS.,1,0,0,1,0,EF[2]|DI[3],656340,2,0.007381880190223455,0.002198579255491495,0.0038835853338241577,0.9930452704429626,0.00488040829077363
"The drug should be used not only during the disease, but also after, as if to strengthen the immune system.",0,0,0,1,0,DI[1],656340,7,0.002490576822310686,0.0009241107618436217,0.0034749482292681932,0.9571096897125244,0.07098743319511414
"How long have tried all sorts of different antiviral drugs on the fingers to count, and every time you go to a drugstore with the recipe, I think maybe that's what we need( Sometimes disappointed in quality, sometimes in price.",0,0,0,0,0,NEUTRAL,656340,1,0.0009193684090860188,0.0018518840661272407,0.000918280566111207,0.001302735530771315,0.001147187897004187
bought 2 packs assigned to 2 tab.,0,0,1,0,0,ADR[1],668099,6,0.0010152215836569667,0.0009661038056947291,0.0017990847118198872,0.0011622710153460503,0.0004789640661329031
"a day, for 10 days.",0,0,1,0,0,ADR[4],668099,7,0.0006945331115275621,0.0018823149148374796,0.0013061196077615023,0.0011032415786758065,0.001022655633278191
"I had a drink last night, I woke up to feed the baby and I just can't get up.",0,0,1,0,0,ADR[3],668099,8,0.0003969931567553431,0.0009185580420307815,0.006134579423815012,0.010927294380962849,0.000561353808734566
"The whole day walking like an old lady, limping, dragging the leg behind you!",0,0,1,0,0,ADR[2],668099,11,0.0007904499070718884,0.0007531148730777204,0.9529635906219482,0.0005582391167990863,0.0010735042160376906
"I read that there may be pain in the muscles, they say a side effect!",0,0,0,0,0,NEUTRAL,668099,13,0.0007677159155718982,0.00047087983693927526,0.9764040112495422,0.001108718104660511,0.009979145601391792
"My husband is ill with SARS, they bought ingavirin at the pharmacy.",0,0,0,1,0,DI[3],1325273,1,0.004264511168003082,0.0037516087759286165,0.004994019865989685,0.9916830062866211,0.0028292154893279076
"The temperature really was asleep, but after taking the third pill began to cough ash to vomit, mandras waves 130 pressure(although pressure is generally had no problems), terrible headache.",1,0,1,1,0,EF[1]|ADR[6]|DI[2],1325273,2,0.6845027208328247,0.04307050257921219,0.9991401433944702,0.7228703498840332,0.006328912917524576
"And head as if going somewhere, Hz where.",0,0,1,0,0,ADR[5],1325273,4,0.0012308399891480803,0.0009059003787115216,0.9930262565612793,0.0009481229353696108,0.0014342108042910695
"A terrible drug, do not buy it, before that they drank kagocel, cytovir, which I was tempted to buy... I threw everything away... By the way, when poboochke first gave Lactofiltrum, and then an hour later a tablet for allergies.",0,0,0,0,1,Finding[4],1325273,5,0.0014802119694650173,0.01642199233174324,0.9657652378082275,0.05535241588950157,0.8751108646392822
"It was after the second pill, but I didn't even think about ingavirin, and the next day they didn't take any pills, only ingavirin and it started.",0,0,0,0,0,NEUTRAL,1325273,3,0.00018206551612820476,0.00391707057133317,0.18464604020118713,0.010582809336483479,0.0024407370947301388
"I am very afraid of drafts, as a result of which I often get a cold on my lips and eyes.",0,0,0,1,0,DI[5],2412180,1,0.0028160116635262966,0.0011531299678608775,0.003708806587383151,0.9755852818489075,0.0949520617723465
"For me, the real salvation in such situations was the use of tablets ""Acyclovir Sandoz"", which not only kill the infection but also increase immunity to it.",1,0,0,0,0,EF[3],2412180,2,0.9918190240859985,0.003479498438537121,0.0017946783918887377,0.9817527532577515,0.011510894633829594
"Therefore, after a course of treatment, you can live normally for the next 7-8 months without worrying about drafts and viruses.",1,0,0,0,0,EF[1],2412180,3,0.996911883354187,0.0013462577480822802,0.0018992037512362003,0.03588314726948738,0.008577562868595123
I have enough when sores appear to take tablets for 2 days as herpes does not leave a trace.,1,0,0,1,0,EF[4]|DI[2],2412180,5,0.029665013775229454,0.01792101189494133,0.00333341839723289,0.9981592297554016,0.00404214346781373
"There is also an ointment with the same name, but it is less effective than tablets, except that they are used in a complex.",0,0,0,0,0,NEUTRAL,2412180,4,0.0013944660313427448,0.0014085745206102729,0.0010405736975371838,0.0008117309189401567,0.0015139579772949219
Almost all my family members have sinusitis.,0,0,0,1,0,DI[2],2451820,2,0.0048162504099309444,0.0026821717619895935,0.004047502763569355,0.9921782612800598,0.004462633281946182
"But for now, what can I say: after I apply it, it becomes easier in the nose, the smell and taste are not unpleasant, and it is not noticeable how it gets into the nose.",1,0,0,0,0,EF[1],2451820,7,0.9809482097625732,0.05238451436161995,0.0298748891800642,0.0006157485186122358,0.004050637129694223
"So far, it helps.",1,0,0,0,0,EF[3],2451820,8,0.9949774146080017,0.0036493611987680197,0.002654115669429302,0.003487646346911788,0.003511221380904317
Hello!,0,0,0,0,0,NEUTRAL,2451820,1,0.0009709334117360413,0.0008810547878965735,0.0018714230973273516,0.0017826537368819118,0.0004318727005738765
"Just recently, I made my husband and daughter get a flu shot, as there is a one-year-old baby in the house.",0,0,0,1,0,DI[1],588478,2,0.006889249198138714,0.0011415793560445309,0.003135297680273652,0.9883827567100525,0.07183133065700531
Last year for our friends was just a nightmare for the incidence of flu.,0,0,0,1,0,DI[4],588478,3,0.0030717491172254086,0.0022493868600577116,0.005185684654861689,0.9913253784179688,0.006813150364905596
"Three families (this is only those whom I know) lay flat for a week with a temperature under 40 and how only by a miracle we did not get infected, God only knows.",0,0,0,1,0,DI[6],588478,4,0.00319622247479856,0.008834514766931534,0.004701008554548025,0.9963822364807129,0.008362462744116783
Last year's statistics on the incidence of SARS are not comforting.,0,0,0,1,0,DI[7],588478,5,0.001482339226640761,0.002407904714345932,0.0013936529867351055,0.9289433360099792,0.018962258473038673
But my husband got sick on day 5 and infected me.,0,1,0,0,0,INF[5],588478,8,0.0006824202719144523,0.0008283352362923324,0.005624064244329929,0.0005413943435996771,0.0019545997492969036
"Time will tell whether the vaccine is effective, but friends and relatives who are vaccinated annually with flu plus flu Did not get sick.",0,0,0,0,1,Finding[2],588478,11,0.26143157482147217,0.0033836285583674908,0.00042974110692739487,0.9832344055175781,0.07932408899068832
"And they tolerate it well, without raising the temperature.",0,0,0,0,1,Finding[3],588478,12,0.006737572606652975,0.0016358232824131846,0.0019245268777012825,0.891761302947998,0.28945794701576233
"I am against vaccinations, but some vaccinations are necessary.",0,0,0,0,0,NEUTRAL,588478,1,0.0013337789569050074,0.0008491371991112828,0.0011347763938829303,0.001012891880236566,0.002019169507548213
"I noticed that children have become less ill, and if they still get sick, the disease is easier and sometimes is limited only by a runny nose.",1,0,0,1,0,EF[3]|DI[4],2436411,3,0.9953538179397583,0.010245845653116703,0.0020706315990537405,0.9953774213790894,0.02793501503765583
It's been a long time since you had a serious fever.,1,0,0,1,0,EF[1]|DI[2],2436411,4,0.0006212735315784812,0.0035683433525264263,0.05178825557231903,0.007020635064691305,0.6051849722862244
We have been giving this drug to children for two or three years.,0,0,0,0,0,NEUTRAL,2436411,1,0.0009695044136606157,0.0007897636387497187,0.0013667516177520156,0.0016619128873571754,0.0007297741249203682
I bought this drug to be re-treated for a cold.,0,0,0,1,0,DI[4],2510045,1,0.004655962809920311,0.0030892426148056984,0.005756492726504803,0.9897158741950989,0.0023454243782907724
This is a good remedy for the virus.,1,0,0,0,0,EF[5],2510045,3,0.9956777691841125,0.0024883507285267115,0.004889318253844976,0.002634309697896242,0.0062333825044333935
The effect is significant-relief and rapid disappearance of cold syndromes.,1,0,0,1,0,EF[2]|DI[1],2510045,8,0.9907037019729614,0.00864039920270443,0.006353950593620539,0.9969786405563354,0.007081871386617422
But Arbidol doesn't help me at the moment.,0,1,0,0,0,INF[3],2510045,13,0.0009568799869157374,0.02053307555615902,0.001098582986742258,0.0011887368746101856,0.0005241792532615364
There is no point in abusing one drug and there will be no effect.,0,0,0,0,0,NEUTRAL,2510045,6,0.0007616810617037117,0.0027097200509160757,0.001562089892104268,0.0010955918114632368,0.00044239891576580703
"When you get nervous and your heart hurts, we drink these drops.",0,0,0,1,0,DI[7],2700413,1,0.04164261370897293,0.0011756948661059141,0.018642356619238853,0.9931877851486206,0.002499868394806981
"In our family, he did not want to help.",1,1,0,0,0,EF[1]|INF[5],2700413,4,0.0005226214416325092,0.031056448817253113,0.0014888237928971648,0.0013940292410552502,0.000995970331132412
"But it suited me and my mother better than Corvalol, etc.When I can't sleep for a long time, I also drink at night, only in a smaller dosage.",1,0,0,1,0,EF[2]|DI[6],2700413,5,0.9870539307594299,0.0025228781159967184,0.0008217353606596589,0.15589992702007294,0.007083564531058073
"The specific smell of all drops is certainly present, if you do not dilute a little water, you can burn the mucous membranes, you must be careful with this.",0,0,1,0,0,ADR[4],2700413,6,0.0010109575232490897,0.0015376330120489001,0.9977454543113708,0.00162324751727283,0.007994016632437706
"My mother always has a stomach ache after it, it is very rare for a poet to Consult a doctor because there are contraindications and it is desirable to specify the dosage of this drug for you.",0,0,1,0,0,ADR[3],2700413,8,0.0011755040613934398,0.0003602122887969017,0.008432077243924141,0.012222452089190483,0.09881412982940674
As I was told at the hospital it depends on age and weight,0,0,0,0,0,NEUTRAL,2700413,9,0.0011750757694244385,0.0007327955681830645,0.001983911730349064,0.000824601564090699,0.002079733181744814
"Kipferon is familiar with antiviral candles for a long time, the first time we encountered them when my wife had an inflammatory process, very expensive in cost, but the doctor recommended it as the best drug.",0,0,0,1,0,DI[3],591673,1,0.006674837786704302,0.005010512657463551,0.004905312322080135,0.9967825412750244,0.0070157707668840885
"It helped my wife, the inflammation was related to gynecology.",1,0,0,1,0,EF[1]|DI[4],591673,2,0.32633650302886963,0.00449025584384799,0.0032436056062579155,0.9984267950057983,0.006931961514055729
"But just a few days ago, the child became ill and was diagnosed with bronchitis when examined by doctors.",0,0,0,1,0,DI[2],591673,3,0.00259032123722136,0.0018244906095787883,0.00637581804767251,0.9881333708763123,0.05322566628456116
"Began to fear that chyut if not pneumonia, and all the rest and treatment.",0,0,0,0,1,Finding[5],591673,4,0.0034268246963620186,0.0027041335124522448,0.00442028371617198,0.9897435307502747,0.004421316087245941
"Therefore, in this case, I did not observe a positive effect.",0,1,0,0,0,INF[6],591673,7,0.005473127588629723,0.9877519607543945,0.007654149550944567,0.004566265735775232,0.007851827889680862
Overall impression: the Result is good with complex treatment.,1,0,0,0,0,EF[7],591673,9,0.9936485886573792,0.0037359579000622034,0.0021424386650323868,0.0025457527954131365,0.005326194688677788
"There is a disadvantage, candles are very expensive, and the quality is bad, when opening the package, the candles broken, simply crumble, 50% package lost.",0,0,0,0,0,NEUTRAL,591673,8,0.0005402715760283172,0.3220169246196747,0.017023654654622078,0.0007056593894958496,0.001262580044567585
"As always, the doctor prescribed the eldest daughter as a prevention from SARS and flu.",0,0,0,1,0,DI[5],273783,2,0.004320499487221241,0.0031106050591915846,0.0047740875743329525,0.9915940761566162,0.0033451681956648827
But Anaferon did not provide proper prevention.,0,1,0,1,0,INF[1]|DI[2],273783,5,0.0016545854741707444,0.4508357048034668,0.0006520772003568709,0.858583390712738,0.0058715613558888435
But the child got sick regardless of whether we took Anaferon or not.,0,1,0,0,0,INF[4],273783,7,0.0012599137844517827,0.9499855637550354,0.08111205697059631,0.0015851446660235524,0.0029321275651454926
"Maybe the drug does help, but I didn't realize it.",0,1,0,0,0,INF[3],273783,10,0.9347708225250244,0.0059049357660114765,0.0012531153624877334,0.0012389448238536716,0.0009822947904467583
It felt like oganism itself was winning the sore.,0,0,0,0,0,NEUTRAL,273783,9,0.0004833067359868437,0.0014488794840872288,0.016617517918348312,0.0011813794262707233,0.0002345793618587777
"We begin to treat, within five, approximately, days, the General symptoms go down.",1,0,0,0,0,EF[2],4540580,2,0.9984239339828491,0.0038722625467926264,0.0018880113493651152,0.027249004691839218,0.010297243483364582
"So, every time the course of candles ends, the child is quite healthy and I am relieved to finish therapy, suddenly after a couple of days the symptoms return again.",0,1,0,0,0,INF[3],4540580,4,0.8993855714797974,0.005870678927749395,0.002610460389405489,0.002297966508194804,0.2374354600906372
And again we are ill and treated.,0,1,0,0,0,INF[1],4540580,5,0.0007048142142593861,0.014442081563174725,0.0008387774578295648,0.0020775136072188616,0.0008294014842249453
"Still, until the pile, the older in a recent drug suddenly was allergic type of urticaria.",0,0,1,0,0,ADR[4],4540580,8,0.0011943329591304064,0.0010060626082122326,0.9966428279876709,0.006600602995604277,0.05124379321932793
My pediatrician only prescribes these candles for my two children.,0,0,0,0,0,NEUTRAL,4540580,1,0.0008434645133093,0.0008594539831392467,0.001382931019179523,0.0015677096089348197,0.0011112960055470467
"Every minute I began to throw in a fever, there was a strong weakness, tachycardia, confusion of consciousness, dullness, indifference, I do not want to see or hear anyone, you can not go out on the street, and I do not want to.",0,0,1,0,0,ADR[1],450633,2,0.00018655364692676812,0.001836118521168828,0.9683024883270264,0.02917845919728279,0.03180495277047157
Overall impression: did Not fit,0,0,0,0,0,NEUTRAL,450633,6,0.0009770403848960996,0.001126220915466547,0.001968019874766469,0.0010465028462931514,0.0004320118750911206
