sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
"Потом попробовали его намазать летом - покусали комарики, да еще и расчесали - не помог тоже.",0,1,0,0,0,INF[6],591900,4,0.003299908945336938,0.9582532048225403,0.01317224744707346,0.9714365601539612,0.012320092879235744
"Конечно, может нужно его использовать в комплексе с внутренними препаратами, но как отдельное средство он нам не помог.",0,1,0,0,0,INF[3],591900,5,0.028948837891221046,0.9964256882667542,0.0033210418187081814,0.07189430296421051,0.0059125288389623165
"Я тоже пострадала от укусов комаров летом, тоже мазалась и тоже как чесалась так и чесалась.",0,1,0,0,0,INF[7],591900,6,0.00782020203769207,0.022952008992433548,0.9968107342720032,0.9327177405357361,0.10875397175550461
"Мне кажется, что он не эффективен.",0,1,0,0,0,INF[2],591900,7,0.0024529334623366594,0.9855485558509827,0.006961115635931492,0.007186683360487223,0.006358657497912645
"Я согласна с тем, что на разных людей одинаковые средства действуют по-разному.",0,0,0,0,0,NEUTRAL,591900,2,0.0006861501606181264,0.0010130603332072496,0.0017667615320533514,0.0007677949033677578,0.001741538057103753
Но мне ингавирин смог помочь за 3 дня.,1,0,0,0,0,EF[3],2663253,4,0.9880638718605042,0.002015789970755577,0.0026548518799245358,0.0018556658178567886,0.003276911098510027
"заболела Орви, купила в аптеке Ингавирин в капсулах.",0,0,0,1,0,DI[1],2663253,5,0.00934317521750927,0.0031820754520595074,0.005854041315615177,0.9944479465484619,0.0019734851084649563
"И помогло, на третий день чувствовала себя уже отлично.",1,0,0,0,0,EF[6],2663253,9,0.996119499206543,0.0026523505803197622,0.0030417281668633223,0.004410373046994209,0.0035309805534780025
Прекрасное эффективное средство.,1,0,0,0,0,EF[4],2663253,10,0.994316041469574,0.0019287667237222195,0.003188311355188489,0.00342380884103477,0.002988699823617935
"Правда может показаться дороговатым, но за прекрасное действие можно и потратиться, особенно когда болеешь и хочется быть в строю как можно раньше.",1,0,0,0,0,EF[2],2663253,11,0.9970313310623169,0.0028267239686101675,0.0028348593041300774,0.006964785046875477,0.004432491958141327
