sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
"Стала нервной, капризной, чуть что -сразу визг, к бабушкам и дедушкам не идет, все рядом со мной да на ручках... Тяжело( А ведь перед яслями это был активный, общительный и жизнерадостный малыш... Врачи посоветовали попить успокоительное.",0,0,0,1,1,DI[3]|Finding[1],252298,4,0.009612924419343472,0.002063596621155739,0.005031798034906387,0.9949396848678589,0.0036710118874907494
"После недельного приема дочурка легче стала оставаться в саду, и хоть мы все равно еще плачем там, процесс привыкания идет немного легче.",1,0,0,0,0,EF[2],252298,7,0.999055802822113,0.0067521934397518635,0.014733810909092426,0.995389461517334,0.08198028802871704
"Очень радует то, что таблетки не горькие, я растворяю их в воде и дочка без проблем их пьет не запивая водой.",0,0,0,0,0,NEUTRAL,252298,8,0.001362622482702136,0.0004892598371952772,0.0033251780550926924,0.0008041993714869022,0.0071184285916388035
"И так с появление ребенка в нашей семье и частыми простудными и вирусными заболеваниями в нашей аптечке надолго и крепко поселился ""Афлубин"".",0,0,0,1,0,DI[1],2457636,2,0.016771040856838226,0.0035938688088208437,0.0030302442610263824,0.9939170479774475,0.0016930527053773403
"Болезнь немного отступала, но потом с новой силой приходила и уже не какой ""Афлубин"" не помогал (хотя и пили мы его для профилактики по целому месяцу).",0,1,0,1,0,INF[3]|DI[2],2457636,5,0.2747645378112793,0.990831196308136,0.0043604192323982716,0.9963613152503967,0.026362430304288864
Иногда казалось что вирусы привыкли к лекарству и попросту на него не реагируют.,0,1,0,0,0,INF[4],2457636,6,0.001183842308819294,0.021411458030343056,0.0007550446898676455,0.004910864867269993,0.09924466162919998
Ну как сказать не совсем и бесполезный но нам при длительном использовании перестал помогать вообще.,0,0,0,0,0,NEUTRAL,2457636,1,0.015698298811912537,0.9951382279396057,0.006420259363949299,0.008612623438239098,0.006952955387532711
Я перепрбовала очень много средсвт от простуды.,0,0,0,1,0,DI[1],902248,1,0.003926363307982683,0.00318760983645916,0.004363332875072956,0.9898547530174255,0.002230861224234104
Но эффекта было ноль.,0,1,0,0,0,INF[2],902248,4,0.008038121275603771,0.9916682243347168,0.005843799095600843,0.006029294338077307,0.006057132035493851
Но на себе его действия я не обнаружила.,0,1,0,0,0,INF[3],902248,13,0.003689319361001253,0.9858031272888184,0.004073434509336948,0.007028388790786266,0.006196759641170502
Общее впечатление : Мне не помогает.Не нравится.,0,1,0,0,0,INF[4],902248,17,0.004765291232615709,0.9890729784965515,0.003930035047233105,0.006941576488316059,0.008463179692626
Ппри первых симптомах я принимаю порошки.,0,0,0,0,0,NEUTRAL,902248,2,0.0009651409927755594,0.0006968231173232198,0.0011228957446292043,0.020018748939037323,0.0006632228032685816
"После удаления небольшой паппиломы на лице (которая появилась повторно спустя 6 месяцев), дерматолог упомянула этот препарат, сказала, можно попробовать.",0,0,0,1,0,DI[5],1410682,1,0.010300335474312305,0.003963546361774206,0.0040053557604551315,0.9956014156341553,0.003078195732086897
"Но через какое-то время паппилома на лице снова стала возвращаться, да и еще на пальцах рук стали появляться небольшие новообразования.",0,0,0,1,0,DI[8],1410682,3,0.00021899372222833335,0.44050657749176025,0.8540633916854858,0.008191016502678394,0.0013955575414001942
Помог на 120%!,1,0,0,0,0,EF[4],1410682,6,0.9939612150192261,0.0031068117823451757,0.0031602566596120596,0.003038199385628104,0.0030935925897210836
"Бесследно прошла паппилома на лице, прошли новообразования на пальцах рук + прошла бородавка на подушечке указательного пальца, которая была со мной уже лет 10-15.",1,0,0,1,1,EF[1]|DI[2]|Finding[6],1410682,7,0.9927035570144653,0.002104103798046708,0.010455278679728508,0.9959896206855774,0.008207838051021099
Из побочных действий у меня были головная боль и сонливость.,0,0,1,0,0,ADR[3],1410682,9,0.0011303744977340102,0.0005815210752189159,0.9916045069694519,0.000903066829778254,0.0047678654082119465
Немного стали выпадать волосы (может не из-за этого).,0,0,1,0,0,ADR[7],1410682,10,0.002919932594522834,0.001453061937354505,0.9978671073913574,0.0011393738677725196,0.0013633656781166792
Не жалею и только рада!,0,0,0,0,0,NEUTRAL,1410682,12,0.6498446464538574,0.001221808372065425,0.0009192281868308783,0.0011023691622540355,0.0007702657021582127
"Приняла полтаблетки за полчаса до сна, заснула, как будто провалилась куда-то... через час открылись глаза и началось, тело горит, во рту пересохло, язык к небу прилипает, встала такая вялость.",0,0,1,0,0,ADR[1],828011,2,0.004854307044297457,0.010038304142653942,0.9996688365936279,0.014723632484674454,0.009095823392271996
"В итоге выпиоа Полисорб, чтобы промыться.",0,0,0,0,0,NEUTRAL,828011,3,0.00026689309743233025,0.0003363824507687241,0.2488265484571457,0.09809501469135284,0.009739148430526257
"Я очень часто болею простудными заболеваниями, поэтому покупаю разные противовирусные средства.",0,0,0,1,0,DI[1],2670520,3,0.003085213014855981,0.001229187473654747,0.0027771443128585815,0.9834780097007751,0.010434879921376705
"Мазь нужно закладывать в каждую ноздрю на несколько часов, но обычно через минут 15-20 начинаются сильные выделения из носа и приходится его очищать.",0,0,0,1,0,DI[3],2670520,6,0.0010834845015779138,0.001442433218471706,0.9193225502967834,0.0021466233301907778,0.277283638715744
С ее помощью насморк быстрее проходит.,1,0,0,1,0,EF[2]|DI[4],2670520,8,0.9932931661605835,0.002677636919543147,0.0036580348387360573,0.9939168095588684,0.0093134306371212
"Мазь имеет удобную упаковку, с широкой крышечкой, которая плотно закрывается, густую консистенцию, я использую ее ватной палочкой.",0,0,0,0,0,NEUTRAL,2670520,5,0.0008142204023897648,0.0006509883678518236,0.010854656808078289,0.00039484695298597217,0.0004660368140321225
"На следующее утро появились высыпания на лице и руках, похожие на комариные укусы.",0,0,1,0,0,ADR[1],2388814,2,0.0004032319993712008,0.0028673550114035606,0.9946960210800171,0.003550679888576269,0.0018972668331116438
После отмены сыпь проходила медленно.,0,0,1,0,0,ADR[2],2388814,5,0.006218289490789175,0.0010505149839445949,0.9988735318183899,0.0024616436567157507,0.004315564408898354
Один-два комарика такое сделать не смогли бы.,0,0,0,0,0,NEUTRAL,2388814,3,0.00014000605733599514,0.008309725672006607,0.002988414140418172,0.009764865040779114,0.012858104892075062
Кстати таблетки помогли несколько уменьшить симптомы болезни.,1,0,0,0,0,EF[1],2732826,6,0.99800044298172,0.002158120274543762,0.003509403206408024,0.04163604974746704,0.003087596734985709
"Данные таблетки идут как антибиотик, точнее противовирусное средство.",0,0,0,0,0,NEUTRAL,2732826,3,0.0004245740419719368,0.0009486267226748168,0.01370629109442234,0.0018345295684412122,0.01695735566318035
"Если бы лежала дома и болела, то и не заметила бы побочных эффектов, а именно сонливость, когда лежала в следующий раз дома при ОРВИ, то спала отлично.",0,0,1,1,0,ADR[3]|DI[1],2800633,4,0.9046291708946228,0.002582613378763199,0.9963561296463013,0.9700973033905029,0.4371165633201599
"Но если Вы болезнь переносите на ногах, то это не Ваше средство и не дай Бог, если за рулём транспортного средства, предупреждение на упаковке есть... Так как я болезнь переносила на ногах, то выпив в течение рабочего дня 2 таблетки, через час после применения последней меня начало ""вырубать"" в маршрутном такси, пришлось себя щипать за руку)))) В своей жизни применяла 2 раза лично для себя, членам своей семьи не давала вообще.",0,0,1,0,0,ADR[2],2800633,5,0.031435903161764145,0.08923252671957016,0.9988065958023071,0.07467298954725266,0.795805811882019
"В сотаве препарата: парацетамол, цетиризин гидрохлорид, хлорфенирамин малеат, декстрометорфан гидробромид.",0,0,0,0,0,NEUTRAL,2800633,3,0.0004925138782709837,0.0008816259214654565,0.002284125192090869,0.0017333794385194778,0.002281263703480363
"Болею я довольно часто, и приходится как-то бороться с простудой.",0,0,0,1,0,DI[2],2492997,1,0.00312245637178421,0.0023024894762784243,0.00544352550059557,0.9860009551048279,0.0026642947923392057
