#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Заболела я и врач прописал римантогин.
1-1	0-8	Заболела	_	_	
1-2	9-10	я	_	_	
1-3	11-12	и	_	_	
1-4	13-17	врач	_	_	
1-5	18-26	прописал	_	_	
1-6	27-37	римантогин	*	Drugname	
1-7	37-38	.	_	_	

#Text=Принимала 3 дня таблетки, по 2 шт три раза в день, в последний день по одной таблетке 2 раза в день.
2-1	39-48	Принимала	_	_	
2-2	49-50	3	_	_	
2-3	51-54	дня	_	_	
2-4	55-63	таблетки	*	Drugform	
2-5	63-64	,	_	_	
2-6	65-67	по	_	_	
2-7	68-69	2	_	_	
2-8	70-72	шт	_	_	
2-9	73-76	три	_	_	
2-10	77-81	раза	_	_	
2-11	82-83	в	_	_	
2-12	84-88	день	_	_	
2-13	88-89	,	_	_	
2-14	90-91	в	_	_	
2-15	92-101	последний	_	_	
2-16	102-106	день	_	_	
2-17	107-109	по	_	_	
2-18	110-115	одной	_	_	
2-19	116-124	таблетке	*	Drugform	
2-20	125-126	2	_	_	
2-21	127-131	раза	_	_	
2-22	132-133	в	_	_	
2-23	134-138	день	_	_	
2-24	138-139	.	_	_	

#Text=Перестала принимать таблетки, почувствовала себя лучше.
3-1	140-149	Перестала	_	_	
3-2	150-159	принимать	_	_	
3-3	160-168	таблетки	*	Drugform	
3-4	168-169	,	_	_	
3-5	170-183	почувствовала	_	_	
3-6	184-188	себя	_	_	
3-7	189-194	лучше	_	_	
3-8	194-195	.	_	_	

#Text=Но потом появилось головокружение, температура опять вернулась, в глазах появилась помутнение.
4-1	196-198	Но	_	_	
4-2	199-204	потом	_	_	
4-3	205-214	появилось	_	_	
4-4	215-229	головокружение	*	ADR	
4-5	229-230	,	_	_	
4-6	231-242	температура	*	ADR	
4-7	243-248	опять	_	_	
4-8	249-258	вернулась	_	_	
4-9	258-259	,	_	_	
4-10	260-261	в	_	_	
4-11	262-268	глазах	_	_	
4-12	269-278	появилась	_	_	
4-13	279-289	помутнение	*	ADR	
4-14	289-290	.	_	_	

#Text=Решила принять ещё одну для профилактики и услышала своё сердце, пульс участился, какое-то беспокойство.
5-1	291-297	Решила	_	_	
5-2	298-305	принять	_	_	
5-3	306-309	ещё	_	_	
5-4	310-314	одну	_	_	
5-5	315-318	для	_	_	
5-6	319-331	профилактики	*	DI	
5-7	332-333	и	_	_	
5-8	334-342	услышала	*[1]	ADR[1]	
5-9	343-347	своё	*[1]	ADR[1]	
5-10	348-354	сердце	*[1]	ADR[1]	
5-11	354-355	,	_	_	
5-12	356-361	пульс	*[2]	ADR[2]	
5-13	362-371	участился	*[2]	ADR[2]	
5-14	371-372	,	_	_	
5-15	373-381	какое-то	_	_	
5-16	382-394	беспокойство	*	ADR	
5-17	394-395	.	_	_	

#Text=Больше не буду принимать это средство.
6-1	396-402	Больше	_	_	
6-2	403-405	не	_	_	
6-3	406-410	буду	_	_	
6-4	411-420	принимать	_	_	
6-5	421-424	это	_	_	
6-6	425-433	средство	_	_	
6-7	433-434	.	_	_	

#Text=Время использования: 2015
7-1	435-440	Время	_	_	
7-2	441-454	использования	_	_	
7-3	454-455	:	_	_	
7-4	456-460	2015	_	_	
