#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Один раз мне довелось совершить эту ошибку: пытался лечиться кагоцелом от гриппа.
1-1	0-4	Один	_	_	_	_	
1-2	5-8	раз	_	_	_	_	
1-3	9-12	мне	_	_	_	_	
1-4	13-21	довелось	_	_	_	_	
1-5	22-31	совершить	_	_	_	_	
1-6	32-35	эту	_	_	_	_	
1-7	36-42	ошибку	_	_	_	_	
1-8	42-43	:	_	_	_	_	
1-9	44-51	пытался	_	_	_	_	
1-10	52-60	лечиться	_	_	_	_	
1-11	61-70	кагоцелом	*	Drugname	_	_	
1-12	71-73	от	_	_	_	_	
1-13	74-80	гриппа	*	DI	_	_	
1-14	80-81	.	_	_	_	_	

#Text=Достаточно бессовестно с их стороны заявлять, что он что-то там лечит.
2-1	82-92	Достаточно	_	_	_	_	
2-2	93-104	бессовестно	_	_	_	_	
2-3	105-106	с	_	_	_	_	
2-4	107-109	их	_	_	_	_	
2-5	110-117	стороны	_	_	_	_	
2-6	118-126	заявлять	_	_	_	_	
2-7	126-127	,	_	_	_	_	
2-8	128-131	что	_	_	_	_	
2-9	132-134	он	_	_	_	_	
2-10	135-141	что-то	_	_	_	_	
2-11	142-145	там	_	_	_	_	
2-12	146-151	лечит	_	_	_	_	
2-13	151-152	.	_	_	_	_	

#Text=Я принимал в соответствии с инструкцией, но не помогло совершенно.
3-1	153-154	Я	_	_	*->1-1	INF[1]	
3-2	155-163	принимал	_	_	*->1-1	INF[1]	
3-3	164-165	в	_	_	*->1-1	INF[1]	
3-4	166-178	соответствии	_	_	*->1-1	INF[1]	
3-5	179-180	с	_	_	*->1-1	INF[1]	
3-6	181-192	инструкцией	_	_	*->1-1	INF[1]	
3-7	192-193	,	_	_	*->1-1	INF[1]	
3-8	194-196	но	_	_	*->1-1	INF[1]	
3-9	197-199	не	_	_	*->1-1	INF[1]	
3-10	200-207	помогло	_	_	*->1-1	INF[1]	
3-11	208-218	совершенно	_	_	*->1-1	INF[1]	
3-12	218-219	.	_	_	*->1-1	INF[1]	

#Text=В итоге кое-как долечился народными средствами и полубольной вышел на работу.
4-1	220-221	В	_	_	_	_	
4-2	222-227	итоге	_	_	_	_	
4-3	228-235	кое-как	_	_	_	_	
4-4	236-245	долечился	_	_	_	_	
4-5	246-255	народными	_	_	_	_	
4-6	256-266	средствами	_	_	_	_	
4-7	267-268	и	_	_	_	_	
4-8	269-280	полубольной	_	_	_	_	
4-9	281-286	вышел	_	_	_	_	
4-10	287-289	на	_	_	_	_	
4-11	290-296	работу	_	_	_	_	
4-12	296-297	.	_	_	_	_	

#Text=Теперь это псевдолекарство обхожу стороной, толку ноль от него.
5-1	298-304	Теперь	_	_	*->2-1	INF[2]	
5-2	305-308	это	_	_	*->2-1	INF[2]	
5-3	309-324	псевдолекарство	_	_	*->2-1	INF[2]	
5-4	325-331	обхожу	_	_	*->2-1	INF[2]	
5-5	332-340	стороной	_	_	*->2-1	INF[2]	
5-6	340-341	,	_	_	*->2-1	INF[2]	
5-7	342-347	толку	_	_	*->2-1	INF[2]	
5-8	348-352	ноль	_	_	*->2-1	INF[2]	
5-9	353-355	от	_	_	*->2-1	INF[2]	
5-10	356-360	него	_	_	*->2-1	INF[2]	
5-11	360-361	.	_	_	*->2-1	INF[2]	
