#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Снотворным Рубикон "Меласон" я пользуюсь в то время, когда бывают трудные, напряженные дни и бывает порой такое, что трудно заснуть по ночам.
1-1	0-10	Снотворным	*	Drugclass	_	_	
1-2	11-18	Рубикон	_	_	_	_	
1-3	19-20	"	_	_	_	_	
1-4	20-27	Меласон	*	Drugname	_	_	
1-5	27-28	"	_	_	_	_	
1-6	29-30	я	_	_	_	_	
1-7	31-40	пользуюсь	_	_	_	_	
1-8	41-42	в	_	_	_	_	
1-9	43-45	то	_	_	_	_	
1-10	46-51	время	_	_	_	_	
1-11	51-52	,	_	_	_	_	
1-12	53-58	когда	_	_	_	_	
1-13	59-65	бывают	_	_	_	_	
1-14	66-73	трудные	_	_	_	_	
1-15	73-74	,	_	_	_	_	
1-16	75-86	напряженные	_	_	_	_	
1-17	87-90	дни	_	_	_	_	
1-18	91-92	и	_	_	_	_	
1-19	93-99	бывает	_	_	_	_	
1-20	100-105	порой	_	_	_	_	
1-21	106-111	такое	_	_	_	_	
1-22	111-112	,	_	_	_	_	
1-23	113-116	что	_	_	_	_	
1-24	117-123	трудно	_	_	_	_	
1-25	124-131	заснуть	*[1]	DI[1]	_	_	
1-26	132-134	по	*[1]	DI[1]	_	_	
1-27	135-140	ночам	*[1]	DI[1]	_	_	
1-28	140-141	.	_	_	_	_	

#Text=Конечно, это плохо отображается на общем самочувствии, настроении и работоспособности.
2-1	142-149	Конечно	_	_	_	_	
2-2	149-150	,	_	_	_	_	
2-3	151-154	это	_	_	_	_	
2-4	155-160	плохо	_	_	_	_	
2-5	161-173	отображается	_	_	_	_	
2-6	174-176	на	_	_	_	_	
2-7	177-182	общем	_	_	_	_	
2-8	183-195	самочувствии	_	_	_	_	
2-9	195-196	,	_	_	_	_	
2-10	197-207	настроении	_	_	_	_	
2-11	208-209	и	_	_	_	_	
2-12	210-227	работоспособности	_	_	_	_	
2-13	227-228	.	_	_	_	_	

#Text=Как я заметила, после приема снотворного можно быстро заснуть.
3-1	229-232	Как	_	_	*->2-1	EF[2]	
3-2	233-234	я	_	_	*->2-1	EF[2]	
3-3	235-243	заметила	_	_	*->2-1	EF[2]	
3-4	243-244	,	_	_	*->2-1	EF[2]	
3-5	245-250	после	_	_	*->2-1	EF[2]	
3-6	251-257	приема	_	_	*->2-1	EF[2]	
