#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Отзыв о таблетках Gedeon Richter "Гроприносин".
1-1	0-5	Отзыв	_	_	_	_	
1-2	6-7	о	_	_	_	_	
1-3	8-17	таблетках	*	Drugform	_	_	
1-4	18-24	Gedeon	_	_	_	_	
1-5	25-32	Richter	_	_	_	_	
1-6	33-34	"	_	_	_	_	
1-7	34-45	Гроприносин	*	Drugname	_	_	
1-8	45-46	"	_	_	_	_	
1-9	46-47	.	_	_	_	_	

#Text=Эти таблетки нам выписал педиатр при очередном орви, но не сразу, а уже после третьего периода болезни, то есть ребенок проболел три раза за последние два месяца.
2-1	48-51	Эти	_	_	_	_	
2-2	52-60	таблетки	*	Drugform	_	_	
2-3	61-64	нам	_	_	_	_	
2-4	65-72	выписал	_	_	_	_	
2-5	73-80	педиатр	_	_	_	_	
2-6	81-84	при	_	_	_	_	
2-7	85-94	очередном	_	_	_	_	
2-8	95-99	орви	*	DI	_	_	
2-9	99-100	,	_	_	_	_	
2-10	101-103	но	_	_	_	_	
2-11	104-106	не	_	_	_	_	
2-12	107-112	сразу	_	_	_	_	
2-13	112-113	,	_	_	_	_	
2-14	114-115	а	_	_	_	_	
2-15	116-119	уже	_	_	_	_	
2-16	120-125	после	_	_	_	_	
2-17	126-134	третьего	_	_	_	_	
2-18	135-142	периода	_	_	_	_	
2-19	143-150	болезни	_	_	_	_	
2-20	150-151	,	_	_	_	_	
2-21	152-154	то	_	_	_	_	
2-22	155-159	есть	_	_	_	_	
2-23	160-167	ребенок	_	_	_	_	
2-24	168-176	проболел	_	_	_	_	
2-25	177-180	три	_	_	_	_	
2-26	181-185	раза	_	_	_	_	
2-27	186-188	за	_	_	_	_	
2-28	189-198	последние	_	_	_	_	
2-29	199-202	два	_	_	_	_	
2-30	203-209	месяца	_	_	_	_	
2-31	209-210	.	_	_	_	_	

#Text=Таблетки должны были помочь ослабленному иммунитету ребенка.
3-1	211-219	Таблетки	*	Drugform	_	_	
3-2	220-226	должны	_	_	_	_	
3-3	227-231	были	_	_	_	_	
3-4	232-238	помочь	_	_	_	_	
3-5	239-251	ослабленному	*[1]	SSI[1]	_	_	
3-6	252-262	иммунитету	*[1]	SSI[1]	_	_	
3-7	263-270	ребенка	_	_	_	_	
3-8	270-271	.	_	_	_	_	

#Text=Что можно сказать об этих таблетках?
4-1	272-275	Что	_	_	_	_	
4-2	276-281	можно	_	_	_	_	
4-3	282-289	сказать	_	_	_	_	
4-4	290-292	об	_	_	_	_	
4-5	293-297	этих	_	_	_	_	
4-6	298-307	таблетках	*	Drugform	_	_	
4-7	307-308	?	_	_	_	_	

#Text=Эффективны и нам они помогли в комплексе с другими лекарственными препаратами.
5-1	309-319	Эффективны	_	_	*->1-1	EF[1]	
5-2	320-321	и	_	_	*->1-1	EF[1]	
5-3	322-325	нам	_	_	*->1-1	EF[1]	
5-4	326-329	они	_	_	*->1-1	EF[1]	
5-5	330-337	помогли	_	_	*->1-1	EF[1]	
5-6	338-339	в	_	_	*->1-1	EF[1]	
5-7	340-349	комплексе	_	_	*->1-1	EF[1]	
5-8	350-351	с	_	_	*->1-1	EF[1]	
5-9	352-359	другими	_	_	*->1-1	EF[1]	
5-10	360-374	лекарственными	_	_	*->1-1	EF[1]	
5-11	375-386	препаратами	_	_	*->1-1	EF[1]	
5-12	386-387	.	_	_	*->1-1	EF[1]	

#Text=Сами таблетки белого цвета, у нас дозировка была пол таблетки, приходилось ее делить пополам.
6-1	388-392	Сами	_	_	_	_	
6-2	393-401	таблетки	*	Drugform	_	_	
6-3	402-408	белого	_	_	_	_	
6-4	409-414	цвета	_	_	_	_	
6-5	414-415	,	_	_	_	_	
6-6	416-417	у	_	_	_	_	
6-7	418-421	нас	_	_	_	_	
6-8	422-431	дозировка	_	_	_	_	
6-9	432-436	была	_	_	_	_	
6-10	437-440	пол	_	_	_	_	
6-11	441-449	таблетки	_	_	_	_	
6-12	449-450	,	_	_	_	_	
6-13	451-462	приходилось	_	_	_	_	
6-14	463-465	ее	_	_	_	_	
6-15	466-472	делить	_	_	_	_	
6-16	473-480	пополам	_	_	_	_	
6-17	480-481	.	_	_	_	_	

#Text=Конечно постоянно иммуностимуляторы пить не стоит, а если и пить их, то только по назначению врача, не занимайтесь самолечением.
7-1	482-489	Конечно	_	_	_	_	
7-2	490-499	постоянно	_	_	_	_	
7-3	500-517	иммуностимуляторы	*	Drugclass	_	_	
7-4	518-522	пить	_	_	_	_	
7-5	523-525	не	_	_	_	_	
7-6	526-531	стоит	_	_	_	_	
7-7	531-532	,	_	_	_	_	
7-8	533-534	а	_	_	_	_	
7-9	535-539	если	_	_	_	_	
7-10	540-541	и	_	_	_	_	
7-11	542-546	пить	_	_	_	_	
7-12	547-549	их	_	_	_	_	
7-13	549-550	,	_	_	_	_	
7-14	551-553	то	_	_	_	_	
7-15	554-560	только	_	_	_	_	
7-16	561-563	по	_	_	_	_	
7-17	564-574	назначению	_	_	_	_	
7-18	575-580	врача	_	_	_	_	
7-19	580-581	,	_	_	_	_	
7-20	582-584	не	_	_	_	_	
7-21	585-596	занимайтесь	_	_	_	_	
7-22	597-609	самолечением	_	_	_	_	
7-23	609-610	.	_	_	_	_	
