#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Попал в командировке в неприятную ситуацию - уже в поезде заложило сильно нос... Побежал в первую попавшуюся аптеку Москвы с просьбой "дайте мне такое лекарство чтобы реально помогло".
1-1	0-5	Попал	_	_	
1-2	6-7	в	_	_	
1-3	8-20	командировке	_	_	
1-4	21-22	в	_	_	
1-5	23-33	неприятную	_	_	
1-6	34-42	ситуацию	_	_	
1-7	43-44	-	_	_	
1-8	45-48	уже	_	_	
1-9	49-50	в	_	_	
1-10	51-57	поезде	_	_	
1-11	58-66	заложило	*[1]	DI[1]	
1-12	67-73	сильно	*[1]	DI[1]	
1-13	74-77	нос	*[1]	DI[1]	
1-14	77-80	...	_	_	
1-15	81-88	Побежал	_	_	
1-16	89-90	в	_	_	
1-17	91-97	первую	_	_	
1-18	98-108	попавшуюся	_	_	
1-19	109-115	аптеку	_	_	
1-20	116-122	Москвы	_	_	
1-21	123-124	с	_	_	
1-22	125-133	просьбой	_	_	
1-23	134-135	"	_	_	
1-24	135-140	дайте	_	_	
1-25	141-144	мне	_	_	
1-26	145-150	такое	_	_	
1-27	151-160	лекарство	_	_	
1-28	161-166	чтобы	_	_	
1-29	167-174	реально	_	_	
1-30	175-182	помогло	_	_	
1-31	182-183	"	_	_	
1-32	183-184	.	_	_	

#Text=Мне тут же разрекламировали африн.
2-1	185-188	Мне	_	_	
2-2	189-192	тут	_	_	
2-3	193-195	же	_	_	
2-4	196-212	разрекламировали	_	_	
2-5	213-218	африн	*	Drugname	
2-6	218-219	.	_	_	

#Text=После того как с впрыснул это чудо средство - произошло действительно чудо только со знаком минус - из носа полилось как из ведра, а еще заболел живот.
3-1	220-225	После	_	_	
3-2	226-230	того	_	_	
3-3	231-234	как	_	_	
3-4	235-236	с	_	_	
3-5	237-245	впрыснул	_	_	
3-6	246-249	это	_	_	
3-7	250-254	чудо	_	_	
3-8	255-263	средство	_	_	
3-9	264-265	-	_	_	
3-10	266-275	произошло	_	_	
3-11	276-289	действительно	_	_	
3-12	290-294	чудо	_	_	
3-13	295-301	только	_	_	
3-14	302-304	со	_	_	
3-15	305-311	знаком	_	_	
3-16	312-317	минус	_	_	
3-17	318-319	-	_	_	
3-18	320-322	из	*[2]|*[3]	ADR[2]|SSI[3]	
3-19	323-327	носа	*[2]|*[3]	ADR[2]|SSI[3]	
3-20	328-336	полилось	*[2]|*[3]	ADR[2]|SSI[3]	
3-21	337-340	как	*[2]|*[3]	ADR[2]|SSI[3]	
3-22	341-343	из	*[2]|*[3]	ADR[2]|SSI[3]	
3-23	344-349	ведра	*[2]|*[3]	ADR[2]|SSI[3]	
3-24	349-350	,	_	_	
3-25	351-352	а	_	_	
3-26	353-356	еще	_	_	
3-27	357-364	заболел	*[4]	ADR[4]	
3-28	365-370	живот	*[4]	ADR[4]	
3-29	370-371	.	_	_	

#Text=Командировка сорвалась практически.
4-1	372-384	Командировка	_	_	
4-2	385-394	сорвалась	_	_	
4-3	395-406	практически	_	_	
4-4	406-407	.	_	_	

#Text=Не поленился - сходил снова в эту же аптеку и сказал им что стало только хуже от их африна - они пожали плечами и все...
5-1	408-410	Не	_	_	
5-2	411-420	поленился	_	_	
5-3	421-422	-	_	_	
5-4	423-429	сходил	_	_	
5-5	430-435	снова	_	_	
5-6	436-437	в	_	_	
5-7	438-441	эту	_	_	
5-8	442-444	же	_	_	
5-9	445-451	аптеку	_	_	
5-10	452-453	и	_	_	
5-11	454-460	сказал	_	_	
5-12	461-463	им	_	_	
5-13	464-467	что	_	_	
5-14	468-473	стало	_	_	
5-15	474-480	только	_	_	
5-16	481-485	хуже	_	_	
5-17	486-488	от	_	_	
5-18	489-491	их	_	_	
5-19	492-498	африна	*	Drugname	
5-20	499-500	-	_	_	
5-21	501-504	они	_	_	
5-22	505-511	пожали	_	_	
5-23	512-519	плечами	_	_	
5-24	520-521	и	_	_	
5-25	522-525	все	_	_	
5-26	525-528	...	_	_	
