#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Я, как человек со слабым иммунитетом, склонна к орз и, соответственно, ко всяким герпетическим проявлениям.
1-1	0-1	Я	_	_	_	_	
1-2	1-2	,	_	_	_	_	
1-3	3-6	как	_	_	_	_	
1-4	7-14	человек	_	_	_	_	
1-5	15-17	со	_	_	_	_	
1-6	18-24	слабым	_	_	_	_	
1-7	25-36	иммунитетом	_	_	_	_	
1-8	36-37	,	_	_	_	_	
1-9	38-45	склонна	_	_	_	_	
1-10	46-47	к	_	_	_	_	
1-11	48-51	орз	*	DI	_	_	
1-12	52-53	и	_	_	_	_	
1-13	53-54	,	_	_	_	_	
1-14	55-69	соответственно	_	_	_	_	
1-15	69-70	,	_	_	_	_	
1-16	71-73	ко	_	_	_	_	
1-17	74-80	всяким	_	_	_	_	
1-18	81-94	герпетическим	*[1]	DI[1]	_	_	
1-19	95-106	проявлениям	*[1]	DI[1]	_	_	
1-20	106-107	.	_	_	_	_	

#Text=Так как переплачивать за бренд (типа Зовиракс) не вижу смысла, при первых признаках "простуды" на губах беру крем ацикловир.
2-1	108-111	Так	_	_	_	_	
2-2	112-115	как	_	_	_	_	
2-3	116-129	переплачивать	_	_	_	_	
2-4	130-132	за	_	_	_	_	
2-5	133-138	бренд	_	_	_	_	
2-6	139-140	(	_	_	_	_	
2-7	140-144	типа	_	_	_	_	
2-8	145-153	Зовиракс	*	Drugname	_	_	
2-9	153-154	)	_	_	_	_	
2-10	155-157	не	_	_	_	_	
2-11	158-162	вижу	_	_	_	_	
2-12	163-169	смысла	_	_	_	_	
2-13	169-170	,	_	_	_	_	
2-14	171-174	при	_	_	_	_	
2-15	175-181	первых	_	_	_	_	
2-16	182-191	признаках	_	_	_	_	
2-17	192-193	"	*[2]	DI[2]	_	_	
2-18	193-201	простуды	*[2]	DI[2]	_	_	
2-19	201-202	"	*[2]	DI[2]	_	_	
2-20	203-205	на	*[2]	DI[2]	_	_	
2-21	206-211	губах	*[2]	DI[2]	_	_	
2-22	212-216	беру	_	_	_	_	
2-23	217-221	крем	*	Drugform	_	_	
2-24	222-231	ацикловир	*	Drugname	_	_	
2-25	231-232	.	_	_	_	_	

#Text=Он очень эффективен на самых ранних стадиях герпеса на губах, когда ещё только - только появляется дискомфорт и зуд на губе.
3-1	233-235	Он	_	_	*->1-1	EF[1]	
3-2	236-241	очень	_	_	*->1-1	EF[1]	
3-3	242-252	эффективен	_	_	*->1-1	EF[1]	
3-4	253-255	на	_	_	*->1-1	EF[1]	
3-5	256-261	самых	_	_	*->1-1	EF[1]	
3-6	262-268	ранних	_	_	*->1-1	EF[1]	
3-7	269-276	стадиях	_	_	*->1-1	EF[1]	
3-8	277-284	герпеса	*[3]	DI[3]	*->1-1	EF[1]	
3-9	285-287	на	*[3]	DI[3]	*->1-1	EF[1]	
3-10	288-293	губах	*[3]	DI[3]	*->1-1	EF[1]	
3-11	293-294	,	_	_	*->1-1	EF[1]	
3-12	295-300	когда	_	_	*->1-1	EF[1]	
3-13	301-304	ещё	_	_	*->1-1	EF[1]	
3-14	305-311	только	_	_	*->1-1	EF[1]	
3-15	312-313	-	_	_	*->1-1	EF[1]	
3-16	314-320	только	_	_	*->1-1	EF[1]	
3-17	321-331	появляется	_	_	*->1-1	EF[1]	
3-18	332-342	дискомфорт	*	DI	*->1-1	EF[1]	
3-19	343-344	и	_	_	*->1-1	EF[1]	
3-20	345-348	зуд	*[4]	DI[4]	*->1-1	EF[1]	
3-21	349-351	на	*[4]	DI[4]	*->1-1	EF[1]	
3-22	352-356	губе	*[4]	DI[4]	*->1-1	EF[1]	
3-23	356-357	.	_	_	*->1-1	EF[1]	

#Text=Цена у него разнится - от 20 до 60 рублей, в зависимости от производителя.
4-1	358-362	Цена	_	_	_	_	
4-2	363-364	у	_	_	_	_	
4-3	365-369	него	_	_	_	_	
4-4	370-378	разнится	_	_	_	_	
4-5	379-380	-	_	_	_	_	
4-6	381-383	от	_	_	_	_	
4-7	384-386	20	_	_	_	_	
4-8	387-389	до	_	_	_	_	
4-9	390-392	60	_	_	_	_	
4-10	393-399	рублей	_	_	_	_	
4-11	399-400	,	_	_	_	_	
4-12	401-402	в	_	_	_	_	
4-13	403-414	зависимости	_	_	_	_	
4-14	415-417	от	_	_	_	_	
4-15	418-431	производителя	_	_	_	_	
4-16	431-432	.	_	_	_	_	

#Text=Тюбик стандартный 10 граммовый с крышкой.
5-1	433-438	Тюбик	_	_	_	_	
5-2	439-450	стандартный	_	_	_	_	
5-3	451-453	10	_	_	_	_	
5-4	454-463	граммовый	_	_	_	_	
5-5	464-465	с	_	_	_	_	
5-6	466-473	крышкой	_	_	_	_	
5-7	473-474	.	_	_	_	_	

#Text=Внутри белая пастообразная масса, как обычно трудновыдавливающаяся.
6-1	475-481	Внутри	_	_	_	_	
6-2	482-487	белая	_	_	_	_	
6-3	488-501	пастообразная	_	_	_	_	
6-4	502-507	масса	_	_	_	_	
6-5	507-508	,	_	_	_	_	
6-6	509-512	как	_	_	_	_	
6-7	513-519	обычно	_	_	_	_	
6-8	520-541	трудновыдавливающаяся	_	_	_	_	
6-9	541-542	.	_	_	_	_	

#Text=Я намазываю на проблемный участок раза 3 - 4 в день, крем довольно быстро убирает красноту и обеспечивает противовирусный эффект.
7-1	543-544	Я	_	_	*->2-1	EF[2]	
7-2	545-554	намазываю	_	_	*->2-1	EF[2]	
7-3	555-557	на	_	_	*->2-1	EF[2]	
7-4	558-568	проблемный	_	_	*->2-1	EF[2]	
7-5	569-576	участок	_	_	*->2-1	EF[2]	
7-6	577-581	раза	_	_	*->2-1	EF[2]	
7-7	582-583	3	_	_	*->2-1	EF[2]	
7-8	584-585	-	_	_	*->2-1	EF[2]	
7-9	586-587	4	_	_	*->2-1	EF[2]	
7-10	588-589	в	_	_	*->2-1	EF[2]	
7-11	590-594	день	_	_	*->2-1	EF[2]	
7-12	594-595	,	_	_	*->2-1	EF[2]	
7-13	596-600	крем	*	Drugform	*->2-1	EF[2]	
7-14	601-609	довольно	_	_	*->2-1	EF[2]	
7-15	610-616	быстро	_	_	*->2-1	EF[2]	
7-16	617-624	убирает	_	_	*->2-1	EF[2]	
7-17	625-633	красноту	_	_	*->2-1	EF[2]	
