#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Вот сколько не пробовала пить на ночь таблетки валерианы, всегда на утро результат один и тот же тяжелая как после похмелья голова и уже к обеду хорошая мигрень.
1-1	0-3	Вот	_	_	_	_	
1-2	4-11	сколько	_	_	_	_	
1-3	12-14	не	_	_	_	_	
1-4	15-24	пробовала	_	_	_	_	
1-5	25-29	пить	_	_	_	_	
1-6	30-32	на	_	_	_	_	
1-7	33-37	ночь	_	_	_	_	
1-8	38-46	таблетки	*	Drugform	_	_	
1-9	47-56	валерианы	*	Drugname	_	_	
1-10	56-57	,	_	_	_	_	
1-11	58-64	всегда	_	_	_	_	
1-12	65-67	на	_	_	_	_	
1-13	68-72	утро	_	_	_	_	
1-14	73-82	результат	_	_	_	_	
1-15	83-87	один	_	_	_	_	
1-16	88-89	и	_	_	_	_	
1-17	90-93	тот	_	_	_	_	
1-18	94-96	же	_	_	_	_	
1-19	97-104	тяжелая	*[1]	ADR[1]	_	_	
1-20	105-108	как	*[1]	ADR[1]	_	_	
1-21	109-114	после	*[1]	ADR[1]	_	_	
1-22	115-123	похмелья	*[1]	ADR[1]	_	_	
1-23	124-130	голова	*[1]	ADR[1]	_	_	
1-24	131-132	и	_	_	_	_	
1-25	133-136	уже	_	_	_	_	
1-26	137-138	к	_	_	_	_	
1-27	139-144	обеду	_	_	_	_	
1-28	145-152	хорошая	*[2]	ADR[2]	_	_	
1-29	153-160	мигрень	*[2]	ADR[2]	_	_	
1-30	160-161	.	_	_	_	_	

#Text=Поэтому на данный момент, от этих таблеток я решила отказаться, хотя знаю людей которым они очень помогают успокиться и быстро заснуть, среди таких людей и моя родная тетя, она эти таблетки принимает на ночь по три-четыре штуки за один раз и на утро свеженькая и бодрая как огурчик, я же выпиваю одну и следующий день хожу как варенная, наверное этот препарат мне просто не подходит.
